node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
0,,,0,2000,15660.66336911836,7.83033168455918,[],0
1,0,21,1,1660,13238.72888513989,7.9751378826143915,[21],2
2,1,11,2,1116,8996.730082848435,8.061586095742324,"[21, 11]",5
3,2,13,3,900,7359.630874136787,8.177367637929763,"[21, 11, 13]",6
4,3,6,4,133,1085.034683943065,8.15815551836891,"[21, 11, 13, 6]",8
5,4,9,5,25,199.27831430476672,7.971132572190669,"[21, 11, 13, 6, 9]",11
6,5,4,6,22,179.4007841163684,8.154581096198564,"[21, 11, 13, 6, 9, 4]",14
7,6,13,7,20,164.62243444691921,8.23112172234596,"[21, 11, 13, 6, 9, 4, 13]",16
8,7,8,8,17,141.24274001540724,8.308396471494543,"[21, 11, 13, 6, 9, 4, 13, 8]",18
9,8,16,9,15,125.31701164546429,8.354467443030952,"[21, 11, 13, 6, 9, 4, 13, 8, 16]",20
10,9,13,10,14,113.8920665529354,8.135147610923957,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13]",22
11,10,7,11,13,104.86587941302949,8.066606108694575,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7]",24
12,11,8,12,12,95.39717853434475,7.949764877862062,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8]",26
13,12,12,13,11,84.55167379920694,7.6865157999279035,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12]",29
14,13,8,14,10,79.30879866159846,7.930879866159846,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12, 8]",32
15,14,3,15,9,71.79593632261154,7.977326258067949,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12, 8, 3]",34
16,15,1,16,8,62.121797692166595,7.765224711520824,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12, 8, 3, 1]",36
17,0,15,1,11,73.29371373660507,6.663064885145915,[15],3
18,17,9,2,10,65.78085139761812,6.5780851397618125,"[15, 9]",5
19,1,1,2,7,46.96381712015038,6.709116731450054,"[21, 1]",4
20,19,4,3,6,39.19873398101028,6.533122330168379,"[21, 1, 4]",6
21,16,4,17,7,53.347069330330726,7.62100990433296,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12, 8, 3, 1, 4]",38
22,2,16,3,4,25.511474953190834,6.377868738297709,"[21, 11, 16]",6
23,22,12,4,3,17.241950213744406,5.747316737914802,"[21, 11, 16, 12]",9
24,21,13,18,6,45.32976539103746,7.554960898506244,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12, 8, 3, 1, 4, 13]",40
25,3,9,4,15,112.9923026619935,7.532820177466234,"[21, 11, 13, 9]",9
26,24,6,19,5,37.81690305205052,7.563380610410104,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12, 8, 3, 1, 4, 13, 6]",42
27,4,6,5,35,282.533109368097,8.0723745533742,"[21, 11, 13, 6, 6]",10
28,27,6,6,27,222.32166540053547,8.234135755575387,"[21, 11, 13, 6, 6, 6]",12
29,28,6,7,15,122.1100357562447,8.140669050416314,"[21, 11, 13, 6, 6, 6, 6]",14
30,20,12,4,5,32.772116492024615,6.554423298404923,"[21, 1, 4, 12]",9
31,29,6,8,14,113.58829021664512,8.113449301188938,"[21, 11, 13, 6, 6, 6, 6, 6]",16
32,31,9,9,13,102.85848533719455,7.912191179784196,"[21, 11, 13, 6, 6, 6, 6, 6, 9]",19
33,26,6,20,4,29.294786955488277,7.323696738872069,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12, 8, 3, 1, 4, 13, 6, 6]",44
34,5,18,6,2,14.130213450483515,7.065106725241757,"[21, 11, 13, 6, 9, 18]",14
35,34,9,7,1,5.2428751376084755,5.2428751376084755,"[21, 11, 13, 6, 9, 18, 9]",17
36,32,4,10,12,97.11116859927975,8.092597383273313,"[21, 11, 13, 6, 6, 6, 6, 6, 9, 4]",22
37,0,11,1,26,186.36838740566668,7.168014900217949,[11],3
38,37,18,2,18,129.1014046730982,7.172300259616566,"[11, 18]",6
39,38,8,3,16,116.12465116951815,7.257790698094884,"[11, 18, 8]",8
40,39,12,4,15,110.37733443160333,7.358488962106889,"[11, 18, 8, 12]",11
41,36,13,11,11,88.35280464611125,8.032073149646477,"[21, 11, 13, 6, 6, 6, 6, 6, 9, 4, 13]",24
42,23,6,5,2,11.494633475829604,5.747316737914802,"[21, 11, 16, 12, 6]",11
43,18,18,3,9,60.03353465970332,6.670392739967036,"[15, 9, 18]",8
44,1,20,2,8,53.974565741395935,6.746820717674492,"[21, 20]",5
45,44,12,3,7,44.18938831846559,6.312769759780799,"[21, 20, 12]",7
46,40,8,5,14,105.13445929399488,7.509604235285349,"[11, 18, 8, 12, 8]",14
47,45,6,4,6,38.44207158055079,6.407011930091798,"[21, 20, 12, 6]",9
48,46,13,6,13,97.62159695500792,7.509353611923686,"[11, 18, 8, 12, 8, 13]",16
49,41,7,12,10,80.83994230712432,8.083994230712431,"[21, 11, 13, 6, 6, 6, 6, 6, 9, 4, 13, 7]",26
50,49,1,13,9,71.55900161975418,7.951000179972687,"[21, 11, 13, 6, 6, 6, 6, 6, 9, 4, 13, 7, 1]",28
51,33,9,21,3,20.773041415888684,6.924347138629561,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12, 8, 3, 1, 4, 13, 6, 6, 9]",47
52,47,6,5,5,32.69475484263599,6.538950968527198,"[21, 20, 12, 6, 6]",11
53,50,18,14,8,64.04613928076725,8.005767410095906,"[21, 11, 13, 6, 6, 6, 6, 6, 9, 4, 13, 7, 1, 18]",31
54,2,3,3,11,77.90225868170727,7.082023516518842,"[21, 11, 3]",7
55,6,3,7,1,5.2428751376084755,5.2428751376084755,"[21, 11, 13, 6, 9, 4, 3]",17
56,51,1,22,2,14.521283077667556,7.260641538833778,"[21, 11, 13, 6, 9, 4, 13, 8, 16, 13, 7, 8, 12, 8, 3, 1, 4, 13, 6, 6, 9, 1]",49
57,48,8,7,12,91.69942106632858,7.641618422194049,"[11, 18, 8, 12, 8, 13, 8]",18
58,57,13,8,11,83.55358345121401,7.595780313746729,"[11, 18, 8, 12, 8, 13, 8, 13]",20
59,7,4,8,2,14.270215764717964,7.135107882358982,"[21, 11, 13, 6, 9, 4, 13, 4]",18
60,59,12,9,1,5.2428751376084755,5.2428751376084755,"[21, 11, 13, 6, 9, 4, 13, 4, 12]",21
61,3,4,4,11,80.92859010326909,7.357144554842645,"[21, 11, 13, 4]",8
62,54,4,4,10,72.15494194379247,7.2154941943792466,"[21, 11, 3, 4]",10
63,62,13,5,9,63.12760131668299,7.014177924075888,"[21, 11, 3, 4, 13]",12
64,63,9,6,8,55.11029737738972,6.888787172173715,"[21, 11, 3, 4, 13, 9]",15
65,0,5,1,19,133.000947947959,7.0000498919978416,[5],3
66,65,19,2,15,108.24613539522764,7.21640902634851,"[5, 19]",6
67,66,8,3,14,100.48105225608754,7.177218018291967,"[5, 19, 8]",8
68,67,13,4,13,93.47263151740691,7.190202424415916,"[5, 19, 8, 13]",10
69,68,4,5,12,84.12680652220612,7.010567210183844,"[5, 19, 8, 13, 4]",12
70,69,16,6,11,77.1183857835255,7.010762343956864,"[5, 19, 8, 13, 4, 16]",14
71,70,16,7,10,70.61440664515122,7.061440664515122,"[5, 19, 8, 13, 4, 16, 16]",16
72,71,13,8,9,61.88124746072921,6.875694162303246,"[5, 19, 8, 13, 4, 16, 16, 13]",18
73,72,20,9,8,54.8728267220486,6.859103340256075,"[5, 19, 8, 13, 4, 16, 16, 13, 20]",21
74,73,17,10,7,46.85552278275534,6.693646111822191,"[5, 19, 8, 13, 4, 16, 16, 13, 20, 17]",23
75,74,4,11,6,38.47279466890975,6.412132444818291,"[5, 19, 8, 13, 4, 16, 16, 13, 20, 17, 4]",26
76,75,2,12,5,30.455490729616486,6.091098145923297,"[5, 19, 8, 13, 4, 16, 16, 13, 20, 17, 4, 2]",28
77,76,12,13,4,22.989266951659207,5.747316737914802,"[5, 19, 8, 13, 4, 16, 16, 13, 20, 17, 4, 2, 12]",30
78,77,9,14,3,15.98084621297859,5.326948737659531,"[5, 19, 8, 13, 4, 16, 16, 13, 20, 17, 4, 2, 12, 9]",33
79,78,18,15,2,11.24241267567644,5.62120633783822,"[5, 19, 8, 13, 4, 16, 16, 13, 20, 17, 4, 2, 12, 9, 18]",36
80,79,9,16,1,4.233991936995825,4.233991936995825,"[5, 19, 8, 13, 4, 16, 16, 13, 20, 17, 4, 2, 12, 9, 18, 9]",39
81,43,8,4,8,54.03399712163536,6.75424964020442,"[15, 9, 18, 8]",10
82,81,13,5,7,46.52113478264842,6.645876397521202,"[15, 9, 18, 8, 13]",12
83,82,9,6,6,37.006108429020436,6.167684738170073,"[15, 9, 18, 8, 13, 9]",15
84,83,18,7,5,31.76323329141196,6.352646658282392,"[15, 9, 18, 8, 13, 9, 18]",18
85,58,7,9,10,77.04960431283972,7.704960431283972,"[11, 18, 8, 12, 8, 13, 8, 13, 7]",22
86,85,11,10,9,69.03230037354645,7.6702555970607165,"[11, 18, 8, 12, 8, 13, 8, 13, 7, 11]",25
87,86,13,11,8,61.3287044120486,7.666088051506075,"[11, 18, 8, 12, 8, 13, 8, 13, 7, 11, 13]",26
88,87,4,12,7,53.5636212729085,7.651945896129786,"[11, 18, 8, 12, 8, 13, 8, 13, 7, 11, 13, 4]",28
89,88,3,13,6,46.30297973407472,7.717163289012453,"[11, 18, 8, 12, 8, 13, 8, 13, 7, 11, 13, 4, 3]",30
90,89,4,14,5,38.285675794781454,7.657135158956291,"[11, 18, 8, 12, 8, 13, 8, 13, 7, 11, 13, 4, 3, 4]",32
91,90,16,15,4,26.97816119308015,6.744540298270038,"[11, 18, 8, 12, 8, 13, 8, 13, 7, 11, 13, 4, 3, 4, 16]",34
92,91,2,16,3,19.46529885409321,6.488432951364403,"[11, 18, 8, 12, 8, 13, 8, 13, 7, 11, 13, 4, 3, 4, 16, 2]",36
93,37,4,2,7,47.48413319220308,6.783447598886155,"[11, 4]",6
94,93,16,3,6,40.2234916533693,6.70391527556155,"[11, 4, 16]",8
95,94,13,4,5,32.20618771407603,6.441237542815206,"[11, 4, 16, 13]",10
96,95,8,5,4,26.520358153803485,6.630089538450871,"[11, 4, 16, 13, 8]",12
97,96,12,6,3,18.755275014663383,6.251758338221127,"[11, 4, 16, 13, 8, 12]",14
98,92,3,17,2,9.224646274451139,4.6123231372255695,"[11, 18, 8, 12, 8, 13, 8, 13, 7, 11, 13, 4, 3, 4, 16, 2, 3]",39
99,97,8,7,2,11.746854275982766,5.873427137991383,"[11, 4, 16, 13, 8, 12, 8]",16
100,30,9,5,4,27.02479975410981,6.756199938527453,"[21, 1, 4, 12, 9]",12
101,0,3,1,7,45.78007476877319,6.540010681253313,[3],3
102,101,4,2,6,40.03275803085839,6.6721263384763985,"[3, 4]",6
103,102,16,3,5,32.01545409156512,6.403090818313023,"[3, 4, 16]",8
104,103,12,4,4,23.998150152271858,5.9995375380679645,"[3, 4, 16, 12]",11
105,104,9,5,3,18.755275014663383,6.251758338221127,"[3, 4, 16, 12, 9]",14
106,105,4,6,2,11.24241267567644,5.62120633783822,"[3, 4, 16, 12, 9, 4]",16
107,100,1,6,3,19.259716614969708,6.419905538323236,"[21, 1, 4, 12, 9, 1]",14
108,107,18,7,2,11.746854275982766,5.873427137991383,"[21, 1, 4, 12, 9, 1, 18]",17
109,84,8,8,4,24.754812552731345,6.188703138182836,"[15, 9, 18, 8, 13, 9, 18, 8]",20
110,106,12,7,1,4.73843353730215,4.73843353730215,"[3, 4, 16, 12, 9, 4, 12]",19
111,38,9,3,1,5.2428751376084755,5.2428751376084755,"[11, 18, 9]",9
112,61,2,5,10,73.41572776428215,7.341572776428215,"[21, 11, 13, 4, 2]",10
113,112,3,6,9,64.38833476048615,7.154259417831794,"[21, 11, 13, 4, 2, 3]",12
114,113,4,7,8,56.25809953195582,7.032262441494478,"[21, 11, 13, 4, 2, 3, 4]",14
115,114,16,8,7,49.24967879327522,7.035668399039317,"[21, 11, 13, 4, 2, 3, 4, 16]",16
116,115,12,9,6,39.97127085321614,6.661878475536024,"[21, 11, 13, 4, 2, 3, 4, 16, 12]",19
117,116,9,10,5,34.22395411530134,6.844790823060268,"[21, 11, 13, 4, 2, 3, 4, 16, 12, 9]",22
118,64,4,7,7,49.867422239781256,7.123917462825894,"[21, 11, 3, 4, 13, 9, 4]",18
119,118,3,8,6,41.59789750033482,6.9329829167224695,"[21, 11, 3, 4, 13, 9, 4, 3]",21
120,1,4,2,4,24.25037095242502,6.062592738106255,"[21, 4]",4
121,99,12,8,1,5.495095937761639,5.495095937761639,"[11, 4, 16, 13, 8, 12, 8, 12]",18
122,120,3,3,3,17.494171013897567,5.831390337965856,"[21, 4, 3]",6
123,109,2,9,3,18.250833414357054,6.083611138119018,"[15, 9, 18, 8, 13, 9, 18, 8, 2]",22
124,122,18,4,2,11.494633475829604,5.747316737914802,"[21, 4, 3, 18]",9
125,65,4,2,3,18.250833414357054,6.083611138119018,"[5, 4]",6
126,123,16,10,2,11.24241267567644,5.62120633783822,"[15, 9, 18, 8, 13, 9, 18, 8, 2, 16]",24
127,52,9,6,4,26.947438104721186,6.736859526180297,"[21, 20, 12, 6, 6, 9]",14
128,127,18,7,3,18.250833414357054,6.083611138119018,"[21, 20, 12, 6, 6, 9, 18]",17
129,98,18,18,1,4.486212737148988,4.486212737148988,"[11, 18, 8, 12, 8, 13, 8, 13, 7, 11, 13, 4, 3, 4, 16, 2, 3, 18]",42
130,117,4,11,4,27.529241354416136,6.882310338604034,"[21, 11, 13, 4, 2, 3, 4, 16, 12, 9, 4]",24
131,130,2,12,3,20.016379015429195,6.6721263384763985,"[21, 11, 13, 4, 2, 3, 4, 16, 12, 9, 4, 2]",26
132,131,16,13,2,12.251295876289092,6.125647938144546,"[21, 11, 13, 4, 2, 3, 4, 16, 12, 9, 4, 2, 16]",28
133,53,8,15,7,58.80326414315878,8.400466306165539,"[21, 11, 13, 6, 6, 6, 6, 6, 9, 4, 13, 7, 1, 18, 8]",34
134,133,2,16,6,51.038181004018675,8.50636350066978,"[21, 11, 13, 6, 6, 6, 6, 6, 9, 4, 13, 7, 1, 18, 8, 2]",36
135,25,4,5,14,107.2449859240787,7.660356137434193,"[21, 11, 13, 9, 4]",12
136,135,2,6,13,99.4799027849386,7.652300214226046,"[21, 11, 13, 9, 4, 2]",14
137,136,2,7,12,91.96704044595165,7.6639200371626375,"[21, 11, 13, 9, 4, 2, 2]",16
138,137,12,8,11,83.44529490635205,7.585935900577459,"[21, 11, 13, 9, 4, 2, 2, 12]",18
139,138,8,9,10,72.65785949993258,7.265785949993258,"[21, 11, 13, 9, 4, 2, 2, 12, 8]",20
140,139,16,10,9,65.3972179610988,7.266357551233201,"[21, 11, 13, 9, 4, 2, 2, 12, 8, 16]",22
141,2,18,3,7,47.29339956969217,6.756199938527453,"[21, 11, 18]",8
142,141,8,4,6,37.2583292291736,6.209721538195599,"[21, 11, 18, 8]",10
143,142,3,5,5,29.74546689018666,5.949093378037332,"[21, 11, 18, 8, 3]",13
144,143,1,6,4,24.502591752578184,6.125647938144546,"[21, 11, 18, 8, 3, 1]",15
145,0,18,1,3,17.494171013897567,5.831390337965856,[18],3
146,145,9,2,2,11.746854275982766,5.873427137991383,"[18, 9]",6
147,144,1,7,3,19.259716614969708,6.419905538323236,"[21, 11, 18, 8, 3, 1, 1]",17
148,125,12,3,2,12.251295876289092,6.125647938144546,"[5, 4, 12]",8
149,140,16,11,8,58.13657642226502,7.267072052783128,"[21, 11, 13, 9, 4, 2, 2, 12, 8, 16, 16]",24
150,149,16,12,7,50.11927248297175,7.159896068995964,"[21, 11, 13, 9, 4, 2, 2, 12, 8, 16, 16, 16]",26
151,150,16,13,6,42.133004718123885,7.022167453020647,"[21, 11, 13, 9, 4, 2, 2, 12, 8, 16, 16, 16, 16]",28
