parent_id,action,child_id
228,21,4724
228,4,5663
228,8,6588
228,7,7576
228,11,8145
228,6,9088
228,9,9670
228,10,10241
229,4,339
229,18,533
229,1,819
230,9,586
230,8,1048
230,6,1374
231,9,429
231,8,628
231,6,826
232,1,407
232,18,649
232,4,936
233,16,318
233,12,542
233,3,802
233,2,1022
233,13,1260
234,3,676
234,16,1005
234,12,1344
234,2,1789
234,13,2012
235,8,653
235,6,874
235,9,1211
236,12,300
236,13,520
236,16,759
236,2,998
236,3,1237
237,1,435
237,18,635
237,4,833
238,2,281
238,3,521
238,13,765
238,16,1013
238,12,1259
239,12,460
239,13,792
239,3,1131
239,16,1472
239,2,1945
240,13,638
240,16,912
240,12,1249
240,2,1615
240,3,1956
241,16,371
241,3,571
241,13,772
241,12,977
241,2,1246
242,13,308
242,3,633
242,12,904
242,16,1085
242,2,1354
243,3,380
243,16,646
243,12,884
243,2,1147
243,13,1384
244,12,464
244,3,705
244,2,945
244,13,1137
244,16,1351
245,1,1032
245,4,1568
245,18,2110
246,1,398
246,18,601
246,4,839
247,16,290
247,6,530
247,12,812
247,13,1094
247,9,1334
247,15,1589
247,17,1869
247,8,2106
247,2,2322
247,14,2559
247,3,2782
248,3,798
248,16,1449
248,12,1897
248,13,2440
248,2,2974
249,2,923
249,3,1252
249,12,1985
249,16,2545
249,13,3056
250,8,401
250,6,666
250,9,885
251,6,466
251,8,709
251,9,924
252,9,383
252,6,671
252,8,935
253,8,366
253,6,563
253,9,762
254,1,716
254,18,980
254,4,1371
255,11,450
255,7,717
255,4,892
255,6,1047
255,10,1333
255,20,1599
255,8,1864
255,9,2108
255,1,2372
255,21,2496
255,18,2737
256,6,1049
256,8,1721
256,9,2300
257,13,388
257,12,670
257,2,889
257,3,1127
257,16,1432
258,12,807
258,16,1477
258,13,2035
258,3,2590
258,2,3119
259,9,368
259,17,656
259,8,831
259,14,1080
259,2,1303
259,12,1571
259,16,1841
259,3,2065
259,15,2311
259,13,2558
259,6,2736
260,16,657
260,12,926
260,13,1327
260,3,1669
260,2,1803
261,3,438
261,13,658
261,12,840
261,16,1042
261,2,1244
262,1,659
262,7,932
262,9,1269
262,18,1678
262,8,2020
262,6,2295
262,21,2641
262,20,2959
262,4,3285
262,11,3606
262,10,3921
263,8,330
263,9,528
263,6,730
264,8,329
264,9,566
264,6,810
265,4,2174
265,8,3096
265,9,4161
265,11,5111
265,10,6041
265,20,6874
265,18,7647
265,21,8416
265,6,9076
265,1,9713
265,7,10338
266,6,3448
266,18,5948
266,7,7918
266,11,9435
266,8,10813
266,10,12032
266,21,13256
266,9,14073
266,20,15132
266,4,15950
266,1,16700
267,18,1308
267,4,1974
267,1,2658
268,6,2198
268,18,3129
268,20,4067
268,7,5250
268,4,6166
268,8,6982
268,21,7568
268,10,8331
268,9,8985
268,1,9674
268,11,10309
269,16,1682
269,17,2734
269,3,3904
269,13,4703
269,6,5609
269,15,6495
269,9,7498
269,12,8261
269,2,8982
269,8,9555
269,14,10298
270,7,3128
270,8,5315
270,18,7038
270,1,8963
270,6,10212
270,9,11497
270,4,12726
270,10,13751
270,11,14732
270,20,15556
270,21,16260
271,21,1466
271,7,2525
271,20,3736
271,1,4808
271,9,5745
271,11,6738
271,18,7304
271,10,8398
271,6,9033
271,4,9429
271,8,10017
272,8,2203
272,6,3172
272,9,3793
273,16,991
273,3,1739
273,12,2487
273,13,3134
273,2,3775
274,9,3022
274,6,5262
274,8,7239
275,8,476
275,9,674
275,6,872
276,2,341
276,13,606
276,12,804
276,3,1000
276,16,1197
277,9,1003
277,6,1733
277,8,2458
278,1,4639
278,18,6778
278,4,8508
279,9,1944
279,8,3570
279,6,4718
280,6,2057
280,8,3138
280,9,4532
281,16,1502
281,12,2755
281,13,3936
281,2,4972
281,3,5938
282,2,348
282,12,547
282,13,811
282,3,949
282,16,1216
283,18,482
283,4,680
283,1,887
284,3,483
284,16,681
284,2,818
284,12,1021
284,13,1294
285,8,484
285,6,682
285,9,890
286,13,1490
286,2,1979
286,12,2725
286,3,3870
286,16,4517
287,10,4397
287,4,6428
287,18,7700
287,8,9611
287,20,10963
287,6,12002
287,11,13018
287,1,14006
287,9,14882
287,7,15797
287,21,16467
288,6,3502
288,8,5820
288,9,8078
289,6,944
289,9,1592
289,8,2137
290,13,3181
290,16,5391
290,3,7281
290,2,8906
290,12,10422
291,6,1036
291,9,1702
291,8,2245
292,3,1464
292,16,3110
292,2,3967
292,13,4937
292,12,5662
293,9,1055
293,8,1698
293,6,2240
294,18,2169
294,4,3319
294,1,4387
295,6,1482
295,9,2213
295,8,2938
296,9,1235
296,6,2225
296,8,2909
297,18,1134
297,1,1885
297,4,2587
298,2,1352
298,3,2341
298,16,3445
298,12,4168
298,13,4952
299,16,1350
299,13,2338
299,2,3260
299,3,4164
299,12,5101
