heuristic,length,bucket,count,seen,score
power_projlen,40,"[40, 58]",2000,6292,[58]
power_projlen,40,"[40, 59]",1017,1017,[59]
power_projlen,40,"[40, 60]",1142,1142,[60]
power_projlen,40,"[40, 61]",2000,15433,[61]
power_projlen,40,"[40, 62]",2000,10693,[62]
power_projlen,40,"[40, 63]",1505,1505,[63]
power_projlen,40,"[40, 64]",1355,1355,[64]
power_projlen,40,"[40, 65]",1220,1220,[65]
power_projlen,40,"[40, 66]",1378,1378,[66]
power_projlen,40,"[40, 67]",2000,7261,[67]
power_projlen,40,"[40, 68]",1577,1577,[68]
power_projlen,40,"[40, 69]",1000,1000,[69]
power_projlen,40,"[40, 70]",936,936,[70]
power_projlen,40,"[40, 71]",1148,1148,[71]
power_projlen,40,"[40, 72]",1852,1852,[72]
power_projlen,40,"[40, 73]",822,822,[73]
power_projlen,40,"[40, 74]",449,449,[74]
power_projlen,40,"[40, 75]",2000,2677,[75]
power_projlen,40,"[40, 76]",758,758,[76]
power_projlen,40,"[40, 77]",894,894,[77]
power_projlen,40,"[40, 78]",851,851,[78]
power_projlen,40,"[40, 79]",2000,3709,[79]
power_projlen,40,"[40, 80]",1314,1314,[80]
power_projlen,40,"[40, 81]",1712,1712,[81]
power_projlen,40,"[40, 82]",888,888,[82]
power_projlen,40,"[40, 83]",602,602,[83]
power_projlen,40,"[40, 84]",591,591,[84]
power_projlen,40,"[40, 85]",2000,2363,[85]
power_projlen,40,"[40, 86]",920,920,[86]
power_projlen,40,"[40, 87]",1328,1328,[87]
power_projlen,40,"[40, 88]",472,472,[88]
power_projlen,40,"[40, 89]",552,552,[89]
power_projlen,40,"[40, 90]",762,762,[90]
power_projlen,40,"[40, 91]",1912,1912,[91]
power_projlen,40,"[40, 92]",748,748,[92]
power_projlen,40,"[40, 93]",1616,1616,[93]
power_projlen,40,"[40, 94]",947,947,[94]
power_projlen,40,"[40, 95]",745,745,[95]
power_projlen,40,"[40, 96]",403,403,[96]
power_projlen,40,"[40, 97]",2000,3086,[97]
power_projlen,40,"[40, 98]",1945,1945,[98]
power_projlen,40,"[40, 99]",306,306,[99]
power_projlen,40,"[40, 100]",806,806,[100]
power_projlen,40,"[40, 101]",573,573,[101]
power_projlen,40,"[40, 102]",162,162,[102]
power_projlen,40,"[40, 103]",2000,2145,[103]
power_projlen,40,"[40, 104]",1136,1136,[104]
power_projlen,40,"[40, 105]",95,95,[105]
power_projlen,40,"[40, 106]",489,489,[106]
power_projlen,40,"[40, 107]",308,308,[107]
power_projlen,40,"[40, 108]",28,28,[108]
power_projlen,40,"[40, 109]",1861,1861,[109]
power_projlen,40,"[40, 110]",656,656,[110]
power_projlen,40,"[40, 111]",51,51,[111]
power_projlen,40,"[40, 112]",126,126,[112]
power_projlen,40,"[40, 113]",98,98,[113]
power_projlen,40,"[40, 114]",10,10,[114]
power_projlen,40,"[40, 115]",1007,1007,[115]
power_projlen,40,"[40, 116]",137,137,[116]
power_projlen,40,"[40, 117]",19,19,[117]
power_projlen,40,"[40, 118]",100,100,[118]
power_projlen,40,"[40, 119]",16,16,[119]
power_projlen,40,"[40, 120]",12,12,[120]
power_projlen,40,"[40, 121]",409,409,[121]
power_projlen,40,"[40, 122]",85,85,[122]
power_projlen,40,"[40, 123]",12,12,[123]
power_projlen,40,"[40, 124]",32,32,[124]
power_projlen,40,"[40, 125]",13,13,[125]
power_projlen,40,"[40, 126]",9,9,[126]
power_projlen,40,"[40, 127]",91,91,[127]
power_projlen,40,"[40, 128]",18,18,[128]
power_projlen,40,"[40, 129]",20,20,[129]
power_projlen,40,"[40, 130]",26,26,[130]
power_projlen,40,"[40, 131]",11,11,[131]
power_projlen,40,"[40, 132]",12,12,[132]
power_projlen,40,"[40, 133]",41,41,[133]
power_projlen,40,"[40, 134]",22,22,[134]
power_projlen,40,"[40, 135]",15,15,[135]
power_projlen,40,"[40, 136]",30,30,[136]
power_projlen,40,"[40, 137]",15,15,[137]
power_projlen,40,"[40, 138]",12,12,[138]
power_projlen,40,"[40, 139]",23,23,[139]
power_projlen,40,"[40, 140]",20,20,[140]
power_projlen,40,"[40, 141]",9,9,[141]
power_projlen,40,"[40, 142]",20,20,[142]
power_projlen,40,"[40, 143]",12,12,[143]
power_projlen,40,"[40, 144]",15,15,[144]
power_projlen,40,"[40, 145]",19,19,[145]
power_projlen,40,"[40, 146]",28,28,[146]
power_projlen,40,"[40, 147]",17,17,[147]
power_projlen,40,"[40, 148]",15,15,[148]
power_projlen,40,"[40, 149]",25,25,[149]
power_projlen,40,"[40, 150]",21,21,[150]
power_projlen,40,"[40, 151]",24,24,[151]
power_projlen,40,"[40, 152]",16,16,[152]
power_projlen,40,"[40, 153]",18,18,[153]
power_projlen,40,"[40, 154]",18,18,[154]
power_projlen,40,"[40, 155]",16,16,[155]
power_projlen,40,"[40, 156]",23,23,[156]
power_projlen,40,"[40, 157]",18,18,[157]
power_projlen,40,"[40, 158]",15,15,[158]
power_projlen,40,"[40, 159]",8,8,[159]
power_projlen,40,"[40, 160]",25,25,[160]
power_projlen,40,"[40, 161]",8,8,[161]
power_projlen,40,"[40, 162]",10,10,[162]
power_projlen,40,"[40, 163]",8,8,[163]
power_projlen,40,"[40, 164]",18,18,[164]
power_projlen,40,"[40, 165]",27,27,[165]
power_projlen,40,"[40, 166]",2,2,[166]
power_projlen,40,"[40, 167]",2,2,[167]
power_projlen,40,"[40, 168]",31,31,[168]
power_projlen,40,"[40, 169]",7,7,[169]
power_projlen,40,"[40, 170]",2,2,[170]
power_projlen,40,"[40, 171]",1,1,[171]
power_projlen,40,"[40, 172]",45,45,[172]
power_projlen,40,"[40, 173]",12,12,[173]
power_projlen,40,"[40, 174]",1,1,[174]
power_projlen,40,"[40, 175]",4,4,[175]
power_projlen,40,"[40, 176]",47,47,[176]
power_projlen,40,"[40, 177]",18,18,[177]
power_projlen,40,"[40, 178]",1,1,[178]
power_projlen,40,"[40, 179]",22,22,[179]
power_projlen,40,"[40, 180]",54,54,[180]
power_projlen,40,"[40, 181]",13,13,[181]
power_projlen,40,"[40, 182]",3,3,[182]
power_projlen,40,"[40, 183]",15,15,[183]
power_projlen,40,"[40, 184]",67,67,[184]
power_projlen,40,"[40, 185]",251,251,[185]
power_projlen,40,"[40, 186]",13,13,[186]
power_projlen,40,"[40, 187]",39,39,[187]
power_projlen,40,"[40, 188]",90,90,[188]
power_projlen,40,"[40, 189]",37,37,[189]
power_projlen,40,"[40, 190]",66,66,[190]
power_projlen,40,"[40, 191]",381,381,[191]
power_projlen,40,"[40, 192]",116,116,[192]
power_projlen,40,"[40, 193]",76,76,[193]
power_projlen,40,"[40, 194]",197,197,[194]
power_projlen,40,"[40, 195]",135,135,[195]
power_projlen,40,"[40, 196]",162,162,[196]
power_projlen,40,"[40, 197]",1494,1494,[197]
power_projlen,40,"[40, 198]",365,365,[198]
power_projlen,40,"[40, 199]",245,245,[199]
power_projlen,40,"[40, 200]",245,245,[200]
power_projlen,40,"[40, 201]",200,200,[201]
power_projlen,40,"[40, 202]",683,683,[202]
power_projlen,40,"[40, 203]",478,478,[203]
power_projlen,40,"[40, 204]",261,261,[204]
power_projlen,40,"[40, 205]",170,170,[205]
power_projlen,40,"[40, 206]",1164,1164,[206]
power_projlen,40,"[40, 207]",437,437,[207]
power_projlen,40,"[40, 208]",357,357,[208]
power_projlen,40,"[40, 209]",270,270,[209]
power_projlen,40,"[40, 210]",1587,1587,[210]
power_projlen,40,"[40, 211]",2,2,[211]
power_projlen,40,"[40, 212]",82,82,[212]
power_projlen,40,"[40, 213]",1701,1701,[213]
power_projlen,40,"[40, 214]",152,152,[214]
power_projlen,40,"[40, 215]",88,88,[215]
power_projlen,40,"[40, 216]",235,235,[216]
power_projlen,40,"[40, 217]",18,18,[217]
power_projlen,40,"[40, 218]",1483,1483,[218]
power_projlen,40,"[40, 219]",2000,4232,[219]
power_projlen,40,"[40, 220]",242,242,[220]
power_projlen,40,"[40, 221]",228,228,[221]
power_projlen,40,"[40, 222]",116,116,[222]
power_projlen,40,"[40, 223]",3,3,[223]
power_projlen,40,"[40, 224]",294,294,[224]
power_projlen,40,"[40, 225]",22,22,[225]
power_projlen,40,"[40, 226]",21,21,[226]
power_projlen,40,"[40, 227]",67,67,[227]
power_projlen,40,"[40, 228]",25,25,[228]
power_projlen,40,"[40, 229]",6,6,[229]
power_projlen,40,"[40, 230]",20,20,[230]
power_projlen,40,"[40, 231]",1,1,[231]
power_projlen,40,"[40, 232]",32,32,[232]
power_projlen,40,"[40, 233]",10,10,[233]
power_projlen,40,"[40, 234]",49,49,[234]
power_projlen,40,"[40, 235]",4,4,[235]
power_projlen,40,"[40, 236]",16,16,[236]
power_projlen,40,"[40, 237]",24,24,[237]
power_projlen,40,"[40, 238]",30,30,[238]
power_projlen,40,"[40, 239]",30,30,[239]
power_projlen,40,"[40, 240]",19,19,[240]
power_projlen,40,"[40, 241]",64,64,[241]
power_projlen,40,"[40, 242]",175,175,[242]
power_projlen,40,"[40, 243]",49,49,[243]
power_projlen,40,"[40, 244]",212,212,[244]
power_projlen,40,"[40, 245]",10,10,[245]
power_projlen,40,"[40, 246]",8,8,[246]
power_projlen,40,"[40, 247]",384,384,[247]
power_projlen,40,"[40, 248]",78,78,[248]
power_projlen,40,"[40, 249]",18,18,[249]
power_projlen,40,"[40, 250]",16,16,[250]
power_projlen,40,"[40, 251]",2,2,[251]
power_projlen,40,"[40, 252]",8,8,[252]
power_projlen,40,"[40, 253]",41,41,[253]
power_projlen,40,"[40, 254]",21,21,[254]
power_projlen,40,"[40, 255]",11,11,[255]
power_projlen,40,"[40, 256]",13,13,[256]
power_projlen,40,"[40, 257]",6,6,[257]
power_projlen,40,"[40, 258]",66,66,[258]
power_projlen,40,"[40, 259]",36,36,[259]
power_projlen,40,"[40, 260]",55,55,[260]
power_projlen,40,"[40, 261]",27,27,[261]
power_projlen,40,"[40, 262]",42,42,[262]
power_projlen,40,"[40, 263]",33,33,[263]
power_projlen,40,"[40, 264]",25,25,[264]
power_projlen,40,"[40, 265]",72,72,[265]
power_projlen,40,"[40, 266]",97,97,[266]
power_projlen,40,"[40, 267]",28,28,[267]
power_projlen,40,"[40, 268]",645,645,[268]
power_projlen,40,"[40, 269]",317,317,[269]
power_projlen,40,"[40, 270]",57,57,[270]
power_projlen,40,"[40, 271]",114,114,[271]
power_projlen,40,"[40, 272]",1663,1663,[272]
power_projlen,40,"[40, 273]",241,241,[273]
power_projlen,40,"[40, 274]",2000,2677,[274]
power_projlen,40,"[40, 275]",571,571,[275]
power_projlen,40,"[40, 276]",10,10,[276]
power_projlen,40,"[40, 277]",1078,1078,[277]
power_projlen,40,"[40, 278]",2000,9486,[278]
power_projlen,40,"[40, 279]",330,330,[279]
power_projlen,40,"[40, 280]",21,21,[280]
power_projlen,40,"[40, 281]",31,31,[281]
power_projlen,40,"[40, 282]",6,6,[282]
power_projlen,40,"[40, 283]",1843,1843,[283]
power_projlen,40,"[40, 284]",43,43,[284]
power_projlen,40,"[40, 285]",1481,1481,[285]
power_projlen,40,"[40, 286]",12,12,[286]
power_projlen,40,"[40, 287]",5,5,[287]
power_projlen,40,"[40, 288]",2,2,[288]
power_projlen,40,"[40, 289]",2000,4200,[289]
power_projlen,40,"[40, 290]",13,13,[290]
power_projlen,40,"[40, 291]",242,242,[291]
power_projlen,40,"[40, 292]",3,3,[292]
power_projlen,40,"[40, 295]",558,558,[295]
power_projlen,40,"[40, 296]",4,4,[296]
power_projlen,40,"[40, 297]",15,15,[297]
power_projlen,40,"[40, 301]",30,30,[301]
two_level,40,"[40, 1, 16]",3,3,"[1, 16]"
two_level,40,"[40, 1, 20]",3,3,"[1, 20]"
two_level,40,"[40, 1, 24]",21,21,"[1, 24]"
two_level,40,"[40, 1, 28]",13,13,"[1, 28]"
two_level,40,"[40, 7, 24]",37,37,"[7, 24]"
two_level,40,"[40, 9, 28]",1,1,"[9, 28]"
two_level,40,"[40, 13, 24]",41,41,"[13, 24]"
two_level,40,"[40, 13, 28]",1,1,"[13, 28]"
two_level,40,"[40, 15, 24]",1,1,"[15, 24]"
two_level,40,"[40, 17, 16]",1,1,"[17, 16]"
two_level,40,"[40, 18, 16]",2,2,"[18, 16]"
two_level,40,"[40, 19, 16]",6,6,"[19, 16]"
two_level,40,"[40, 21, 16]",1,1,"[21, 16]"
two_level,40,"[40, 23, 12]",9,9,"[23, 12]"
two_level,40,"[40, 23, 16]",4,4,"[23, 16]"
two_level,40,"[40, 23, 20]",16,16,"[23, 20]"
two_level,40,"[40, 24, 12]",1,1,"[24, 12]"
two_level,40,"[40, 25, 12]",1,1,"[25, 12]"
two_level,40,"[40, 25, 16]",7,7,"[25, 16]"
two_level,40,"[40, 25, 20]",3,3,"[25, 20]"
two_level,40,"[40, 25, 24]",18,18,"[25, 24]"
two_level,40,"[40, 25, 28]",1,1,"[25, 28]"
two_level,40,"[40, 26, 16]",16,16,"[26, 16]"
two_level,40,"[40, 26, 20]",1,1,"[26, 20]"
two_level,40,"[40, 27, 12]",2,2,"[27, 12]"
two_level,40,"[40, 27, 16]",10,10,"[27, 16]"
two_level,40,"[40, 27, 20]",5,5,"[27, 20]"
two_level,40,"[40, 27, 24]",9,9,"[27, 24]"
two_level,40,"[40, 28, 16]",5,5,"[28, 16]"
two_level,40,"[40, 28, 20]",4,4,"[28, 20]"
two_level,40,"[40, 28, 28]",4,4,"[28, 28]"
two_level,40,"[40, 29, 12]",3,3,"[29, 12]"
two_level,40,"[40, 29, 16]",10,10,"[29, 16]"
two_level,40,"[40, 29, 20]",21,21,"[29, 20]"
two_level,40,"[40, 29, 24]",5,5,"[29, 24]"
two_level,40,"[40, 29, 28]",66,66,"[29, 28]"
two_level,40,"[40, 30, 12]",1,1,"[30, 12]"
two_level,40,"[40, 30, 16]",7,7,"[30, 16]"
two_level,40,"[40, 30, 20]",2,2,"[30, 20]"
two_level,40,"[40, 31, 12]",16,16,"[31, 12]"
two_level,40,"[40, 31, 16]",45,45,"[31, 16]"
two_level,40,"[40, 31, 20]",2,2,"[31, 20]"
two_level,40,"[40, 31, 24]",23,23,"[31, 24]"
two_level,40,"[40, 31, 28]",24,24,"[31, 28]"
two_level,40,"[40, 32, 16]",27,27,"[32, 16]"
two_level,40,"[40, 32, 20]",2,2,"[32, 20]"
two_level,40,"[40, 32, 24]",1,1,"[32, 24]"
two_level,40,"[40, 32, 28]",8,8,"[32, 28]"
two_level,40,"[40, 33, 12]",9,9,"[33, 12]"
two_level,40,"[40, 33, 16]",72,72,"[33, 16]"
two_level,40,"[40, 33, 20]",3,3,"[33, 20]"
two_level,40,"[40, 33, 24]",22,22,"[33, 24]"
two_level,40,"[40, 33, 28]",46,46,"[33, 28]"
two_level,40,"[40, 33, 32]",80,80,"[33, 32]"
two_level,40,"[40, 34, 12]",2,2,"[34, 12]"
two_level,40,"[40, 34, 16]",67,67,"[34, 16]"
two_level,40,"[40, 34, 20]",12,12,"[34, 20]"
two_level,40,"[40, 34, 24]",2,2,"[34, 24]"
two_level,40,"[40, 35, 12]",12,12,"[35, 12]"
two_level,40,"[40, 35, 16]",70,70,"[35, 16]"
two_level,40,"[40, 35, 20]",15,15,"[35, 20]"
two_level,40,"[40, 35, 24]",89,89,"[35, 24]"
two_level,40,"[40, 35, 28]",31,31,"[35, 28]"
two_level,40,"[40, 35, 32]",85,85,"[35, 32]"
two_level,40,"[40, 36, 12]",6,6,"[36, 12]"
two_level,40,"[40, 36, 16]",118,118,"[36, 16]"
two_level,40,"[40, 36, 20]",19,19,"[36, 20]"
two_level,40,"[40, 36, 24]",70,70,"[36, 24]"
two_level,40,"[40, 36, 28]",4,4,"[36, 28]"
two_level,40,"[40, 37, 12]",6,6,"[37, 12]"
two_level,40,"[40, 37, 16]",220,220,"[37, 16]"
two_level,40,"[40, 37, 20]",37,37,"[37, 20]"
two_level,40,"[40, 37, 24]",28,28,"[37, 24]"
two_level,40,"[40, 37, 28]",17,17,"[37, 28]"
two_level,40,"[40, 37, 36]",11,11,"[37, 36]"
two_level,40,"[40, 38, 12]",5,5,"[38, 12]"
two_level,40,"[40, 38, 16]",296,296,"[38, 16]"
two_level,40,"[40, 38, 20]",25,25,"[38, 20]"
two_level,40,"[40, 38, 24]",4,4,"[38, 24]"
two_level,40,"[40, 38, 28]",33,33,"[38, 28]"
two_level,40,"[40, 38, 32]",1,1,"[38, 32]"
two_level,40,"[40, 39, 12]",49,49,"[39, 12]"
two_level,40,"[40, 39, 16]",276,276,"[39, 16]"
two_level,40,"[40, 39, 20]",32,32,"[39, 20]"
two_level,40,"[40, 39, 24]",43,43,"[39, 24]"
two_level,40,"[40, 39, 28]",51,51,"[39, 28]"
two_level,40,"[40, 39, 32]",20,20,"[39, 32]"
two_level,40,"[40, 40, 12]",2,2,"[40, 12]"
two_level,40,"[40, 40, 16]",552,552,"[40, 16]"
two_level,40,"[40, 40, 20]",133,133,"[40, 20]"
two_level,40,"[40, 40, 24]",2,2,"[40, 24]"
two_level,40,"[40, 40, 28]",18,18,"[40, 28]"
two_level,40,"[40, 40, 32]",4,4,"[40, 32]"
two_level,40,"[40, 41, 12]",13,13,"[41, 12]"
two_level,40,"[40, 41, 16]",498,498,"[41, 16]"
two_level,40,"[40, 41, 20]",85,85,"[41, 20]"
two_level,40,"[40, 41, 24]",46,46,"[41, 24]"
two_level,40,"[40, 41, 28]",95,95,"[41, 28]"
two_level,40,"[40, 41, 32]",36,36,"[41, 32]"
two_level,40,"[40, 42, 16]",683,683,"[42, 16]"
two_level,40,"[40, 42, 20]",136,136,"[42, 20]"
two_level,40,"[40, 42, 24]",3,3,"[42, 24]"
two_level,40,"[40, 42, 28]",16,16,"[42, 28]"
two_level,40,"[40, 42, 32]",1,1,"[42, 32]"
two_level,40,"[40, 43, 12]",216,216,"[43, 12]"
two_level,40,"[40, 43, 16]",842,842,"[43, 16]"
two_level,40,"[40, 43, 20]",79,79,"[43, 20]"
two_level,40,"[40, 43, 24]",165,165,"[43, 24]"
two_level,40,"[40, 43, 28]",59,59,"[43, 28]"
two_level,40,"[40, 43, 32]",15,15,"[43, 32]"
two_level,40,"[40, 43, 36]",8,8,"[43, 36]"
two_level,40,"[40, 44, 16]",1300,1300,"[44, 16]"
two_level,40,"[40, 44, 20]",673,673,"[44, 20]"
two_level,40,"[40, 44, 24]",4,4,"[44, 24]"
two_level,40,"[40, 44, 28]",36,36,"[44, 28]"
two_level,40,"[40, 44, 32]",3,3,"[44, 32]"
two_level,40,"[40, 45, 16]",1266,1266,"[45, 16]"
two_level,40,"[40, 45, 20]",246,246,"[45, 20]"
two_level,40,"[40, 45, 24]",41,41,"[45, 24]"
two_level,40,"[40, 45, 28]",93,93,"[45, 28]"
two_level,40,"[40, 45, 32]",24,24,"[45, 32]"
two_level,40,"[40, 45, 36]",8,8,"[45, 36]"
two_level,40,"[40, 46, 16]",1675,1675,"[46, 16]"
two_level,40,"[40, 46, 20]",404,404,"[46, 20]"
two_level,40,"[40, 46, 24]",45,45,"[46, 24]"
two_level,40,"[40, 46, 28]",11,11,"[46, 28]"
two_level,40,"[40, 46, 32]",34,34,"[46, 32]"
two_level,40,"[40, 46, 36]",1,1,"[46, 36]"
two_level,40,"[40, 47, 16]",1965,1965,"[47, 16]"
two_level,40,"[40, 47, 20]",330,330,"[47, 20]"
two_level,40,"[40, 47, 24]",72,72,"[47, 24]"
two_level,40,"[40, 47, 28]",146,146,"[47, 28]"
two_level,40,"[40, 47, 32]",70,70,"[47, 32]"
two_level,40,"[40, 47, 36]",9,9,"[47, 36]"
two_level,40,"[40, 48, 16]",323,323,"[48, 16]"
two_level,40,"[40, 48, 20]",2000,2321,"[48, 20]"
two_level,40,"[40, 48, 24]",10,10,"[48, 24]"
two_level,40,"[40, 48, 28]",43,43,"[48, 28]"
two_level,40,"[40, 48, 32]",20,20,"[48, 32]"
two_level,40,"[40, 48, 36]",3,3,"[48, 36]"
two_level,40,"[40, 49, 16]",2000,2465,"[49, 16]"
two_level,40,"[40, 49, 20]",1157,1157,"[49, 20]"
two_level,40,"[40, 49, 24]",77,77,"[49, 24]"
two_level,40,"[40, 49, 28]",174,174,"[49, 28]"
two_level,40,"[40, 49, 32]",31,31,"[49, 32]"
two_level,40,"[40, 49, 36]",30,30,"[49, 36]"
two_level,40,"[40, 50, 16]",2000,3515,"[50, 16]"
two_level,40,"[40, 50, 20]",931,931,"[50, 20]"
two_level,40,"[40, 50, 24]",11,11,"[50, 24]"
two_level,40,"[40, 50, 28]",67,67,"[50, 28]"
two_level,40,"[40, 50, 32]",33,33,"[50, 32]"
two_level,40,"[40, 50, 36]",6,6,"[50, 36]"
two_level,40,"[40, 51, 16]",2000,5706,"[51, 16]"
two_level,40,"[40, 51, 20]",343,343,"[51, 20]"
two_level,40,"[40, 51, 24]",262,262,"[51, 24]"
two_level,40,"[40, 51, 28]",235,235,"[51, 28]"
two_level,40,"[40, 51, 32]",97,97,"[51, 32]"
two_level,40,"[40, 51, 36]",14,14,"[51, 36]"
two_level,40,"[40, 51, 40]",1,1,"[51, 40]"
two_level,40,"[40, 52, 16]",107,107,"[52, 16]"
two_level,40,"[40, 52, 20]",2000,4695,"[52, 20]"
two_level,40,"[40, 52, 24]",32,32,"[52, 24]"
two_level,40,"[40, 52, 28]",82,82,"[52, 28]"
two_level,40,"[40, 52, 32]",86,86,"[52, 32]"
two_level,40,"[40, 52, 36]",16,16,"[52, 36]"
two_level,40,"[40, 53, 16]",59,59,"[53, 16]"
two_level,40,"[40, 53, 20]",1626,1626,"[53, 20]"
two_level,40,"[40, 53, 24]",80,80,"[53, 24]"
two_level,40,"[40, 53, 28]",104,104,"[53, 28]"
two_level,40,"[40, 53, 32]",207,207,"[53, 32]"
two_level,40,"[40, 53, 36]",60,60,"[53, 36]"
two_level,40,"[40, 54, 20]",2000,3354,"[54, 20]"
two_level,40,"[40, 54, 24]",15,15,"[54, 24]"
two_level,40,"[40, 54, 28]",105,105,"[54, 28]"
two_level,40,"[40, 54, 32]",118,118,"[54, 32]"
two_level,40,"[40, 54, 36]",44,44,"[54, 36]"
two_level,40,"[40, 55, 16]",2000,7961,"[55, 16]"
two_level,40,"[40, 55, 20]",1718,1718,"[55, 20]"
two_level,40,"[40, 55, 24]",64,64,"[55, 24]"
two_level,40,"[40, 55, 28]",250,250,"[55, 28]"
two_level,40,"[40, 55, 32]",132,132,"[55, 32]"
two_level,40,"[40, 55, 36]",54,54,"[55, 36]"
two_level,40,"[40, 56, 20]",2000,12434,"[56, 20]"
two_level,40,"[40, 56, 24]",75,75,"[56, 24]"
two_level,40,"[40, 56, 28]",18,18,"[56, 28]"
two_level,40,"[40, 56, 32]",216,216,"[56, 32]"
two_level,40,"[40, 56, 36]",40,40,"[56, 36]"
two_level,40,"[40, 57, 20]",2000,3370,"[57, 20]"
two_level,40,"[40, 57, 24]",59,59,"[57, 24]"
two_level,40,"[40, 57, 28]",176,176,"[57, 28]"
two_level,40,"[40, 57, 32]",253,253,"[57, 32]"
two_level,40,"[40, 57, 36]",124,124,"[57, 36]"
two_level,40,"[40, 57, 40]",6,6,"[57, 40]"
two_level,40,"[40, 57, 44]",2,2,"[57, 44]"
two_level,40,"[40, 58, 20]",2000,5761,"[58, 20]"
two_level,40,"[40, 58, 24]",19,19,"[58, 24]"
two_level,40,"[40, 58, 28]",83,83,"[58, 28]"
two_level,40,"[40, 58, 32]",292,292,"[58, 32]"
two_level,40,"[40, 58, 36]",134,134,"[58, 36]"
two_level,40,"[40, 58, 40]",3,3,"[58, 40]"
two_level,40,"[40, 59, 20]",263,263,"[59, 20]"
two_level,40,"[40, 59, 24]",166,166,"[59, 24]"
two_level,40,"[40, 59, 28]",99,99,"[59, 28]"
two_level,40,"[40, 59, 32]",373,373,"[59, 32]"
two_level,40,"[40, 59, 36]",110,110,"[59, 36]"
two_level,40,"[40, 59, 40]",2,2,"[59, 40]"
two_level,40,"[40, 59, 44]",4,4,"[59, 44]"
two_level,40,"[40, 60, 20]",545,545,"[60, 20]"
two_level,40,"[40, 60, 24]",113,113,"[60, 24]"
two_level,40,"[40, 60, 28]",44,44,"[60, 28]"
two_level,40,"[40, 60, 32]",229,229,"[60, 32]"
two_level,40,"[40, 60, 36]",190,190,"[60, 36]"
two_level,40,"[40, 60, 40]",21,21,"[60, 40]"
two_level,40,"[40, 61, 20]",2000,14035,"[61, 20]"
two_level,40,"[40, 61, 24]",55,55,"[61, 24]"
two_level,40,"[40, 61, 28]",112,112,"[61, 28]"
two_level,40,"[40, 61, 32]",916,916,"[61, 32]"
two_level,40,"[40, 61, 36]",306,306,"[61, 36]"
two_level,40,"[40, 61, 40]",7,7,"[61, 40]"
two_level,40,"[40, 61, 48]",2,2,"[61, 48]"
two_level,40,"[40, 62, 20]",2000,9923,"[62, 20]"
two_level,40,"[40, 62, 24]",28,28,"[62, 24]"
two_level,40,"[40, 62, 28]",62,62,"[62, 28]"
two_level,40,"[40, 62, 32]",543,543,"[62, 32]"
two_level,40,"[40, 62, 36]",128,128,"[62, 36]"
two_level,40,"[40, 62, 40]",7,7,"[62, 40]"
two_level,40,"[40, 62, 44]",2,2,"[62, 44]"
two_level,40,"[40, 63, 20]",626,626,"[63, 20]"
two_level,40,"[40, 63, 24]",58,58,"[63, 24]"
two_level,40,"[40, 63, 28]",183,183,"[63, 28]"
two_level,40,"[40, 63, 32]",460,460,"[63, 32]"
two_level,40,"[40, 63, 36]",167,167,"[63, 36]"
two_level,40,"[40, 63, 40]",10,10,"[63, 40]"
two_level,40,"[40, 63, 44]",1,1,"[63, 44]"
