node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
245,217,4,8,4,23.60723489914305,5.901808724785763,"[7, 18, 9, 18, 9, 1, 1, 4]",20
246,245,12,9,3,15.503690379010415,5.167896793003472,"[7, 18, 9, 18, 9, 1, 1, 4, 12]",23
247,225,2,11,5,29.598794325100403,5.91975886502008,"[7, 20, 8, 16, 13, 8, 12, 8, 16, 2, 2]",26
248,226,8,25,3,22.24499570719069,7.414998569063563,"[7, 20, 8, 2, 2, 2, 2, 13, 10, 13, 11, 5, 22, 14, 15, 1, 4, 16, 16, 2, 13, 21, 11, 18, 8]",58
249,164,3,5,3,18.33413184629576,6.111377282098587,"[7, 20, 8, 2, 3]",12
250,249,1,6,2,11.751014319649617,5.875507159824808,"[7, 20, 8, 2, 3, 1]",14
251,250,18,7,1,4.932026670729693,4.932026670729693,"[7, 20, 8, 2, 3, 1, 18]",17
252,234,8,11,5,31.315229247764805,6.263045849552961,"[7, 20, 15, 20, 3, 18, 8, 12, 9, 18, 8]",28
253,252,16,12,4,23.313118760222146,5.8282796900555365,"[7, 20, 15, 20, 3, 18, 8, 12, 9, 18, 8, 16]",30
254,253,3,13,3,16.258260989028443,5.419420329676147,"[7, 20, 15, 20, 3, 18, 8, 12, 9, 18, 8, 16, 3]",33
255,247,2,12,4,23.487417043001816,5.871854260750454,"[7, 20, 8, 16, 13, 8, 12, 8, 16, 2, 2, 2]",28
256,170,10,11,3,21.494376132610427,7.164792044203476,"[7, 20, 8, 2, 2, 2, 2, 13, 10, 13, 10]",24
257,0,1,1,5,26.07535408729113,5.215070817458226,[1],2
258,257,18,2,4,20.435717049740106,5.108929262435026,"[1, 18]",5
259,258,9,3,3,15.031950134462855,5.010650044820951,"[1, 18, 9]",8
260,259,18,4,2,9.864053341459385,4.932026670729693,"[1, 18, 9, 18]",11
261,256,12,12,2,9.864053341459385,4.932026670729693,"[7, 20, 8, 2, 2, 2, 2, 13, 10, 13, 10, 12]",27
262,261,6,13,1,4.932026670729693,4.932026670729693,"[7, 20, 8, 2, 2, 2, 2, 13, 10, 13, 10, 12, 6]",29
263,193,4,8,2,11.279274075102059,5.639637037551029,"[7, 20, 8, 2, 16, 2, 3, 4]",20
264,248,2,26,2,14.051282723935547,7.025641361967773,"[7, 20, 8, 2, 2, 2, 2, 13, 10, 13, 11, 5, 22, 14, 15, 1, 4, 16, 16, 2, 13, 21, 11, 18, 8, 2]",60
265,165,13,6,13,99.20701347527442,7.631308728867263,"[7, 20, 8, 2, 2, 13]",14
266,265,20,7,12,92.15215570408071,7.679346308673392,"[7, 20, 8, 2, 2, 13, 20]",17
267,266,15,8,11,85.33316805516078,7.757560732287344,"[7, 20, 8, 2, 2, 13, 20, 15]",20
268,267,21,9,10,73.67671089427884,7.367671089427884,"[7, 20, 8, 2, 2, 13, 20, 15, 21]",22
269,268,8,10,9,63.73070399225339,7.081189332472599,"[7, 20, 8, 2, 2, 13, 20, 15, 21, 8]",24
270,269,3,11,8,55.968235854238344,6.996029481779793,"[7, 20, 8, 2, 2, 13, 20, 15, 21, 8, 3]",27
271,270,4,12,7,51.50794942805621,7.3582784897223155,"[7, 20, 8, 2, 2, 13, 20, 15, 21, 8, 3, 4]",30
272,163,12,4,12,82.88157486261665,6.9067979052180535,"[7, 20, 8, 12]",11
273,171,13,12,3,24.13320289382113,8.044400964607044,"[7, 20, 8, 2, 2, 2, 2, 13, 10, 13, 11, 13]",26
274,271,13,13,6,47.28353312414785,7.880588854024642,"[7, 20, 8, 2, 2, 13, 20, 15, 21, 8, 3, 4, 13]",32
275,263,3,9,1,4.460286426182136,4.460286426182136,"[7, 20, 8, 2, 16, 2, 3, 4, 3]",23
276,216,4,7,11,74.00852663991067,6.728047876355515,"[7, 20, 17, 3, 18, 9, 4]",18
277,92,9,3,3,16.918911112653085,5.6396370375510285,"[7, 20, 9]",8
