parent_id,action,child_id
45,9,314
45,6,447
46,6,475
46,9,715
46,8,890
47,6,487
47,9,731
47,12,976
48,21,370
48,4,614
48,8,914
49,8,127
49,6,172
49,9,264
50,9,353
50,8,619
50,6,886
51,1,93
51,4,170
51,18,231
52,6,223
52,8,313
52,9,442
53,6,490
53,8,735
53,9,979
54,9,375
54,6,714
54,8,978
55,12,407
55,18,650
55,1,828
56,10,166
56,4,303
56,9,411
56,6,499
56,20,612
56,21,701
56,1,811
56,11,922
57,9,417
57,18,660
57,8,901
58,1,229
58,4,295
58,18,419
59,1,427
59,18,557
59,4,778
60,18,360
60,4,624
60,1,862
61,4,153
61,1,196
61,18,240
62,12,102
62,2,167
62,3,238
62,16,302
62,13,369
63,12,277
63,3,620
63,13,860
64,2,109
64,13,176
64,12,241
64,3,307
64,16,374
65,8,213
65,11,347
65,18,459
65,4,522
65,9,611
65,7,719
65,10,831
65,21,919
66,18,131
66,4,195
66,1,261
67,3,227
67,12,291
67,13,404
67,2,492
67,16,601
68,6,144
68,8,214
68,9,272
69,8,392
69,9,593
69,6,874
70,13,149
70,2,219
70,12,286
70,3,350
70,16,416
71,21,432
71,10,627
71,6,910
72,12,332
72,16,554
72,2,797
73,3,401
73,2,555
73,12,825
74,6,141
74,8,216
74,9,257
75,18,192
75,4,259
75,1,367
76,3,136
76,2,245
76,12,379
76,16,464
76,13,573
77,18,287
77,4,576
77,9,796
78,3,495
78,6,738
78,16,985
79,8,387
79,6,514
79,9,754
80,17,373
80,8,550
80,13,791
81,8,455
81,1,556
81,6,817
81,21,992
82,15,382
82,8,646
82,9,952
83,2,147
83,3,250
83,16,358
83,13,463
83,12,574
84,21,296
84,9,512
84,11,757
84,18,1000
85,4,132
85,1,220
85,18,285
86,2,108
86,12,173
86,16,263
86,13,305
86,3,390
87,3,150
87,13,258
87,2,368
87,12,479
87,16,589
88,16,110
88,2,175
88,3,239
88,12,301
88,13,386
89,4,156
89,11,271
89,7,359
89,20,469
89,9,625
89,10,733
89,6,844
89,18,949
90,4,309
90,1,621
90,18,866
91,19,423
91,4,597
91,22,840
92,10,199
92,7,335
92,20,420
92,8,529
92,1,639
92,4,727
92,9,837
92,6,925
93,4,431
93,18,652
93,1,849
94,13,458
94,12,745
94,2,984
95,4,421
95,1,645
95,18,957
96,1,365
96,4,584
96,18,845
97,3,208
97,16,345
97,12,430
97,13,545
97,2,655
98,1,297
98,18,688
98,4,931
99,20,402
99,1,667
99,10,935
100,18,438
100,1,657
100,4,804
101,16,207
101,13,315
101,12,441
101,2,552
101,3,640
102,6,436
102,9,767
103,13,483
103,3,638
103,12,857
104,20,299
104,1,578
104,11,752
105,12,171
105,3,278
105,16,393
105,2,500
105,13,631
106,13,318
106,2,560
106,16,776
107,4,428
107,18,716
107,21,961
108,16,726
108,12,924
109,2,506
109,3,761
110,3,517
110,12,916
111,1,203
111,4,338
111,18,425
112,12,333
112,16,598
112,13,819
113,12,157
113,2,290
113,3,354
113,13,485
113,16,595
114,2,488
114,13,737
114,16,891
115,3,298
115,13,671
115,16,934
116,20,289
116,8,532
116,9,751
116,7,996
117,16,346
117,2,610
117,3,878
118,9,448
118,6,710
118,8,953
119,16,586
119,12,938
120,8,234
120,9,321
120,6,451
121,2,348
121,12,679
121,16,892
122,9,319
122,13,599
122,6,795
123,5,424
123,4,648
123,12,868
124,8,237
124,6,322
124,9,437
125,1,184
125,21,336
125,20,397
125,8,530
125,18,618
125,6,750
125,10,883
125,11,995
126,12,294
126,13,539
126,16,755
127,2,327
127,16,635
127,3,762
127,12,959
128,4,306
128,10,681
128,20,813
129,3,384
129,13,694
129,2,940
130,8,481
130,9,682
130,6,880
131,6,429
131,9,651
131,8,827
132,2,462
132,12,654
132,13,854
133,16,422
133,2,687
133,3,843
134,6,690
135,15,388
135,14,606
135,16,803
136,18,903
137,4,378
137,1,663
137,18,951
138,18,403
138,1,582
138,4,841
139,4,341
139,12,513
139,13,773
140,12,273
140,3,623
140,2,842
141,6,456
141,8,656
141,9,834
142,6,311
142,7,622
142,20,847
143,8,304
143,9,548
143,6,852
144,8,453
144,6,630
144,9,829
145,21,744
146,3,468
146,2,712
146,13,956
147,3,905
148,8,351
148,6,572
148,9,923
149,10,743
149,9,783
150,1,941
151,1,474
151,18,605
151,4,896
152,13,470
152,16,673
152,2,741
152,12,939
153,12,371
153,3,570
153,13,770
153,16,968
154,3,418
154,13,676
154,2,877
155,1,357
155,4,531
155,18,775
157,8,815
158,3,276
158,2,562
158,16,824
159,6,444
159,8,707
159,9,908
160,2,320
160,12,535
160,16,821
161,6,288
161,9,600
161,1,869
162,6,471
162,9,689
162,8,929
163,8,496
163,9,534
163,6,838
164,7,413
164,9,658
164,20,832
165,13,596
165,12,950
167,16,502
167,2,921
168,5,282
168,16,616
168,22,835
169,16,356
169,13,603
169,12,823
170,13,292
170,2,498
170,3,788
170,16,917
171,9,740
172,6,460
172,8,501
172,9,700
173,9,457
173,8,858
174,1,293
174,11,538
174,20,807
175,2,450
175,12,784
176,1,567
176,7,964
177,2,445
177,3,643
177,13,932
178,1,551
178,18,881
179,2,669
179,13,885
180,21,324
180,4,519
180,6,780
181,18,265
181,4,533
181,1,781
182,12,472
182,6,666
182,13,864
183,16,310
183,15,575
183,17,818
185,16,325
185,3,571
185,12,787
186,10,270
186,11,515
186,8,799
186,6,993
187,16,383
187,2,730
187,3,970
188,1,330
188,18,528
188,4,769
189,1,480
189,18,677
189,4,812
190,4,446
190,18,691
190,1,913
191,18,521
191,1,870
192,8,477
192,9,855
193,12,544
193,13,875
194,3,275
194,2,518
194,13,764
195,16,366
195,13,563
195,3,760
195,2,958
196,4,328
196,1,504
196,18,704
197,16,308
197,3,524
197,2,721
197,13,936
198,8,352
198,9,543
198,6,806
200,4,376
200,22,553
200,18,888
201,6,355
201,9,511
201,8,758
202,9,454
202,8,693
202,6,955
203,1,756
204,3,337
204,12,604
204,2,820
205,13,489
205,12,641
205,16,930
206,4,342
206,18,579
206,10,909
207,2,861
209,1,482
209,18,636
209,4,808
210,18,505
210,4,747
210,1,989
211,1,339
211,4,561
211,18,850
212,8,410
212,6,708
212,9,882
214,3,340
214,16,542
214,2,696
214,13,894
215,6,274
215,16,559
215,3,801
216,13,391
216,2,591
216,3,724
216,12,965
217,1,412
217,18,615
217,4,814
218,6,406
218,8,607
218,9,872
219,13,680
219,16,848
220,18,329
220,1,523
220,4,717
221,6,465
221,8,665
221,9,954
222,3,467
222,12,670
222,16,912
223,6,749
223,9,969
224,4,408
224,1,649
224,18,867
225,3,426
225,12,711
225,16,973
226,9,491
226,6,732
226,8,975
227,1,800
228,13,268
228,16,510
228,3,774
229,18,662
229,1,816
230,2,361
230,12,672
230,16,918
231,9,362
231,6,608
231,8,720
232,13,312
232,12,537
232,16,779
233,16,363
233,12,664
233,13,904
234,3,678
235,1,503
235,18,702
235,4,937
236,6,439
236,8,594
236,9,879
237,16,565
238,4,633
238,18,988
239,4,629
239,18,980
240,6,434
240,9,637
240,8,836
241,8,440
241,6,898
242,9,372
242,6,590
242,8,871
243,13,334
243,2,577
243,12,802
244,6,398
244,8,709
244,9,911
246,13,497
246,2,736
246,3,977
247,18,400
247,1,686
247,4,863
248,10,449
248,9,668
248,1,906
251,12,364
251,3,644
251,2,887
252,18,380
252,4,626
252,1,889
253,8,476
253,9,809
254,9,316
254,8,583
254,6,786
255,4,433
255,1,642
255,18,926
256,3,461
256,2,725
256,16,944
257,1,323
257,18,525
257,4,790
258,4,698
259,3,587
260,19,435
260,3,723
260,4,962
261,1,326
261,18,493
261,4,718
262,4,484
262,18,609
262,1,739
263,16,527
263,2,792
264,1,395
264,18,569
264,4,826
267,6,771
269,4,706
272,18,385
272,1,564
272,4,766
278,18,853
279,9,415
279,6,547
279,8,746
280,1,343
280,18,540
280,4,805
281,12,945
283,2,349
283,13,549
283,3,748
283,12,946
285,6,396
285,8,588
285,9,782
286,6,478
290,13,705
295,2,728
295,13,927
300,18,763
301,9,695
302,3,568
302,12,856
305,10,592
307,18,632
313,2,617
314,18,558
314,4,994
315,11,772
317,4,742
321,4,566
321,18,899
322,8,785
326,1,895
328,2,902
338,13,536
338,16,865
345,12,765
350,4,546
350,18,981
357,1,998
358,3,684
367,18,722
367,4,987
369,6,699
374,3,697
374,2,830
377,8,486
377,9,839
386,18,585
386,10,851
390,18,659
390,4,990
396,6,986
399,16,661
399,3,991
404,18,713
409,12,674
414,8,653
414,9,983
415,1,943
416,12,613
416,13,915
419,9,508
425,6,647
425,8,972
430,8,876
437,18,675
437,4,897
442,1,507
442,4,859
447,9,777
451,9,789
460,6,893
463,10,794
464,2,683
484,3,942
485,11,947
516,9,907
523,18,920
545,11,967
552,16,971
573,8,793
580,3,822
589,13,810
601,13,928
608,6,982
631,1,960
634,16,833
656,13,900
766,2,963
778,13,997
