heuristic,length,bucket,count,seen,score
power_projlen,40,"[40, 199]",220,220,[199]
power_projlen,40,"[40, 200]",233,233,[200]
power_projlen,40,"[40, 201]",182,182,[201]
power_projlen,40,"[40, 202]",547,547,[202]
power_projlen,40,"[40, 203]",318,318,[203]
power_projlen,40,"[40, 204]",242,242,[204]
power_projlen,40,"[40, 205]",283,283,[205]
power_projlen,40,"[40, 206]",980,980,[206]
power_projlen,40,"[40, 207]",391,391,[207]
power_projlen,40,"[40, 208]",1886,1886,[208]
power_projlen,40,"[40, 209]",263,263,[209]
power_projlen,40,"[40, 210]",1623,1623,[210]
power_projlen,40,"[40, 211]",1488,1488,[211]
power_projlen,40,"[40, 212]",77,77,[212]
power_projlen,40,"[40, 213]",1853,1853,[213]
power_projlen,40,"[40, 214]",141,141,[214]
power_projlen,40,"[40, 215]",86,86,[215]
power_projlen,40,"[40, 216]",248,248,[216]
power_projlen,40,"[40, 217]",16,16,[217]
power_projlen,40,"[40, 218]",844,844,[218]
power_projlen,40,"[40, 219]",2000,3502,[219]
power_projlen,40,"[40, 220]",247,247,[220]
power_projlen,40,"[40, 221]",228,228,[221]
power_projlen,40,"[40, 222]",134,134,[222]
power_projlen,40,"[40, 223]",7,7,[223]
power_projlen,40,"[40, 224]",123,123,[224]
power_projlen,40,"[40, 225]",24,24,[225]
power_projlen,40,"[40, 226]",22,22,[226]
power_projlen,40,"[40, 227]",75,75,[227]
power_projlen,40,"[40, 228]",23,23,[228]
power_projlen,40,"[40, 229]",5,5,[229]
power_projlen,40,"[40, 230]",6,6,[230]
power_projlen,40,"[40, 231]",6,6,[231]
power_projlen,40,"[40, 232]",29,29,[232]
power_projlen,40,"[40, 233]",11,11,[233]
power_projlen,40,"[40, 234]",45,45,[234]
power_projlen,40,"[40, 235]",4,4,[235]
power_projlen,40,"[40, 236]",15,15,[236]
power_projlen,40,"[40, 237]",24,24,[237]
power_projlen,40,"[40, 238]",27,27,[238]
power_projlen,40,"[40, 239]",21,21,[239]
power_projlen,40,"[40, 240]",19,19,[240]
power_projlen,40,"[40, 241]",61,61,[241]
power_projlen,40,"[40, 242]",158,158,[242]
power_projlen,40,"[40, 243]",45,45,[243]
power_projlen,40,"[40, 244]",205,205,[244]
power_projlen,40,"[40, 245]",10,10,[245]
power_projlen,40,"[40, 246]",7,7,[246]
power_projlen,40,"[40, 247]",362,362,[247]
power_projlen,40,"[40, 248]",70,70,[248]
power_projlen,40,"[40, 249]",13,13,[249]
power_projlen,40,"[40, 250]",16,16,[250]
power_projlen,40,"[40, 251]",2,2,[251]
power_projlen,40,"[40, 252]",5,5,[252]
power_projlen,40,"[40, 253]",36,36,[253]
power_projlen,40,"[40, 254]",15,15,[254]
power_projlen,40,"[40, 255]",9,9,[255]
power_projlen,40,"[40, 256]",12,12,[256]
power_projlen,40,"[40, 257]",9,9,[257]
power_projlen,40,"[40, 258]",30,30,[258]
power_projlen,40,"[40, 259]",33,33,[259]
power_projlen,40,"[40, 260]",55,55,[260]
power_projlen,40,"[40, 261]",27,27,[261]
power_projlen,40,"[40, 262]",48,48,[262]
power_projlen,40,"[40, 263]",34,34,[263]
power_projlen,40,"[40, 264]",13,13,[264]
power_projlen,40,"[40, 265]",74,74,[265]
power_projlen,40,"[40, 266]",93,93,[266]
power_projlen,40,"[40, 267]",29,29,[267]
power_projlen,40,"[40, 268]",595,595,[268]
power_projlen,40,"[40, 269]",282,282,[269]
power_projlen,40,"[40, 270]",90,90,[270]
power_projlen,40,"[40, 271]",128,128,[271]
power_projlen,40,"[40, 272]",1564,1564,[272]
power_projlen,40,"[40, 273]",190,190,[273]
power_projlen,40,"[40, 274]",2000,5367,[274]
power_projlen,40,"[40, 275]",552,552,[275]
power_projlen,40,"[40, 276]",23,23,[276]
power_projlen,40,"[40, 277]",939,939,[277]
power_projlen,40,"[40, 278]",2000,9157,[278]
power_projlen,40,"[40, 279]",206,206,[279]
power_projlen,40,"[40, 280]",45,45,[280]
power_projlen,40,"[40, 281]",16,16,[281]
power_projlen,40,"[40, 282]",5,5,[282]
power_projlen,40,"[40, 283]",1597,1597,[283]
power_projlen,40,"[40, 284]",35,35,[284]
power_projlen,40,"[40, 285]",774,774,[285]
power_projlen,40,"[40, 286]",2,2,[286]
power_projlen,40,"[40, 287]",2,2,[287]
power_projlen,40,"[40, 288]",1,1,[288]
power_projlen,40,"[40, 289]",2000,3042,[289]
power_projlen,40,"[40, 290]",3,3,[290]
power_projlen,40,"[40, 291]",58,58,[291]
power_projlen,40,"[40, 295]",201,201,[295]
power_projlen,40,"[40, 297]",1,1,[297]
power_projlen,40,"[40, 301]",4,4,[301]
two_level,40,"[40, 1, 16]",4,4,"[1, 16]"
two_level,40,"[40, 1, 20]",3,3,"[1, 20]"
two_level,40,"[40, 1, 24]",12,12,"[1, 24]"
two_level,40,"[40, 1, 28]",11,11,"[1, 28]"
two_level,40,"[40, 7, 24]",50,50,"[7, 24]"
two_level,40,"[40, 9, 28]",1,1,"[9, 28]"
two_level,40,"[40, 13, 24]",39,39,"[13, 24]"
two_level,40,"[40, 17, 16]",2,2,"[17, 16]"
two_level,40,"[40, 18, 16]",1,1,"[18, 16]"
two_level,40,"[40, 19, 16]",6,6,"[19, 16]"
two_level,40,"[40, 21, 16]",1,1,"[21, 16]"
two_level,40,"[40, 21, 20]",1,1,"[21, 20]"
two_level,40,"[40, 21, 24]",1,1,"[21, 24]"
two_level,40,"[40, 23, 12]",2,2,"[23, 12]"
two_level,40,"[40, 23, 16]",3,3,"[23, 16]"
two_level,40,"[40, 23, 20]",17,17,"[23, 20]"
two_level,40,"[40, 25, 12]",1,1,"[25, 12]"
two_level,40,"[40, 25, 16]",5,5,"[25, 16]"
two_level,40,"[40, 25, 20]",1,1,"[25, 20]"
two_level,40,"[40, 25, 24]",26,26,"[25, 24]"
two_level,40,"[40, 26, 16]",15,15,"[26, 16]"
two_level,40,"[40, 27, 12]",1,1,"[27, 12]"
two_level,40,"[40, 27, 16]",5,5,"[27, 16]"
two_level,40,"[40, 27, 20]",11,11,"[27, 20]"
two_level,40,"[40, 27, 24]",6,6,"[27, 24]"
two_level,40,"[40, 28, 16]",4,4,"[28, 16]"
two_level,40,"[40, 28, 20]",4,4,"[28, 20]"
two_level,40,"[40, 28, 24]",2,2,"[28, 24]"
two_level,40,"[40, 28, 28]",7,7,"[28, 28]"
two_level,40,"[40, 29, 16]",14,14,"[29, 16]"
two_level,40,"[40, 29, 20]",14,14,"[29, 20]"
two_level,40,"[40, 29, 24]",9,9,"[29, 24]"
two_level,40,"[40, 29, 28]",63,63,"[29, 28]"
two_level,40,"[40, 30, 12]",1,1,"[30, 12]"
two_level,40,"[40, 30, 16]",8,8,"[30, 16]"
two_level,40,"[40, 30, 20]",1,1,"[30, 20]"
two_level,40,"[40, 31, 12]",7,7,"[31, 12]"
two_level,40,"[40, 31, 16]",43,43,"[31, 16]"
two_level,40,"[40, 31, 24]",24,24,"[31, 24]"
two_level,40,"[40, 31, 28]",34,34,"[31, 28]"
two_level,40,"[40, 32, 16]",26,26,"[32, 16]"
two_level,40,"[40, 32, 28]",5,5,"[32, 28]"
two_level,40,"[40, 33, 12]",7,7,"[33, 12]"
two_level,40,"[40, 33, 16]",67,67,"[33, 16]"
two_level,40,"[40, 33, 20]",4,4,"[33, 20]"
two_level,40,"[40, 33, 24]",16,16,"[33, 24]"
two_level,40,"[40, 33, 28]",51,51,"[33, 28]"
two_level,40,"[40, 33, 32]",70,70,"[33, 32]"
two_level,40,"[40, 34, 12]",3,3,"[34, 12]"
two_level,40,"[40, 34, 16]",56,56,"[34, 16]"
two_level,40,"[40, 34, 20]",8,8,"[34, 20]"
two_level,40,"[40, 34, 24]",1,1,"[34, 24]"
two_level,40,"[40, 34, 28]",3,3,"[34, 28]"
two_level,40,"[40, 35, 12]",11,11,"[35, 12]"
two_level,40,"[40, 35, 16]",59,59,"[35, 16]"
two_level,40,"[40, 35, 20]",18,18,"[35, 20]"
two_level,40,"[40, 35, 24]",93,93,"[35, 24]"
two_level,40,"[40, 35, 28]",19,19,"[35, 28]"
two_level,40,"[40, 35, 32]",70,70,"[35, 32]"
two_level,40,"[40, 36, 12]",1,1,"[36, 12]"
two_level,40,"[40, 36, 16]",116,116,"[36, 16]"
two_level,40,"[40, 36, 20]",22,22,"[36, 20]"
two_level,40,"[40, 36, 24]",74,74,"[36, 24]"
two_level,40,"[40, 36, 28]",6,6,"[36, 28]"
two_level,40,"[40, 37, 12]",7,7,"[37, 12]"
two_level,40,"[40, 37, 16]",210,210,"[37, 16]"
two_level,40,"[40, 37, 20]",26,26,"[37, 20]"
two_level,40,"[40, 37, 24]",25,25,"[37, 24]"
two_level,40,"[40, 37, 28]",17,17,"[37, 28]"
two_level,40,"[40, 37, 36]",1,1,"[37, 36]"
two_level,40,"[40, 38, 12]",2,2,"[38, 12]"
two_level,40,"[40, 38, 16]",258,258,"[38, 16]"
two_level,40,"[40, 38, 20]",15,15,"[38, 20]"
two_level,40,"[40, 38, 28]",43,43,"[38, 28]"
two_level,40,"[40, 38, 32]",1,1,"[38, 32]"
two_level,40,"[40, 39, 12]",32,32,"[39, 12]"
two_level,40,"[40, 39, 16]",308,308,"[39, 16]"
two_level,40,"[40, 39, 20]",45,45,"[39, 20]"
two_level,40,"[40, 39, 24]",34,34,"[39, 24]"
two_level,40,"[40, 39, 28]",39,39,"[39, 28]"
two_level,40,"[40, 39, 32]",17,17,"[39, 32]"
two_level,40,"[40, 39, 36]",1,1,"[39, 36]"
two_level,40,"[40, 40, 12]",2,2,"[40, 12]"
two_level,40,"[40, 40, 16]",518,518,"[40, 16]"
two_level,40,"[40, 40, 20]",159,159,"[40, 20]"
two_level,40,"[40, 40, 28]",17,17,"[40, 28]"
two_level,40,"[40, 40, 32]",3,3,"[40, 32]"
two_level,40,"[40, 41, 12]",10,10,"[41, 12]"
two_level,40,"[40, 41, 16]",396,396,"[41, 16]"
two_level,40,"[40, 41, 20]",106,106,"[41, 20]"
two_level,40,"[40, 41, 24]",38,38,"[41, 24]"
two_level,40,"[40, 41, 28]",95,95,"[41, 28]"
two_level,40,"[40, 41, 32]",40,40,"[41, 32]"
two_level,40,"[40, 42, 16]",555,555,"[42, 16]"
two_level,40,"[40, 42, 20]",136,136,"[42, 20]"
two_level,40,"[40, 42, 24]",3,3,"[42, 24]"
two_level,40,"[40, 42, 28]",17,17,"[42, 28]"
two_level,40,"[40, 42, 32]",1,1,"[42, 32]"
two_level,40,"[40, 42, 36]",1,1,"[42, 36]"
two_level,40,"[40, 43, 12]",170,170,"[43, 12]"
two_level,40,"[40, 43, 16]",923,923,"[43, 16]"
two_level,40,"[40, 43, 20]",63,63,"[43, 20]"
two_level,40,"[40, 43, 24]",206,206,"[43, 24]"
two_level,40,"[40, 43, 28]",81,81,"[43, 28]"
two_level,40,"[40, 43, 32]",6,6,"[43, 32]"
two_level,40,"[40, 43, 36]",1,1,"[43, 36]"
two_level,40,"[40, 44, 16]",1181,1181,"[44, 16]"
two_level,40,"[40, 44, 20]",682,682,"[44, 20]"
two_level,40,"[40, 44, 24]",2,2,"[44, 24]"
two_level,40,"[40, 44, 28]",39,39,"[44, 28]"
two_level,40,"[40, 44, 36]",1,1,"[44, 36]"
two_level,40,"[40, 45, 16]",967,967,"[45, 16]"
two_level,40,"[40, 45, 20]",279,279,"[45, 20]"
two_level,40,"[40, 45, 24]",40,40,"[45, 24]"
two_level,40,"[40, 45, 28]",91,91,"[45, 28]"
two_level,40,"[40, 45, 32]",25,25,"[45, 32]"
two_level,40,"[40, 45, 36]",11,11,"[45, 36]"
two_level,40,"[40, 46, 16]",1534,1534,"[46, 16]"
two_level,40,"[40, 46, 20]",391,391,"[46, 20]"
two_level,40,"[40, 46, 24]",57,57,"[46, 24]"
two_level,40,"[40, 46, 28]",12,12,"[46, 28]"
two_level,40,"[40, 46, 32]",35,35,"[46, 32]"
two_level,40,"[40, 46, 36]",1,1,"[46, 36]"
two_level,40,"[40, 47, 16]",2000,2146,"[47, 16]"
two_level,40,"[40, 47, 20]",348,348,"[47, 20]"
two_level,40,"[40, 47, 24]",80,80,"[47, 24]"
two_level,40,"[40, 47, 28]",101,101,"[47, 28]"
two_level,40,"[40, 47, 32]",62,62,"[47, 32]"
two_level,40,"[40, 47, 36]",10,10,"[47, 36]"
two_level,40,"[40, 48, 16]",274,274,"[48, 16]"
two_level,40,"[40, 48, 20]",2000,2283,"[48, 20]"
two_level,40,"[40, 48, 24]",12,12,"[48, 24]"
two_level,40,"[40, 48, 28]",46,46,"[48, 28]"
two_level,40,"[40, 48, 32]",4,4,"[48, 32]"
two_level,40,"[40, 48, 36]",1,1,"[48, 36]"
two_level,40,"[40, 49, 16]",2000,2176,"[49, 16]"
two_level,40,"[40, 49, 20]",1176,1176,"[49, 20]"
two_level,40,"[40, 49, 24]",75,75,"[49, 24]"
two_level,40,"[40, 49, 28]",152,152,"[49, 28]"
two_level,40,"[40, 49, 32]",35,35,"[49, 32]"
two_level,40,"[40, 49, 36]",19,19,"[49, 36]"
two_level,40,"[40, 50, 16]",2000,3164,"[50, 16]"
two_level,40,"[40, 50, 20]",775,775,"[50, 20]"
two_level,40,"[40, 50, 24]",7,7,"[50, 24]"
two_level,40,"[40, 50, 28]",79,79,"[50, 28]"
two_level,40,"[40, 50, 32]",37,37,"[50, 32]"
two_level,40,"[40, 50, 36]",9,9,"[50, 36]"
two_level,40,"[40, 51, 16]",2000,6861,"[51, 16]"
two_level,40,"[40, 51, 20]",338,338,"[51, 20]"
two_level,40,"[40, 51, 24]",302,302,"[51, 24]"
two_level,40,"[40, 51, 28]",225,225,"[51, 28]"
two_level,40,"[40, 51, 32]",118,118,"[51, 32]"
two_level,40,"[40, 51, 36]",11,11,"[51, 36]"
two_level,40,"[40, 51, 40]",1,1,"[51, 40]"
two_level,40,"[40, 52, 16]",75,75,"[52, 16]"
two_level,40,"[40, 52, 20]",2000,4550,"[52, 20]"
two_level,40,"[40, 52, 24]",20,20,"[52, 24]"
two_level,40,"[40, 52, 28]",78,78,"[52, 28]"
two_level,40,"[40, 52, 32]",72,72,"[52, 32]"
two_level,40,"[40, 52, 36]",30,30,"[52, 36]"
two_level,40,"[40, 53, 16]",39,39,"[53, 16]"
two_level,40,"[40, 53, 20]",1638,1638,"[53, 20]"
two_level,40,"[40, 53, 24]",96,96,"[53, 24]"
two_level,40,"[40, 53, 28]",81,81,"[53, 28]"
two_level,40,"[40, 53, 32]",164,164,"[53, 32]"
two_level,40,"[40, 53, 36]",59,59,"[53, 36]"
two_level,40,"[40, 54, 20]",2000,3710,"[54, 20]"
two_level,40,"[40, 54, 24]",16,16,"[54, 24]"
two_level,40,"[40, 54, 28]",91,91,"[54, 28]"
two_level,40,"[40, 54, 32]",118,118,"[54, 32]"
two_level,40,"[40, 54, 36]",35,35,"[54, 36]"
two_level,40,"[40, 55, 16]",2000,8390,"[55, 16]"
two_level,40,"[40, 55, 20]",2000,2292,"[55, 20]"
two_level,40,"[40, 55, 24]",66,66,"[55, 24]"
two_level,40,"[40, 55, 28]",295,295,"[55, 28]"
two_level,40,"[40, 55, 32]",169,169,"[55, 32]"
two_level,40,"[40, 55, 36]",42,42,"[55, 36]"
two_level,40,"[40, 56, 20]",2000,13521,"[56, 20]"
two_level,40,"[40, 56, 24]",91,91,"[56, 24]"
two_level,40,"[40, 56, 28]",22,22,"[56, 28]"
two_level,40,"[40, 56, 32]",184,184,"[56, 32]"
two_level,40,"[40, 56, 36]",56,56,"[56, 36]"
two_level,40,"[40, 57, 20]",2000,3309,"[57, 20]"
two_level,40,"[40, 57, 24]",51,51,"[57, 24]"
two_level,40,"[40, 57, 28]",180,180,"[57, 28]"
two_level,40,"[40, 57, 32]",213,213,"[57, 32]"
two_level,40,"[40, 57, 36]",163,163,"[57, 36]"
two_level,40,"[40, 57, 40]",8,8,"[57, 40]"
two_level,40,"[40, 57, 44]",2,2,"[57, 44]"
two_level,40,"[40, 58, 20]",2000,6506,"[58, 20]"
two_level,40,"[40, 58, 24]",37,37,"[58, 24]"
two_level,40,"[40, 58, 28]",92,92,"[58, 28]"
two_level,40,"[40, 58, 32]",293,293,"[58, 32]"
two_level,40,"[40, 58, 36]",160,160,"[58, 36]"
two_level,40,"[40, 58, 40]",2,2,"[58, 40]"
two_level,40,"[40, 59, 20]",295,295,"[59, 20]"
two_level,40,"[40, 59, 24]",191,191,"[59, 24]"
two_level,40,"[40, 59, 28]",89,89,"[59, 28]"
two_level,40,"[40, 59, 32]",414,414,"[59, 32]"
two_level,40,"[40, 59, 36]",52,52,"[59, 36]"
two_level,40,"[40, 59, 40]",6,6,"[59, 40]"
two_level,40,"[40, 59, 44]",4,4,"[59, 44]"
two_level,40,"[40, 60, 20]",646,646,"[60, 20]"
two_level,40,"[40, 60, 24]",167,167,"[60, 24]"
two_level,40,"[40, 60, 28]",44,44,"[60, 28]"
two_level,40,"[40, 60, 32]",278,278,"[60, 32]"
two_level,40,"[40, 60, 36]",202,202,"[60, 36]"
two_level,40,"[40, 60, 40]",18,18,"[60, 40]"
two_level,40,"[40, 61, 20]",2000,14459,"[61, 20]"
two_level,40,"[40, 61, 24]",45,45,"[61, 24]"
two_level,40,"[40, 61, 28]",119,119,"[61, 28]"
two_level,40,"[40, 61, 32]",868,868,"[61, 32]"
two_level,40,"[40, 61, 36]",381,381,"[61, 36]"
two_level,40,"[40, 61, 40]",9,9,"[61, 40]"
two_level,40,"[40, 61, 48]",1,1,"[61, 48]"
two_level,40,"[40, 62, 20]",2000,10290,"[62, 20]"
two_level,40,"[40, 62, 24]",65,65,"[62, 24]"
two_level,40,"[40, 62, 28]",59,59,"[62, 28]"
two_level,40,"[40, 62, 32]",513,513,"[62, 32]"
two_level,40,"[40, 62, 36]",226,226,"[62, 36]"
two_level,40,"[40, 62, 40]",11,11,"[62, 40]"
two_level,40,"[40, 62, 44]",4,4,"[62, 44]"
two_level,40,"[40, 63, 20]",823,823,"[63, 20]"
two_level,40,"[40, 63, 24]",53,53,"[63, 24]"
two_level,40,"[40, 63, 28]",188,188,"[63, 28]"
two_level,40,"[40, 63, 32]",441,441,"[63, 32]"
two_level,40,"[40, 63, 36]",97,97,"[63, 36]"
two_level,40,"[40, 63, 40]",23,23,"[63, 40]"
two_level,40,"[40, 63, 44]",2,2,"[63, 44]"
two_level,40,"[40, 64, 20]",152,152,"[64, 20]"
two_level,40,"[40, 64, 24]",514,514,"[64, 24]"
two_level,40,"[40, 64, 28]",43,43,"[64, 28]"
two_level,40,"[40, 64, 32]",396,396,"[64, 32]"
two_level,40,"[40, 64, 36]",449,449,"[64, 36]"
two_level,40,"[40, 64, 40]",44,44,"[64, 40]"
two_level,40,"[40, 64, 44]",7,7,"[64, 44]"
two_level,40,"[40, 65, 20]",1,1,"[65, 20]"
