heuristic,length,bucket,count,seen,score
power_projlen,30,"[30, 75]",8,8,[75]
power_projlen,30,"[30, 76]",12,12,[76]
power_projlen,30,"[30, 77]",6,6,[77]
power_projlen,30,"[30, 78]",13,13,[78]
power_projlen,30,"[30, 79]",5,5,[79]
power_projlen,30,"[30, 80]",16,16,[80]
power_projlen,30,"[30, 81]",2,2,[81]
power_projlen,30,"[30, 82]",18,18,[82]
power_projlen,30,"[30, 83]",9,9,[83]
power_projlen,30,"[30, 84]",19,19,[84]
power_projlen,30,"[30, 86]",21,21,[86]
power_projlen,30,"[30, 87]",10,10,[87]
power_projlen,30,"[30, 88]",88,88,[88]
power_projlen,30,"[30, 89]",2,2,[89]
power_projlen,30,"[30, 90]",92,92,[90]
power_projlen,30,"[30, 91]",9,9,[91]
power_projlen,30,"[30, 92]",128,128,[92]
power_projlen,30,"[30, 93]",12,12,[93]
power_projlen,30,"[30, 94]",184,184,[94]
power_projlen,30,"[30, 95]",44,44,[95]
power_projlen,30,"[30, 96]",91,91,[96]
power_projlen,30,"[30, 97]",67,67,[97]
power_projlen,30,"[30, 98]",106,106,[98]
power_projlen,30,"[30, 99]",147,147,[99]
power_projlen,30,"[30, 100]",54,54,[100]
power_projlen,30,"[30, 101]",242,242,[101]
power_projlen,30,"[30, 102]",121,121,[102]
power_projlen,30,"[30, 103]",255,255,[103]
power_projlen,30,"[30, 104]",203,203,[104]
power_projlen,30,"[30, 105]",378,378,[105]
power_projlen,30,"[30, 106]",384,384,[106]
power_projlen,30,"[30, 107]",711,711,[107]
power_projlen,30,"[30, 108]",661,661,[108]
power_projlen,30,"[30, 109]",1251,1251,[109]
power_projlen,30,"[30, 110]",999,999,[110]
power_projlen,30,"[30, 111]",1737,1737,[111]
power_projlen,30,"[30, 112]",895,895,[112]
power_projlen,30,"[30, 113]",920,920,[113]
power_projlen,30,"[30, 114]",314,314,[114]
power_projlen,30,"[30, 115]",185,185,[115]
power_projlen,30,"[30, 116]",355,355,[116]
power_projlen,30,"[30, 117]",2000,4591,[117]
power_projlen,30,"[30, 118]",591,591,[118]
power_projlen,30,"[30, 119]",59,59,[119]
power_projlen,30,"[30, 120]",58,58,[120]
power_projlen,30,"[30, 121]",31,31,[121]
power_projlen,30,"[30, 122]",52,52,[122]
power_projlen,30,"[30, 123]",22,22,[123]
power_projlen,30,"[30, 124]",19,19,[124]
power_projlen,30,"[30, 125]",40,40,[125]
power_projlen,30,"[30, 126]",31,31,[126]
power_projlen,30,"[30, 127]",10,10,[127]
power_projlen,30,"[30, 128]",9,9,[128]
power_projlen,30,"[30, 129]",38,38,[129]
power_projlen,30,"[30, 130]",10,10,[130]
power_projlen,30,"[30, 132]",7,7,[132]
power_projlen,30,"[30, 133]",10,10,[133]
power_projlen,30,"[30, 134]",43,43,[134]
power_projlen,30,"[30, 136]",36,36,[136]
power_projlen,30,"[30, 137]",7,7,[137]
power_projlen,30,"[30, 138]",133,133,[138]
power_projlen,30,"[30, 139]",3,3,[139]
power_projlen,30,"[30, 140]",1292,1292,[140]
power_projlen,30,"[30, 141]",197,197,[141]
power_projlen,30,"[30, 142]",1726,1726,[142]
power_projlen,30,"[30, 144]",2000,4718,[144]
power_projlen,30,"[30, 145]",679,679,[145]
power_projlen,30,"[30, 146]",2000,9939,[146]
power_projlen,30,"[30, 147]",2,2,[147]
power_projlen,30,"[30, 148]",26,26,[148]
power_projlen,30,"[30, 149]",525,525,[149]
power_projlen,30,"[30, 150]",195,195,[150]
power_projlen,30,"[30, 153]",20,20,[153]
power_projlen,30,"[30, 157]",10,10,[157]
two_level,30,"[30, 1, 0]",314,314,"[1, 0]"
two_level,30,"[30, 1, 4]",2000,2127,"[1, 4]"
two_level,30,"[30, 1, 8]",187,187,"[1, 8]"
two_level,30,"[30, 1, 12]",1979,1979,"[1, 12]"
two_level,30,"[30, 1, 16]",2000,2267,"[1, 16]"
two_level,30,"[30, 3, 0]",187,187,"[3, 0]"
two_level,30,"[30, 3, 4]",239,239,"[3, 4]"
two_level,30,"[30, 3, 8]",69,69,"[3, 8]"
two_level,30,"[30, 3, 12]",14,14,"[3, 12]"
two_level,30,"[30, 4, 4]",383,383,"[4, 4]"
two_level,30,"[30, 5, 0]",592,592,"[5, 0]"
two_level,30,"[30, 5, 4]",2000,5288,"[5, 4]"
two_level,30,"[30, 5, 8]",1081,1081,"[5, 8]"
two_level,30,"[30, 5, 12]",2000,3187,"[5, 12]"
two_level,30,"[30, 5, 16]",2000,3520,"[5, 16]"
two_level,30,"[30, 5, 20]",1,1,"[5, 20]"
two_level,30,"[30, 6, 4]",931,931,"[6, 4]"
two_level,30,"[30, 7, 4]",2000,12044,"[7, 4]"
two_level,30,"[30, 7, 8]",1331,1331,"[7, 8]"
two_level,30,"[30, 7, 12]",2000,4322,"[7, 12]"
two_level,30,"[30, 7, 16]",2000,3707,"[7, 16]"
two_level,30,"[30, 7, 20]",1,1,"[7, 20]"
two_level,30,"[30, 8, 4]",1533,1533,"[8, 4]"
two_level,30,"[30, 8, 8]",388,388,"[8, 8]"
two_level,30,"[30, 9, 4]",2000,11623,"[9, 4]"
two_level,30,"[30, 9, 8]",2000,5605,"[9, 8]"
two_level,30,"[30, 9, 12]",2000,4422,"[9, 12]"
two_level,30,"[30, 9, 16]",2000,4905,"[9, 16]"
two_level,30,"[30, 9, 20]",3,3,"[9, 20]"
two_level,30,"[30, 9, 24]",1,1,"[9, 24]"
two_level,30,"[30, 10, 4]",2000,3622,"[10, 4]"
two_level,30,"[30, 10, 8]",2000,2120,"[10, 8]"
two_level,30,"[30, 11, 4]",2000,10409,"[11, 4]"
two_level,30,"[30, 11, 8]",2000,7123,"[11, 8]"
two_level,30,"[30, 11, 12]",2000,2206,"[11, 12]"
two_level,30,"[30, 11, 16]",2000,3120,"[11, 16]"
two_level,30,"[30, 11, 20]",8,8,"[11, 20]"
two_level,30,"[30, 12, 8]",2000,4795,"[12, 8]"
two_level,30,"[30, 12, 12]",27,27,"[12, 12]"
two_level,30,"[30, 13, 4]",2000,12601,"[13, 4]"
two_level,30,"[30, 13, 8]",2000,11435,"[13, 8]"
two_level,30,"[30, 13, 12]",697,697,"[13, 12]"
two_level,30,"[30, 13, 16]",497,497,"[13, 16]"
two_level,30,"[30, 13, 24]",22,22,"[13, 24]"
two_level,30,"[30, 14, 8]",2000,10043,"[14, 8]"
two_level,30,"[30, 14, 12]",28,28,"[14, 12]"
two_level,30,"[30, 15, 8]",2000,9370,"[15, 8]"
two_level,30,"[30, 15, 12]",304,304,"[15, 12]"
two_level,30,"[30, 15, 16]",112,112,"[15, 16]"
two_level,30,"[30, 15, 24]",7,7,"[15, 24]"
two_level,30,"[30, 16, 8]",1988,1988,"[16, 8]"
two_level,30,"[30, 16, 12]",131,131,"[16, 12]"
two_level,30,"[30, 16, 16]",1,1,"[16, 16]"
two_level,30,"[30, 17, 8]",2000,12692,"[17, 8]"
two_level,30,"[30, 17, 12]",184,184,"[17, 12]"
two_level,30,"[30, 17, 16]",24,24,"[17, 16]"
two_level,30,"[30, 17, 28]",4,4,"[17, 28]"
two_level,30,"[30, 18, 8]",2000,4079,"[18, 8]"
two_level,30,"[30, 18, 12]",136,136,"[18, 12]"
two_level,30,"[30, 19, 8]",1013,1013,"[19, 8]"
two_level,30,"[30, 19, 12]",205,205,"[19, 12]"
two_level,30,"[30, 19, 16]",4,4,"[19, 16]"
two_level,30,"[30, 19, 28]",11,11,"[19, 28]"
two_level,30,"[30, 19, 36]",1,1,"[19, 36]"
two_level,30,"[30, 20, 12]",565,565,"[20, 12]"
two_level,30,"[30, 20, 16]",1,1,"[20, 16]"
two_level,30,"[30, 21, 8]",2000,2328,"[21, 8]"
two_level,30,"[30, 21, 12]",180,180,"[21, 12]"
two_level,30,"[30, 21, 16]",8,8,"[21, 16]"
two_level,30,"[30, 21, 32]",4,4,"[21, 32]"
two_level,30,"[30, 22, 12]",1161,1161,"[22, 12]"
two_level,30,"[30, 23, 12]",147,147,"[23, 12]"
two_level,30,"[30, 23, 16]",2,2,"[23, 16]"
two_level,30,"[30, 23, 32]",1,1,"[23, 32]"
two_level,30,"[30, 24, 12]",116,116,"[24, 12]"
two_level,30,"[30, 25, 12]",258,258,"[25, 12]"
two_level,30,"[30, 25, 16]",3,3,"[25, 16]"
two_level,30,"[30, 25, 36]",2,2,"[25, 36]"
two_level,30,"[30, 26, 12]",159,159,"[26, 12]"
two_level,30,"[30, 26, 16]",3,3,"[26, 16]"
two_level,30,"[30, 27, 12]",14,14,"[27, 12]"
two_level,30,"[30, 27, 16]",15,15,"[27, 16]"
two_level,30,"[30, 27, 36]",11,11,"[27, 36]"
two_level,30,"[30, 27, 44]",2,2,"[27, 44]"
two_level,30,"[30, 28, 16]",59,59,"[28, 16]"
two_level,30,"[30, 28, 20]",1,1,"[28, 20]"
two_level,30,"[30, 29, 12]",2000,16659,"[29, 12]"
two_level,30,"[30, 29, 16]",32,32,"[29, 16]"
two_level,30,"[30, 29, 40]",15,15,"[29, 40]"
two_level,30,"[30, 29, 48]",1,1,"[29, 48]"
two_level,30,"[30, 30, 16]",2000,11292,"[30, 16]"
two_level,30,"[30, 31, 16]",36,36,"[31, 16]"
two_level,30,"[30, 31, 40]",8,8,"[31, 40]"
two_level,30,"[30, 31, 48]",1,1,"[31, 48]"
two_level,30,"[30, 32, 16]",312,312,"[32, 16]"
two_level,30,"[30, 32, 20]",1,1,"[32, 20]"
two_level,30,"[30, 33, 16]",171,171,"[33, 16]"
two_level,30,"[30, 33, 40]",1,1,"[33, 40]"
two_level,30,"[30, 33, 44]",3,3,"[33, 44]"
two_level,30,"[30, 33, 60]",2,2,"[33, 60]"
two_level,30,"[30, 34, 16]",203,203,"[34, 16]"
two_level,30,"[30, 34, 20]",5,5,"[34, 20]"
two_level,30,"[30, 35, 20]",3,3,"[35, 20]"
two_level,30,"[30, 35, 40]",8,8,"[35, 40]"
two_level,30,"[30, 35, 44]",38,38,"[35, 44]"
two_level,30,"[30, 35, 48]",7,7,"[35, 48]"
two_level,30,"[30, 36, 20]",4,4,"[36, 20]"
two_level,30,"[30, 37, 16]",2000,18393,"[37, 16]"
two_level,30,"[30, 37, 20]",3,3,"[37, 20]"
two_level,30,"[30, 37, 44]",77,77,"[37, 44]"
two_level,30,"[30, 37, 48]",52,52,"[37, 48]"
two_level,30,"[30, 38, 20]",2000,12521,"[38, 20]"
two_level,30,"[30, 39, 20]",2,2,"[39, 20]"
two_level,30,"[30, 39, 24]",2,2,"[39, 24]"
two_level,30,"[30, 39, 44]",78,78,"[39, 44]"
two_level,30,"[30, 39, 48]",5,5,"[39, 48]"
two_level,30,"[30, 39, 52]",2,2,"[39, 52]"
two_level,30,"[30, 40, 20]",348,348,"[40, 20]"
two_level,30,"[30, 41, 20]",193,193,"[41, 20]"
two_level,30,"[30, 41, 44]",2,2,"[41, 44]"
two_level,30,"[30, 41, 48]",56,56,"[41, 48]"
two_level,30,"[30, 41, 52]",2,2,"[41, 52]"
two_level,30,"[30, 41, 60]",2,2,"[41, 60]"
two_level,30,"[30, 42, 20]",212,212,"[42, 20]"
two_level,30,"[30, 42, 24]",10,10,"[42, 24]"
two_level,30,"[30, 43, 48]",2,2,"[43, 48]"
two_level,30,"[30, 43, 52]",3,3,"[43, 52]"
two_level,30,"[30, 44, 24]",15,15,"[44, 24]"
two_level,30,"[30, 44, 40]",1,1,"[44, 40]"
two_level,30,"[30, 45, 20]",72,72,"[45, 20]"
two_level,30,"[30, 45, 40]",1,1,"[45, 40]"
two_level,30,"[30, 45, 44]",1,1,"[45, 44]"
two_level,30,"[30, 45, 60]",2,2,"[45, 60]"
two_level,30,"[30, 46, 24]",15,15,"[46, 24]"
two_level,30,"[30, 46, 40]",1,1,"[46, 40]"
two_level,30,"[30, 47, 40]",1,1,"[47, 40]"
two_level,30,"[30, 47, 44]",1,1,"[47, 44]"
two_level,30,"[30, 47, 48]",2,2,"[47, 48]"
two_level,30,"[30, 47, 52]",2,2,"[47, 52]"
two_level,30,"[30, 48, 24]",23,23,"[48, 24]"
two_level,30,"[30, 48, 44]",1,1,"[48, 44]"
two_level,30,"[30, 49, 24]",11,11,"[49, 24]"
two_level,30,"[30, 49, 48]",5,5,"[49, 48]"
two_level,30,"[30, 49, 52]",4,4,"[49, 52]"
two_level,30,"[30, 49, 60]",2,2,"[49, 60]"
two_level,30,"[30, 50, 24]",27,27,"[50, 24]"
two_level,30,"[30, 50, 44]",2,2,"[50, 44]"
two_level,30,"[30, 51, 44]",2,2,"[51, 44]"
two_level,30,"[30, 51, 60]",2,2,"[51, 60]"
two_level,30,"[30, 52, 28]",7,7,"[52, 28]"
two_level,30,"[30, 53, 60]",2,2,"[53, 60]"
two_level,30,"[30, 54, 28]",7,7,"[54, 28]"
two_level,30,"[30, 54, 48]",1,1,"[54, 48]"
two_level,30,"[30, 55, 48]",1,1,"[55, 48]"
two_level,30,"[30, 56, 28]",4,4,"[56, 28]"
two_level,30,"[30, 57, 60]",2,2,"[57, 60]"
two_level,30,"[30, 58, 28]",4,4,"[58, 28]"
two_level,30,"[30, 59, 60]",2,2,"[59, 60]"
two_level,30,"[30, 59, 64]",2,2,"[59, 64]"
two_level,30,"[30, 60, 32]",11,11,"[60, 32]"
two_level,30,"[30, 60, 48]",1,1,"[60, 48]"
two_level,30,"[30, 61, 60]",6,6,"[61, 60]"
two_level,30,"[30, 62, 32]",11,11,"[62, 32]"
two_level,30,"[30, 62, 60]",1,1,"[62, 60]"
two_level,30,"[30, 63, 60]",6,6,"[63, 60]"
two_level,30,"[30, 63, 64]",2,2,"[63, 64]"
two_level,30,"[30, 63, 68]",2,2,"[63, 68]"
two_level,30,"[30, 64, 32]",4,4,"[64, 32]"
two_level,30,"[30, 64, 60]",6,6,"[64, 60]"
two_level,30,"[30, 65, 60]",8,8,"[65, 60]"
two_level,30,"[30, 65, 64]",6,6,"[65, 64]"
two_level,30,"[30, 66, 32]",4,4,"[66, 32]"
two_level,30,"[30, 66, 64]",2,2,"[66, 64]"
two_level,30,"[30, 67, 64]",10,10,"[67, 64]"
two_level,30,"[30, 68, 36]",1,1,"[68, 36]"
two_level,30,"[30, 68, 64]",10,10,"[68, 64]"
two_level,30,"[30, 69, 64]",4,4,"[69, 64]"
two_level,30,"[30, 69, 68]",1,1,"[69, 68]"
two_level,30,"[30, 70, 36]",1,1,"[70, 36]"
two_level,30,"[30, 70, 64]",6,6,"[70, 64]"
two_level,30,"[30, 71, 68]",2,2,"[71, 68]"
two_level,30,"[30, 72, 36]",2,2,"[72, 36]"
two_level,30,"[30, 72, 52]",1,1,"[72, 52]"
two_level,30,"[30, 72, 68]",8,8,"[72, 68]"
two_level,30,"[30, 73, 52]",1,1,"[73, 52]"
two_level,30,"[30, 73, 68]",6,6,"[73, 68]"
two_level,30,"[30, 73, 72]",2,2,"[73, 72]"
two_level,30,"[30, 74, 36]",2,2,"[74, 36]"
two_level,30,"[30, 75, 68]",2,2,"[75, 68]"
two_level,30,"[30, 75, 72]",6,6,"[75, 72]"
two_level,30,"[30, 76, 40]",12,12,"[76, 40]"
two_level,30,"[30, 77, 68]",2,2,"[77, 68]"
two_level,30,"[30, 77, 72]",4,4,"[77, 72]"
two_level,30,"[30, 78, 40]",13,13,"[78, 40]"
two_level,30,"[30, 79, 72]",5,5,"[79, 72]"
two_level,30,"[30, 80, 40]",16,16,"[80, 40]"
two_level,30,"[30, 81, 72]",2,2,"[81, 72]"
two_level,30,"[30, 82, 40]",17,17,"[82, 40]"
two_level,30,"[30, 82, 44]",1,1,"[82, 44]"
two_level,30,"[30, 83, 44]",1,1,"[83, 44]"
two_level,30,"[30, 83, 72]",8,8,"[83, 72]"
two_level,30,"[30, 84, 44]",18,18,"[84, 44]"
two_level,30,"[30, 84, 72]",1,1,"[84, 72]"
two_level,30,"[30, 86, 44]",19,19,"[86, 44]"
two_level,30,"[30, 86, 48]",2,2,"[86, 48]"
two_level,30,"[30, 87, 44]",4,4,"[87, 44]"
two_level,30,"[30, 87, 72]",6,6,"[87, 72]"
two_level,30,"[30, 88, 44]",87,87,"[88, 44]"
two_level,30,"[30, 88, 72]",1,1,"[88, 72]"
two_level,30,"[30, 89, 72]",2,2,"[89, 72]"
two_level,30,"[30, 90, 44]",86,86,"[90, 44]"
two_level,30,"[30, 90, 48]",5,5,"[90, 48]"
two_level,30,"[30, 90, 72]",1,1,"[90, 72]"
two_level,30,"[30, 91, 44]",2,2,"[91, 44]"
two_level,30,"[30, 91, 48]",2,2,"[91, 48]"
two_level,30,"[30, 91, 72]",5,5,"[91, 72]"
two_level,30,"[30, 92, 48]",124,124,"[92, 48]"
two_level,30,"[30, 92, 52]",3,3,"[92, 52]"
two_level,30,"[30, 92, 72]",1,1,"[92, 72]"
two_level,30,"[30, 93, 44]",4,4,"[93, 44]"
two_level,30,"[30, 93, 72]",8,8,"[93, 72]"
two_level,30,"[30, 94, 48]",122,122,"[94, 48]"
two_level,30,"[30, 94, 52]",49,49,"[94, 52]"
two_level,30,"[30, 94, 72]",13,13,"[94, 72]"
two_level,30,"[30, 95, 48]",3,3,"[95, 48]"
two_level,30,"[30, 95, 64]",1,1,"[95, 64]"
two_level,30,"[30, 95, 68]",4,4,"[95, 68]"
two_level,30,"[30, 95, 72]",36,36,"[95, 72]"
two_level,30,"[30, 96, 48]",66,66,"[96, 48]"
two_level,30,"[30, 96, 52]",1,1,"[96, 52]"
two_level,30,"[30, 96, 56]",4,4,"[96, 56]"
two_level,30,"[30, 96, 68]",2,2,"[96, 68]"
two_level,30,"[30, 96, 72]",18,18,"[96, 72]"
two_level,30,"[30, 97, 48]",7,7,"[97, 48]"
two_level,30,"[30, 97, 68]",10,10,"[97, 68]"
two_level,30,"[30, 97, 72]",50,50,"[97, 72]"
two_level,30,"[30, 98, 48]",68,68,"[98, 48]"
two_level,30,"[30, 98, 52]",5,5,"[98, 52]"
two_level,30,"[30, 98, 68]",3,3,"[98, 68]"
two_level,30,"[30, 98, 72]",30,30,"[98, 72]"
two_level,30,"[30, 99, 48]",51,51,"[99, 48]"
two_level,30,"[30, 99, 68]",10,10,"[99, 68]"
two_level,30,"[30, 99, 72]",86,86,"[99, 72]"
two_level,30,"[30, 100, 52]",15,15,"[100, 52]"
two_level,30,"[30, 100, 68]",3,3,"[100, 68]"
two_level,30,"[30, 100, 72]",36,36,"[100, 72]"
two_level,30,"[30, 101, 48]",101,101,"[101, 48]"
two_level,30,"[30, 101, 68]",13,13,"[101, 68]"
two_level,30,"[30, 101, 72]",128,128,"[101, 72]"
two_level,30,"[30, 102, 52]",17,17,"[102, 52]"
two_level,30,"[30, 102, 56]",2,2,"[102, 56]"
two_level,30,"[30, 102, 68]",39,39,"[102, 68]"
two_level,30,"[30, 102, 72]",63,63,"[102, 72]"
two_level,30,"[30, 103, 52]",6,6,"[103, 52]"
two_level,30,"[30, 103, 68]",45,45,"[103, 68]"
two_level,30,"[30, 103, 72]",204,204,"[103, 72]"
two_level,30,"[30, 104, 52]",2,2,"[104, 52]"
two_level,30,"[30, 104, 68]",55,55,"[104, 68]"
two_level,30,"[30, 104, 72]",146,146,"[104, 72]"
two_level,30,"[30, 105, 52]",11,11,"[105, 52]"
two_level,30,"[30, 105, 68]",37,37,"[105, 68]"
two_level,30,"[30, 105, 72]",330,330,"[105, 72]"
two_level,30,"[30, 106, 68]",79,79,"[106, 68]"
two_level,30,"[30, 106, 72]",305,305,"[106, 72]"
two_level,30,"[30, 107, 52]",2,2,"[107, 52]"
two_level,30,"[30, 107, 68]",41,41,"[107, 68]"
two_level,30,"[30, 107, 72]",668,668,"[107, 72]"
two_level,30,"[30, 108, 56]",4,4,"[108, 56]"
two_level,30,"[30, 108, 68]",78,78,"[108, 68]"
two_level,30,"[30, 108, 72]",577,577,"[108, 72]"
two_level,30,"[30, 108, 76]",2,2,"[108, 76]"
two_level,30,"[30, 109, 52]",4,4,"[109, 52]"
two_level,30,"[30, 109, 68]",85,85,"[109, 68]"
two_level,30,"[30, 109, 72]",1162,1162,"[109, 72]"
two_level,30,"[30, 110, 72]",990,990,"[110, 72]"
two_level,30,"[30, 110, 76]",9,9,"[110, 76]"
two_level,30,"[30, 111, 68]",31,31,"[111, 68]"
two_level,30,"[30, 111, 72]",1703,1703,"[111, 72]"
two_level,30,"[30, 111, 76]",3,3,"[111, 76]"
two_level,30,"[30, 112, 64]",2,2,"[112, 64]"
two_level,30,"[30, 112, 68]",2,2,"[112, 68]"
two_level,30,"[30, 112, 72]",867,867,"[112, 72]"
two_level,30,"[30, 112, 76]",24,24,"[112, 76]"
two_level,30,"[30, 113, 64]",2,2,"[113, 64]"
two_level,30,"[30, 113, 68]",12,12,"[113, 68]"
two_level,30,"[30, 113, 72]",904,904,"[113, 72]"
two_level,30,"[30, 113, 76]",2,2,"[113, 76]"
two_level,30,"[30, 114, 60]",2,2,"[114, 60]"
two_level,30,"[30, 114, 64]",1,1,"[114, 64]"
two_level,30,"[30, 114, 68]",8,8,"[114, 68]"
two_level,30,"[30, 114, 72]",287,287,"[114, 72]"
two_level,30,"[30, 114, 76]",16,16,"[114, 76]"
two_level,30,"[30, 115, 60]",2,2,"[115, 60]"
two_level,30,"[30, 115, 68]",2,2,"[115, 68]"
two_level,30,"[30, 115, 72]",179,179,"[115, 72]"
two_level,30,"[30, 115, 76]",2,2,"[115, 76]"
two_level,30,"[30, 116, 60]",2,2,"[116, 60]"
two_level,30,"[30, 116, 64]",5,5,"[116, 64]"
two_level,30,"[30, 116, 72]",341,341,"[116, 72]"
two_level,30,"[30, 116, 76]",7,7,"[116, 76]"
two_level,30,"[30, 117, 60]",2,2,"[117, 60]"
two_level,30,"[30, 117, 64]",2,2,"[117, 64]"
two_level,30,"[30, 117, 68]",2,2,"[117, 68]"
two_level,30,"[30, 117, 72]",2000,4563,"[117, 72]"
two_level,30,"[30, 117, 76]",22,22,"[117, 76]"
two_level,30,"[30, 118, 64]",8,8,"[118, 64]"
two_level,30,"[30, 118, 68]",6,6,"[118, 68]"
two_level,30,"[30, 118, 72]",377,377,"[118, 72]"
two_level,30,"[30, 118, 76]",200,200,"[118, 76]"
two_level,30,"[30, 119, 60]",6,6,"[119, 60]"
two_level,30,"[30, 119, 64]",2,2,"[119, 64]"
two_level,30,"[30, 119, 72]",33,33,"[119, 72]"
two_level,30,"[30, 119, 76]",18,18,"[119, 76]"
two_level,30,"[30, 120, 60]",14,14,"[120, 60]"
two_level,30,"[30, 120, 64]",8,8,"[120, 64]"
two_level,30,"[30, 120, 76]",36,36,"[120, 76]"
two_level,30,"[30, 121, 60]",4,4,"[121, 60]"
two_level,30,"[30, 121, 68]",6,6,"[121, 68]"
two_level,30,"[30, 121, 76]",21,21,"[121, 76]"
two_level,30,"[30, 122, 60]",12,12,"[122, 60]"
two_level,30,"[30, 122, 64]",8,8,"[122, 64]"
two_level,30,"[30, 122, 76]",32,32,"[122, 76]"
two_level,30,"[30, 123, 60]",4,4,"[123, 60]"
two_level,30,"[30, 123, 64]",8,8,"[123, 64]"
two_level,30,"[30, 123, 76]",10,10,"[123, 76]"
two_level,30,"[30, 124, 64]",19,19,"[124, 64]"
two_level,30,"[30, 125, 60]",26,26,"[125, 60]"
two_level,30,"[30, 125, 64]",14,14,"[125, 64]"
two_level,30,"[30, 126, 64]",31,31,"[126, 64]"
two_level,30,"[30, 127, 64]",10,10,"[127, 64]"
two_level,30,"[30, 128, 64]",9,9,"[128, 64]"
two_level,30,"[30, 129, 64]",38,38,"[129, 64]"
two_level,30,"[30, 130, 64]",10,10,"[130, 64]"
two_level,30,"[30, 132, 68]",6,6,"[132, 68]"
two_level,30,"[30, 132, 72]",1,1,"[132, 72]"
two_level,30,"[30, 133, 64]",8,8,"[133, 64]"
two_level,30,"[30, 133, 68]",2,2,"[133, 68]"
two_level,30,"[30, 134, 68]",40,40,"[134, 68]"
two_level,30,"[30, 134, 72]",3,3,"[134, 72]"
two_level,30,"[30, 136, 68]",36,36,"[136, 68]"
two_level,30,"[30, 137, 68]",6,6,"[137, 68]"
two_level,30,"[30, 137, 72]",1,1,"[137, 72]"
two_level,30,"[30, 138, 68]",117,117,"[138, 68]"
