heuristic,length,bucket,count,seen,score
two_level,30,"[30, 140, 72]",1261,1261,"[140, 72]"
two_level,30,"[30, 141, 68]",14,14,"[141, 68]"
two_level,30,"[30, 141, 72]",224,224,"[141, 72]"
two_level,30,"[30, 142, 72]",1715,1715,"[142, 72]"
two_level,30,"[30, 143, 72]",7,7,"[143, 72]"
two_level,30,"[30, 144, 72]",2000,6162,"[144, 72]"
two_level,30,"[30, 145, 72]",829,829,"[145, 72]"
two_level,30,"[30, 146, 72]",2000,7498,"[146, 72]"
two_level,30,"[30, 146, 76]",6,6,"[146, 76]"
two_level,30,"[30, 147, 72]",2,2,"[147, 72]"
two_level,30,"[30, 148, 76]",37,37,"[148, 76]"
two_level,30,"[30, 149, 72]",792,792,"[149, 72]"
two_level,30,"[30, 149, 76]",5,5,"[149, 76]"
two_level,30,"[30, 150, 76]",238,238,"[150, 76]"
two_level,30,"[30, 153, 76]",44,44,"[153, 76]"
two_level,30,"[30, 157, 76]",16,16,"[157, 76]"
power_identity,30,"[30, 0]",2000,2133,[0]
power_identity,30,"[30, 4]",2000,15710,[4]
power_identity,30,"[30, 8]",2000,19146,[8]
power_identity,30,"[30, 12]",2000,24916,[12]
power_identity,30,"[30, 16]",2000,21565,[16]
power_identity,30,"[30, 20]",2000,22513,[20]
power_identity,30,"[30, 24]",2000,26155,[24]
power_identity,30,"[30, 28]",2000,21494,[28]
power_identity,30,"[30, 32]",2000,11859,[32]
power_identity,30,"[30, 36]",2000,6246,[36]
power_identity,30,"[30, 40]",2000,3958,[40]
power_identity,30,"[30, 44]",2000,2942,[44]
power_identity,30,"[30, 48]",2000,2637,[48]
power_identity,30,"[30, 52]",2000,3380,[52]
power_identity,30,"[30, 56]",2000,5594,[56]
power_identity,30,"[30, 60]",2000,5984,[60]
power_identity,30,"[30, 64]",2000,6847,[64]
power_identity,30,"[30, 68]",2000,7775,[68]
power_identity,30,"[30, 72]",2000,7153,[72]
power_identity,30,"[30, 76]",2000,5689,[76]
power_identity,30,"[30, 80]",2000,4755,[80]
power_identity,30,"[30, 84]",2000,3750,[84]
power_identity,30,"[30, 88]",2000,2327,[88]
power_identity,30,"[30, 92]",2000,2343,[92]
power_identity,30,"[30, 96]",1107,1107,[96]
power_identity,30,"[30, 100]",788,788,[100]
power_identity,30,"[30, 104]",292,292,[104]
power_identity,30,"[30, 108]",218,218,[108]
power_identity,30,"[30, 112]",30,30,[112]
power_identity,30,"[30, 116]",21,21,[116]
power_identity,30,"[30, 120]",25,25,[120]
power_identity,30,"[30, 124]",15,15,[124]
power_identity,30,"[30, 128]",31,31,[128]
power_identity,30,"[30, 132]",37,37,[132]
power_identity,30,"[30, 136]",57,57,[136]
power_identity,30,"[30, 140]",22,22,[140]
power_identity,30,"[30, 144]",60,60,[144]
power_identity,30,"[30, 148]",44,44,[148]
power_identity,30,"[30, 152]",65,65,[152]
power_identity,30,"[30, 156]",123,123,[156]
power_identity,30,"[30, 160]",103,103,[160]
power_identity,30,"[30, 164]",198,198,[164]
power_identity,30,"[30, 168]",297,297,[168]
power_identity,30,"[30, 172]",322,322,[172]
power_identity,30,"[30, 176]",392,392,[176]
power_identity,30,"[30, 180]",427,427,[180]
power_identity,30,"[30, 184]",570,570,[184]
power_identity,30,"[30, 188]",577,577,[188]
power_identity,30,"[30, 192]",624,624,[192]
power_identity,30,"[30, 196]",760,760,[196]
power_identity,30,"[30, 200]",944,944,[200]
power_identity,30,"[30, 204]",984,984,[204]
power_identity,30,"[30, 208]",1093,1093,[208]
power_identity,30,"[30, 212]",1200,1200,[212]
power_identity,30,"[30, 216]",1276,1276,[216]
power_identity,30,"[30, 220]",1216,1216,[220]
power_identity,30,"[30, 224]",1229,1229,[224]
power_identity,30,"[30, 228]",1105,1105,[228]
power_identity,30,"[30, 232]",833,833,[232]
power_identity,30,"[30, 236]",603,603,[236]
power_identity,30,"[30, 240]",370,370,[240]
power_identity,30,"[30, 244]",233,233,[244]
power_identity,30,"[30, 248]",141,141,[248]
power_identity,30,"[30, 252]",92,92,[252]
power_identity,30,"[30, 256]",87,87,[256]
power_identity,30,"[30, 260]",120,120,[260]
power_identity,30,"[30, 264]",210,210,[264]
power_identity,30,"[30, 268]",301,301,[268]
power_identity,30,"[30, 272]",490,490,[272]
power_identity,30,"[30, 276]",860,860,[276]
power_identity,30,"[30, 280]",1165,1165,[280]
power_identity,30,"[30, 284]",1422,1422,[284]
power_identity,30,"[30, 288]",1786,1786,[288]
power_identity,30,"[30, 292]",2000,2068,[292]
power_identity,30,"[30, 296]",2000,2100,[296]
power_identity,30,"[30, 300]",2000,2105,[300]
power_identity,30,"[30, 304]",1914,1914,[304]
power_identity,30,"[30, 308]",1535,1535,[308]
power_identity,30,"[30, 312]",1212,1212,[312]
power_identity,30,"[30, 316]",821,821,[316]
power_identity,30,"[30, 320]",505,505,[320]
power_identity,30,"[30, 324]",277,277,[324]
power_identity,30,"[30, 328]",144,144,[328]
power_identity,30,"[30, 332]",82,82,[332]
power_identity,30,"[30, 336]",37,37,[336]
power_identity,30,"[30, 340]",17,17,[340]
power_identity,30,"[30, 344]",12,12,[344]
power_identity,30,"[30, 348]",6,6,[348]
power_identity,30,"[30, 352]",6,6,[352]
power_sparse,30,"[30, 1, 0]",2000,6859,"[1, 0]"
power_sparse,30,"[30, 3, 0]",491,491,"[3, 0]"
power_sparse,30,"[30, 4, 0]",323,323,"[4, 0]"
power_sparse,30,"[30, 5, 0]",2000,13063,"[5, 0]"
power_sparse,30,"[30, 6, 0]",792,792,"[6, 0]"
power_sparse,30,"[30, 7, 0]",2000,20621,"[7, 0]"
power_sparse,30,"[30, 8, 0]",1745,1745,"[8, 0]"
power_sparse,30,"[30, 9, 0]",2000,26403,"[9, 0]"
power_sparse,30,"[30, 10, 0]",2000,5250,"[10, 0]"
power_sparse,30,"[30, 11, 0]",2000,23456,"[11, 0]"
power_sparse,30,"[30, 12, 0]",2000,4855,"[12, 0]"
power_sparse,30,"[30, 13, 0]",2000,25542,"[13, 0]"
power_sparse,30,"[30, 14, 0]",2000,10567,"[14, 0]"
power_sparse,30,"[30, 15, 0]",2000,10380,"[15, 0]"
power_sparse,30,"[30, 16, 0]",2000,2186,"[16, 0]"
power_sparse,30,"[30, 17, 0]",2000,13855,"[17, 0]"
power_sparse,30,"[30, 18, 0]",2000,4461,"[18, 0]"
power_sparse,30,"[30, 19, 0]",1425,1425,"[19, 0]"
power_sparse,30,"[30, 20, 0]",555,555,"[20, 0]"
power_sparse,30,"[30, 21, 0]",2000,2764,"[21, 0]"
power_sparse,30,"[30, 22, 0]",1035,1035,"[22, 0]"
power_sparse,30,"[30, 23, 0]",184,184,"[23, 0]"
power_sparse,30,"[30, 24, 0]",122,122,"[24, 0]"
power_sparse,30,"[30, 25, 0]",293,293,"[25, 0]"
power_sparse,30,"[30, 25, 64]",2,2,"[25, 64]"
power_sparse,30,"[30, 26, 0]",130,130,"[26, 0]"
power_sparse,30,"[30, 26, 64]",26,26,"[26, 64]"
power_sparse,30,"[30, 27, 0]",40,40,"[27, 0]"
power_sparse,30,"[30, 27, 64]",6,6,"[27, 64]"
power_sparse,30,"[30, 28, 0]",47,47,"[28, 0]"
power_sparse,30,"[30, 29, 0]",2000,5003,"[29, 0]"
power_sparse,30,"[30, 29, 64]",2000,11508,"[29, 64]"
power_sparse,30,"[30, 30, 0]",2000,10497,"[30, 0]"
power_sparse,30,"[30, 30, 64]",619,619,"[30, 64]"
power_sparse,30,"[30, 31, 0]",35,35,"[31, 0]"
power_sparse,30,"[30, 31, 64]",24,24,"[31, 64]"
power_sparse,30,"[30, 32, 0]",155,155,"[32, 0]"
power_sparse,30,"[30, 32, 64]",145,145,"[32, 64]"
power_sparse,30,"[30, 33, 0]",59,59,"[33, 0]"
power_sparse,30,"[30, 33, 64]",107,107,"[33, 64]"
power_sparse,30,"[30, 34, 0]",46,46,"[34, 0]"
power_sparse,30,"[30, 34, 64]",150,150,"[34, 64]"
power_sparse,30,"[30, 35, 0]",35,35,"[35, 0]"
power_sparse,30,"[30, 35, 64]",3,3,"[35, 64]"
power_sparse,30,"[30, 36, 0]",5,5,"[36, 0]"
power_sparse,30,"[30, 36, 64]",8,8,"[36, 64]"
power_sparse,30,"[30, 37, 0]",2000,2427,"[37, 0]"
power_sparse,30,"[30, 37, 64]",2000,16671,"[37, 64]"
power_sparse,30,"[30, 38, 0]",2000,4985,"[38, 0]"
power_sparse,30,"[30, 38, 64]",2000,7868,"[38, 64]"
power_sparse,30,"[30, 39, 0]",92,92,"[39, 0]"
power_sparse,30,"[30, 39, 64]",4,4,"[39, 64]"
power_sparse,30,"[30, 40, 0]",34,34,"[40, 0]"
power_sparse,30,"[30, 40, 64]",357,357,"[40, 64]"
power_sparse,30,"[30, 41, 0]",43,43,"[41, 0]"
power_sparse,30,"[30, 41, 64]",207,207,"[41, 64]"
power_sparse,30,"[30, 42, 0]",7,7,"[42, 0]"
power_sparse,30,"[30, 42, 64]",236,236,"[42, 64]"
power_sparse,30,"[30, 43, 64]",7,7,"[43, 64]"
power_sparse,30,"[30, 44, 64]",13,13,"[44, 64]"
power_sparse,30,"[30, 45, 0]",14,14,"[45, 0]"
power_sparse,30,"[30, 45, 64]",68,68,"[45, 64]"
power_sparse,30,"[30, 46, 0]",6,6,"[46, 0]"
power_sparse,30,"[30, 46, 64]",4,4,"[46, 64]"
power_sparse,30,"[30, 47, 0]",4,4,"[47, 0]"
power_sparse,30,"[30, 48, 0]",1,1,"[48, 0]"
power_sparse,30,"[30, 48, 64]",24,24,"[48, 64]"
power_sparse,30,"[30, 49, 0]",8,8,"[49, 0]"
power_sparse,30,"[30, 49, 64]",15,15,"[49, 64]"
power_sparse,30,"[30, 50, 0]",2,2,"[50, 0]"
power_sparse,30,"[30, 50, 64]",25,25,"[50, 64]"
power_sparse,30,"[30, 51, 0]",4,4,"[51, 0]"
power_sparse,30,"[30, 52, 0]",2,2,"[52, 0]"
power_sparse,30,"[30, 52, 64]",11,11,"[52, 64]"
power_sparse,30,"[30, 53, 0]",1,1,"[53, 0]"
power_sparse,30,"[30, 53, 64]",2,2,"[53, 64]"
power_sparse,30,"[30, 54, 64]",11,11,"[54, 64]"
power_sparse,30,"[30, 56, 64]",5,5,"[56, 64]"
power_sparse,30,"[30, 57, 0]",2,2,"[57, 0]"
power_sparse,30,"[30, 58, 64]",5,5,"[58, 64]"
power_sparse,30,"[30, 59, 64]",4,4,"[59, 64]"
power_sparse,30,"[30, 60, 64]",8,8,"[60, 64]"
power_sparse,30,"[30, 61, 64]",6,6,"[61, 64]"
power_sparse,30,"[30, 62, 0]",1,1,"[62, 0]"
power_sparse,30,"[30, 62, 64]",8,8,"[62, 64]"
power_sparse,30,"[30, 63, 64]",10,10,"[63, 64]"
power_sparse,30,"[30, 64, 64]",7,7,"[64, 64]"
power_sparse,30,"[30, 65, 64]",15,15,"[65, 64]"
power_sparse,30,"[30, 66, 64]",3,3,"[66, 64]"
power_sparse,30,"[30, 67, 64]",11,11,"[67, 64]"
power_sparse,30,"[30, 68, 64]",8,8,"[68, 64]"
power_sparse,30,"[30, 68, 128]",4,4,"[68, 128]"
power_sparse,30,"[30, 69, 64]",6,6,"[69, 64]"
power_sparse,30,"[30, 70, 64]",8,8,"[70, 64]"
power_sparse,30,"[30, 70, 128]",1,1,"[70, 128]"
power_sparse,30,"[30, 71, 64]",2,2,"[71, 64]"
power_sparse,30,"[30, 72, 64]",8,8,"[72, 64]"
power_sparse,30,"[30, 72, 128]",4,4,"[72, 128]"
power_sparse,30,"[30, 73, 64]",6,6,"[73, 64]"
power_sparse,30,"[30, 73, 128]",2,2,"[73, 128]"
power_sparse,30,"[30, 74, 64]",4,4,"[74, 64]"
power_sparse,30,"[30, 74, 128]",1,1,"[74, 128]"
power_sparse,30,"[30, 75, 64]",8,8,"[75, 64]"
power_sparse,30,"[30, 75, 128]",2,2,"[75, 128]"
power_sparse,30,"[30, 76, 64]",10,10,"[76, 64]"
power_sparse,30,"[30, 76, 128]",1,1,"[76, 128]"
power_sparse,30,"[30, 77, 64]",6,6,"[77, 64]"
power_sparse,30,"[30, 78, 64]",12,12,"[78, 64]"
power_sparse,30,"[30, 78, 128]",1,1,"[78, 128]"
power_sparse,30,"[30, 79, 64]",1,1,"[79, 64]"
power_sparse,30,"[30, 79, 128]",5,5,"[79, 128]"
power_sparse,30,"[30, 80, 128]",11,11,"[80, 128]"
power_sparse,30,"[30, 81, 64]",1,1,"[81, 64]"
power_sparse,30,"[30, 81, 128]",3,3,"[81, 128]"
power_sparse,30,"[30, 82, 64]",11,11,"[82, 64]"
power_sparse,30,"[30, 83, 64]",2,2,"[83, 64]"
power_sparse,30,"[30, 83, 128]",7,7,"[83, 128]"
power_sparse,30,"[30, 84, 128]",9,9,"[84, 128]"
power_sparse,30,"[30, 85, 128]",2,2,"[85, 128]"
power_sparse,30,"[30, 86, 64]",6,6,"[86, 64]"
power_sparse,30,"[30, 86, 128]",2,2,"[86, 128]"
power_sparse,30,"[30, 87, 128]",8,8,"[87, 128]"
power_sparse,30,"[30, 88, 64]",1,1,"[88, 64]"
power_sparse,30,"[30, 88, 128]",85,85,"[88, 128]"
power_sparse,30,"[30, 88, 192]",1,1,"[88, 192]"
power_sparse,30,"[30, 89, 128]",3,3,"[89, 128]"
power_sparse,30,"[30, 90, 64]",4,4,"[90, 64]"
power_sparse,30,"[30, 90, 128]",85,85,"[90, 128]"
power_sparse,30,"[30, 90, 192]",1,1,"[90, 192]"
power_sparse,30,"[30, 91, 64]",2,2,"[91, 64]"
power_sparse,30,"[30, 91, 128]",5,5,"[91, 128]"
power_sparse,30,"[30, 92, 64]",4,4,"[92, 64]"
power_sparse,30,"[30, 92, 128]",31,31,"[92, 128]"
power_sparse,30,"[30, 92, 192]",87,87,"[92, 192]"
power_sparse,30,"[30, 93, 128]",10,10,"[93, 128]"
power_sparse,30,"[30, 94, 64]",31,31,"[94, 64]"
power_sparse,30,"[30, 94, 128]",100,100,"[94, 128]"
power_sparse,30,"[30, 94, 192]",42,42,"[94, 192]"
power_sparse,30,"[30, 95, 0]",3,3,"[95, 0]"
power_sparse,30,"[30, 95, 128]",45,45,"[95, 128]"
power_sparse,30,"[30, 96, 64]",1,1,"[96, 64]"
power_sparse,30,"[30, 96, 128]",83,83,"[96, 128]"
power_sparse,30,"[30, 96, 192]",15,15,"[96, 192]"
power_sparse,30,"[30, 97, 0]",3,3,"[97, 0]"
power_sparse,30,"[30, 97, 64]",2,2,"[97, 64]"
power_sparse,30,"[30, 97, 128]",61,61,"[97, 128]"
power_sparse,30,"[30, 97, 192]",4,4,"[97, 192]"
power_sparse,30,"[30, 98, 128]",103,103,"[98, 128]"
power_sparse,30,"[30, 98, 192]",12,12,"[98, 192]"
power_sparse,30,"[30, 99, 64]",43,43,"[99, 64]"
power_sparse,30,"[30, 99, 128]",95,95,"[99, 128]"
power_sparse,30,"[30, 99, 192]",5,5,"[99, 192]"
power_sparse,30,"[30, 100, 64]",2,2,"[100, 64]"
power_sparse,30,"[30, 100, 128]",42,42,"[100, 128]"
power_sparse,30,"[30, 100, 192]",16,16,"[100, 192]"
power_sparse,30,"[30, 101, 64]",42,42,"[101, 64]"
power_sparse,30,"[30, 101, 128]",116,116,"[101, 128]"
power_sparse,30,"[30, 101, 192]",66,66,"[101, 192]"
power_sparse,30,"[30, 102, 64]",1,1,"[102, 64]"
power_sparse,30,"[30, 102, 128]",102,102,"[102, 128]"
power_sparse,30,"[30, 102, 192]",24,24,"[102, 192]"
power_sparse,30,"[30, 103, 64]",7,7,"[103, 64]"
power_sparse,30,"[30, 103, 128]",195,195,"[103, 128]"
power_sparse,30,"[30, 103, 192]",46,46,"[103, 192]"
power_sparse,30,"[30, 104, 128]",116,116,"[104, 128]"
power_sparse,30,"[30, 104, 192]",72,72,"[104, 192]"
power_sparse,30,"[30, 105, 64]",7,7,"[105, 64]"
power_sparse,30,"[30, 105, 128]",183,183,"[105, 128]"
power_sparse,30,"[30, 105, 192]",150,150,"[105, 192]"
power_sparse,30,"[30, 106, 128]",153,153,"[106, 128]"
power_sparse,30,"[30, 106, 192]",187,187,"[106, 192]"
power_sparse,30,"[30, 107, 64]",2,2,"[107, 64]"
power_sparse,30,"[30, 107, 128]",269,269,"[107, 128]"
power_sparse,30,"[30, 107, 192]",355,355,"[107, 192]"
power_sparse,30,"[30, 108, 128]",175,175,"[108, 128]"
power_sparse,30,"[30, 108, 192]",354,354,"[108, 192]"
power_sparse,30,"[30, 109, 64]",4,4,"[109, 64]"
power_sparse,30,"[30, 109, 128]",388,388,"[109, 128]"
power_sparse,30,"[30, 109, 192]",658,658,"[109, 192]"
power_sparse,30,"[30, 110, 128]",123,123,"[110, 128]"
power_sparse,30,"[30, 110, 192]",608,608,"[110, 192]"
power_sparse,30,"[30, 111, 64]",1,1,"[111, 64]"
power_sparse,30,"[30, 111, 128]",461,461,"[111, 128]"
power_sparse,30,"[30, 111, 192]",1148,1148,"[111, 192]"
power_sparse,30,"[30, 111, 256]",1,1,"[111, 256]"
power_sparse,30,"[30, 112, 128]",175,175,"[112, 128]"
power_sparse,30,"[30, 112, 192]",1081,1081,"[112, 192]"
power_sparse,30,"[30, 113, 128]",36,36,"[113, 128]"
power_sparse,30,"[30, 113, 192]",1238,1238,"[113, 192]"
power_sparse,30,"[30, 114, 64]",2,2,"[114, 64]"
power_sparse,30,"[30, 114, 128]",15,15,"[114, 128]"
power_sparse,30,"[30, 114, 192]",489,489,"[114, 192]"
power_sparse,30,"[30, 114, 256]",3,3,"[114, 256]"
power_sparse,30,"[30, 115, 128]",6,6,"[115, 128]"
power_sparse,30,"[30, 115, 192]",256,256,"[115, 192]"
power_sparse,30,"[30, 115, 256]",1,1,"[115, 256]"
power_sparse,30,"[30, 116, 192]",392,392,"[116, 192]"
power_sparse,30,"[30, 116, 256]",9,9,"[116, 256]"
power_sparse,30,"[30, 117, 64]",2,2,"[117, 64]"
power_sparse,30,"[30, 117, 128]",4,4,"[117, 128]"
power_sparse,30,"[30, 117, 192]",2000,4269,"[117, 192]"
power_sparse,30,"[30, 117, 256]",12,12,"[117, 256]"
power_sparse,30,"[30, 118, 192]",671,671,"[118, 192]"
power_sparse,30,"[30, 118, 256]",14,14,"[118, 256]"
power_sparse,30,"[30, 119, 64]",4,4,"[119, 64]"
power_sparse,30,"[30, 119, 128]",1,1,"[119, 128]"
power_sparse,30,"[30, 119, 192]",83,83,"[119, 192]"
power_sparse,30,"[30, 119, 256]",4,4,"[119, 256]"
power_sparse,30,"[30, 120, 0]",2,2,"[120, 0]"
power_sparse,30,"[30, 120, 64]",4,4,"[120, 64]"
power_sparse,30,"[30, 120, 128]",2,2,"[120, 128]"
power_sparse,30,"[30, 120, 192]",17,17,"[120, 192]"
power_sparse,30,"[30, 120, 256]",5,5,"[120, 256]"
power_sparse,30,"[30, 121, 0]",2,2,"[121, 0]"
power_sparse,30,"[30, 121, 192]",41,41,"[121, 192]"
power_sparse,30,"[30, 121, 256]",6,6,"[121, 256]"
power_sparse,30,"[30, 122, 0]",2,2,"[122, 0]"
power_sparse,30,"[30, 122, 128]",11,11,"[122, 128]"
power_sparse,30,"[30, 122, 192]",52,52,"[122, 192]"
power_sparse,30,"[30, 122, 256]",4,4,"[122, 256]"
power_sparse,30,"[30, 123, 64]",5,5,"[123, 64]"
power_sparse,30,"[30, 123, 128]",1,1,"[123, 128]"
power_sparse,30,"[30, 123, 192]",18,18,"[123, 192]"
power_sparse,30,"[30, 123, 256]",7,7,"[123, 256]"
power_sparse,30,"[30, 124, 192]",5,5,"[124, 192]"
power_sparse,30,"[30, 124, 256]",10,10,"[124, 256]"
power_sparse,30,"[30, 124, 320]",6,6,"[124, 320]"
power_sparse,30,"[30, 125, 0]",2,2,"[125, 0]"
power_sparse,30,"[30, 125, 64]",10,10,"[125, 64]"
power_sparse,30,"[30, 125, 128]",5,5,"[125, 128]"
power_sparse,30,"[30, 125, 192]",7,7,"[125, 192]"
power_sparse,30,"[30, 125, 256]",16,16,"[125, 256]"
power_sparse,30,"[30, 126, 128]",12,12,"[126, 128]"
power_sparse,30,"[30, 126, 192]",11,11,"[126, 192]"
power_sparse,30,"[30, 126, 256]",10,10,"[126, 256]"
power_sparse,30,"[30, 126, 320]",2,2,"[126, 320]"
power_sparse,30,"[30, 127, 64]",5,5,"[127, 64]"
power_sparse,30,"[30, 127, 128]",4,4,"[127, 128]"
power_sparse,30,"[30, 127, 256]",2,2,"[127, 256]"
power_sparse,30,"[30, 127, 320]",2,2,"[127, 320]"
power_sparse,30,"[30, 128, 128]",2,2,"[128, 128]"
power_sparse,30,"[30, 128, 256]",6,6,"[128, 256]"
power_sparse,30,"[30, 129, 64]",11,11,"[129, 64]"
power_sparse,30,"[30, 129, 128]",8,8,"[129, 128]"
power_sparse,30,"[30, 129, 192]",4,4,"[129, 192]"
power_sparse,30,"[30, 129, 256]",22,22,"[129, 256]"
power_sparse,30,"[30, 130, 128]",7,7,"[130, 128]"
power_sparse,30,"[30, 130, 192]",1,1,"[130, 192]"
power_sparse,30,"[30, 130, 256]",3,3,"[130, 256]"
power_sparse,30,"[30, 132, 128]",2,2,"[132, 128]"
power_sparse,30,"[30, 132, 192]",4,4,"[132, 192]"
power_sparse,30,"[30, 132, 256]",8,8,"[132, 256]"
power_sparse,30,"[30, 133, 128]",2,2,"[133, 128]"
power_sparse,30,"[30, 133, 192]",6,6,"[133, 192]"
power_sparse,30,"[30, 133, 256]",3,3,"[133, 256]"
power_sparse,30,"[30, 134, 128]",3,3,"[134, 128]"
power_sparse,30,"[30, 134, 192]",25,25,"[134, 192]"
power_sparse,30,"[30, 134, 256]",17,17,"[134, 256]"
power_sparse,30,"[30, 136, 192]",16,16,"[136, 192]"
power_sparse,30,"[30, 136, 256]",167,167,"[136, 256]"
power_sparse,30,"[30, 137, 128]",2,2,"[137, 128]"
power_sparse,30,"[30, 137, 256]",5,5,"[137, 256]"
power_sparse,30,"[30, 138, 192]",10,10,"[138, 192]"
power_sparse,30,"[30, 138, 256]",118,118,"[138, 256]"
power_sparse,30,"[30, 139, 256]",2,2,"[139, 256]"
power_sparse,30,"[30, 140, 192]",42,42,"[140, 192]"
power_sparse,30,"[30, 140, 256]",1201,1201,"[140, 256]"
power_sparse,30,"[30, 140, 320]",18,18,"[140, 320]"
power_sparse,30,"[30, 141, 192]",2,2,"[141, 192]"
power_sparse,30,"[30, 141, 256]",234,234,"[141, 256]"
power_sparse,30,"[30, 141, 320]",2,2,"[141, 320]"
power_sparse,30,"[30, 142, 192]",16,16,"[142, 192]"
power_sparse,30,"[30, 142, 256]",1662,1662,"[142, 256]"
power_sparse,30,"[30, 142, 320]",37,37,"[142, 320]"
power_sparse,30,"[30, 143, 192]",1,1,"[143, 192]"
power_sparse,30,"[30, 143, 256]",6,6,"[143, 256]"
power_sparse,30,"[30, 144, 192]",20,20,"[144, 192]"
power_sparse,30,"[30, 144, 256]",2000,5863,"[144, 256]"
power_sparse,30,"[30, 144, 320]",279,279,"[144, 320]"
power_sparse,30,"[30, 145, 192]",4,4,"[145, 192]"
power_sparse,30,"[30, 145, 256]",791,791,"[145, 256]"
power_sparse,30,"[30, 145, 320]",34,34,"[145, 320]"
power_sparse,30,"[30, 146, 192]",14,14,"[146, 192]"
power_sparse,30,"[30, 146, 256]",2000,7002,"[146, 256]"
power_sparse,30,"[30, 146, 320]",488,488,"[146, 320]"
power_sparse,30,"[30, 147, 256]",2,2,"[147, 256]"
power_sparse,30,"[30, 148, 256]",31,31,"[148, 256]"
power_sparse,30,"[30, 148, 320]",6,6,"[148, 320]"
power_sparse,30,"[30, 149, 192]",2,2,"[149, 192]"
power_sparse,30,"[30, 149, 256]",708,708,"[149, 256]"
power_sparse,30,"[30, 149, 320]",87,87,"[149, 320]"
power_sparse,30,"[30, 150, 256]",192,192,"[150, 256]"
power_sparse,30,"[30, 150, 320]",46,46,"[150, 320]"
power_sparse,30,"[30, 153, 256]",43,43,"[153, 256]"
power_sparse,30,"[30, 153, 320]",1,1,"[153, 320]"
power_sparse,30,"[30, 157, 256]",16,16,"[157, 256]"
base_projlen,30,"[30, 1]",72,72,[1]
base_projlen,30,"[30, 3]",984,984,[3]
base_projlen,30,"[30, 4]",1552,1552,[4]
base_projlen,30,"[30, 5]",2000,11053,[5]
base_projlen,30,"[30, 6]",2000,14797,[6]
base_projlen,30,"[30, 7]",2000,30425,[7]
base_projlen,30,"[30, 8]",2000,29458,[8]
base_projlen,30,"[30, 9]",2000,31532,[9]
base_projlen,30,"[30, 10]",2000,12831,[10]
base_projlen,30,"[30, 11]",2000,5660,[11]
base_projlen,30,"[30, 12]",2000,2544,[12]
base_projlen,30,"[30, 13]",2000,17056,[13]
base_projlen,30,"[30, 14]",481,481,[14]
base_projlen,30,"[30, 15]",2000,16563,[15]
base_projlen,30,"[30, 16]",2000,11228,[16]
base_projlen,30,"[30, 17]",2000,18911,[17]
base_projlen,30,"[30, 18]",554,554,[18]
base_projlen,30,"[30, 19]",2000,18971,[19]
base_projlen,30,"[30, 20]",2000,12876,[20]
base_projlen,30,"[30, 21]",193,193,[21]
base_projlen,30,"[30, 22]",618,618,[22]
base_projlen,30,"[30, 23]",88,88,[23]
base_projlen,30,"[30, 24]",40,40,[24]
base_projlen,30,"[30, 25]",39,39,[25]
base_projlen,30,"[30, 26]",50,50,[26]
base_projlen,30,"[30, 27]",12,12,[27]
base_projlen,30,"[30, 28]",22,22,[28]
base_projlen,30,"[30, 29]",5,5,[29]
base_projlen,30,"[30, 30]",10,10,[30]
base_projlen,30,"[30, 31]",8,8,[31]
base_projlen,30,"[30, 32]",16,16,[32]
base_projlen,30,"[30, 33]",1,1,[33]
base_projlen,30,"[30, 34]",2,2,[34]
base_projlen,30,"[30, 35]",2,2,[35]
base_projlen,30,"[30, 36]",6,6,[36]
base_projlen,30,"[30, 37]",5,5,[37]
base_projlen,30,"[30, 38]",8,8,[38]
base_projlen,30,"[30, 39]",11,11,[39]
base_projlen,30,"[30, 40]",22,22,[40]
base_projlen,30,"[30, 41]",15,15,[41]
base_projlen,30,"[30, 42]",23,23,[42]
base_projlen,30,"[30, 43]",8,8,[43]
base_projlen,30,"[30, 44]",16,16,[44]
base_projlen,30,"[30, 45]",82,82,[45]
base_projlen,30,"[30, 46]",172,172,[46]
base_projlen,30,"[30, 47]",121,121,[47]
base_projlen,30,"[30, 48]",246,246,[48]
base_projlen,30,"[30, 49]",90,90,[49]
base_projlen,30,"[30, 50]",157,157,[50]
base_projlen,30,"[30, 51]",189,189,[51]
base_projlen,30,"[30, 52]",83,83,[52]
base_projlen,30,"[30, 53]",29,29,[53]
base_projlen,30,"[30, 54]",8,8,[54]
base_projlen,30,"[30, 55]",12,12,[55]
base_projlen,30,"[30, 56]",6,6,[56]
base_projlen,30,"[30, 61]",11,11,[61]
base_projlen,30,"[30, 62]",34,34,[62]
base_projlen,30,"[30, 63]",73,73,[63]
base_projlen,30,"[30, 64]",80,80,[64]
base_projlen,30,"[30, 65]",99,99,[65]
base_projlen,30,"[30, 66]",52,52,[66]
base_projlen,30,"[30, 67]",27,27,[67]
base_projlen,30,"[30, 68]",74,74,[68]
base_projlen,30,"[30, 69]",34,34,[69]
base_projlen,30,"[30, 70]",207,207,[70]
base_projlen,30,"[30, 71]",498,498,[71]
base_projlen,30,"[30, 72]",2000,4364,[72]
base_projlen,30,"[30, 73]",2000,3031,[73]
base_projlen,30,"[30, 74]",2000,19413,[74]
base_projlen,30,"[30, 75]",2000,5771,[75]
base_projlen,30,"[30, 76]",766,766,[76]
base_projlen,30,"[30, 77]",127,127,[77]
base_projlen,30,"[30, 78]",21,21,[78]
base_projlen,30,"[30, 79]",32,32,[79]
