node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
0,,,0,2000,14152.394355796689,7.076197177898345,[],0
1,0,15,1,45,295.0691319886695,6.557091821970433,[15],3
2,1,21,2,16,103.3314588207834,6.458216176298962,"[15, 21]",5
3,2,7,3,15,95.66106023948679,6.377404015965785,"[15, 21, 7]",7
4,3,8,4,14,86.82539513412657,6.201813938151898,"[15, 21, 7, 8]",9
5,4,16,5,13,78.89808013826568,6.069083087558899,"[15, 21, 7, 8, 16]",11
6,5,3,6,12,70.56153108874095,5.880127590728413,"[15, 21, 7, 8, 16, 3]",14
7,6,1,7,11,65.29511458554603,5.935919507776912,"[15, 21, 7, 8, 16, 3, 1]",16
8,7,1,8,10,60.028698082351134,6.002869808235113,"[15, 21, 7, 8, 16, 3, 1, 1]",18
9,8,4,9,9,54.762281579156216,6.08469795323958,"[15, 21, 7, 8, 16, 3, 1, 1, 4]",21
10,9,12,10,8,47.80256603517387,5.9753207543967335,"[15, 21, 7, 8, 16, 3, 1, 1, 4, 12]",23
11,10,9,11,7,39.678007699779684,5.66828681425424,"[15, 21, 7, 8, 16, 3, 1, 1, 4, 12, 9]",26
12,11,4,12,6,34.89539092252405,5.815898487087342,"[15, 21, 7, 8, 16, 3, 1, 1, 4, 12, 9, 4]",29
13,12,16,13,5,28.419475104480966,5.683895020896193,"[15, 21, 7, 8, 16, 3, 1, 1, 4, 12, 9, 4, 16]",31
14,13,2,14,4,21.731692526657554,5.4329231316643884,"[15, 21, 7, 8, 16, 3, 1, 1, 4, 12, 9, 4, 16, 2]",33
15,14,12,15,3,15.55734964661509,5.185783215538364,"[15, 21, 7, 8, 16, 3, 1, 1, 4, 12, 9, 4, 16, 2, 12]",36
16,15,6,16,2,11.258532595298721,5.629266297649361,"[15, 21, 7, 8, 16, 3, 1, 1, 4, 12, 9, 4, 16, 2, 12, 6]",38
17,0,17,1,11,66.26689301992403,6.024263001811275,[17],2
18,17,18,2,10,57.58048321346487,5.758048321346488,"[17, 18]",5
19,18,9,3,9,50.73969008689272,5.63774334298808,"[17, 18, 9]",8
20,19,1,4,8,45.47327358369782,5.684159197962227,"[17, 18, 9, 1]",10
21,20,4,5,7,40.20685708050291,5.74383672578613,"[17, 18, 9, 1, 4]",13
22,21,3,6,6,33.24714153652055,5.541190256086758,"[17, 18, 9, 1, 4, 3]",16
23,22,1,7,5,28.46452475926491,5.692904951852983,"[17, 18, 9, 1, 4, 3, 1]",18
24,23,1,8,4,23.681907982009275,5.920476995502319,"[17, 18, 9, 1, 4, 3, 1, 1]",20
25,1,18,2,19,121.99749662684174,6.420920875096933,"[15, 18]",6
26,25,8,3,15,99.96423116218357,6.664282077478904,"[15, 18, 8]",9
27,26,2,4,14,93.48831534414047,6.677736810295748,"[15, 18, 8, 2]",11
28,27,16,5,13,87.01239952609738,6.693261502007491,"[15, 18, 8, 2, 16]",13
29,28,16,6,12,79.00733256341239,6.583944380284366,"[15, 18, 8, 2, 16, 16]",15
30,29,16,7,11,72.28951688239967,6.5717742620363335,"[15, 18, 8, 2, 16, 16, 16]",17
31,30,13,8,10,63.390692629158224,6.339069262915823,"[15, 18, 8, 2, 16, 16, 16, 13]",19
32,31,8,9,9,56.914776811115146,6.323864090123905,"[15, 18, 8, 2, 16, 16, 16, 13, 8]",21
33,32,16,10,8,48.79048765271837,6.098810956589796,"[15, 18, 8, 2, 16, 16, 16, 13, 8, 16]",23
34,33,13,11,7,40.132445963881835,5.733206566268834,"[15, 18, 8, 2, 16, 16, 16, 13, 8, 16, 13]",25
35,34,18,12,6,33.202639568738576,5.533773261456429,"[15, 18, 8, 2, 16, 16, 16, 13, 8, 16, 13, 18]",28
36,35,9,13,5,28.42002279148294,5.6840045582965875,"[15, 18, 8, 2, 16, 16, 16, 13, 8, 16, 13, 18, 9]",31
37,0,12,1,8,46.36660714160247,5.795825892700309,[12],3
38,37,8,2,7,40.85829077543795,5.836898682205422,"[12, 8]",6
39,38,3,3,6,32.807998334017626,5.467999722336271,"[12, 8, 3]",8
40,39,18,4,5,26.09018265300491,5.2180365306009815,"[12, 8, 3, 18]",11
41,40,6,5,4,21.065666012779634,5.266416503194908,"[12, 8, 3, 18, 6]",13
42,41,9,6,3,16.041149372554358,5.347049790851453,"[12, 8, 3, 18, 6, 9]",16
43,42,4,7,2,10.290933143420183,5.145466571710092,"[12, 8, 3, 18, 6, 9, 4]",18
44,36,4,14,4,22.97095576769761,5.742738941924403,"[15, 18, 8, 2, 16, 16, 16, 13, 8, 16, 13, 18, 9, 4]",33
45,44,12,15,3,16.9788396755938,5.659613225197933,"[15, 18, 8, 2, 16, 16, 16, 13, 8, 16, 13, 18, 9, 4, 12]",36
46,45,8,16,2,11.742332321237988,5.871166160618994,"[15, 18, 8, 2, 16, 16, 16, 13, 8, 16, 13, 18, 9, 4, 12, 8]",39
47,43,3,8,1,4.540716914286005,4.540716914286005,"[12, 8, 3, 18, 6, 9, 4, 3]",21
48,46,3,17,1,6.2340159550734455,6.2340159550734455,"[15, 18, 8, 2, 16, 16, 16, 13, 8, 16, 13, 18, 9, 4, 12, 8, 3]",41
49,25,9,3,3,16.76684896146326,5.5889496538210865,"[15, 18, 9]",9
50,49,18,4,2,9.565233554511277,4.7826167772556385,"[15, 18, 9, 18]",12
51,50,6,5,1,4.7826167772556385,4.7826167772556385,"[15, 18, 9, 18, 6]",14
52,24,18,9,3,18.899291204753638,6.299763734917879,"[17, 18, 9, 1, 4, 3, 1, 1, 18]",23
53,52,6,10,2,12.181475523740922,6.090737761870461,"[17, 18, 9, 1, 4, 3, 1, 1, 18, 6]",25
54,53,6,11,1,5.750216229134177,5.750216229134177,"[17, 18, 9, 1, 4, 3, 1, 1, 18, 6, 6]",27
55,16,9,17,1,6.95971554398235,6.95971554398235,"[15, 21, 7, 8, 16, 3, 1, 1, 4, 12, 9, 4, 16, 2, 12, 6, 9]",41
56,1,20,2,9,63.989960311910146,7.109995590212239,"[15, 20]",6
57,56,3,3,8,55.33191862307361,6.9164898278842015,"[15, 20, 3]",6
58,57,4,4,7,47.64650349018236,6.806643355740337,"[15, 20, 3, 4]",8
59,58,3,5,6,39.9610883572911,6.66018139288185,"[15, 20, 3, 4, 3]",10
60,59,4,6,5,32.27567322439985,6.455134644879971,"[15, 20, 3, 4, 3, 4]",12
61,60,2,7,4,25.661763409202685,6.415440852300671,"[15, 20, 3, 4, 3, 4, 2]",14
62,61,13,8,3,19.91154718006851,6.63718239335617,"[15, 20, 3, 4, 3, 4, 2, 13]",16
