parent_id,action,child_id
233,3,1168
233,2,1413
234,3,678
234,13,1009
234,16,1230
234,2,1560
234,12,1892
235,1,503
235,18,702
235,4,937
236,6,439
236,8,594
236,9,879
237,16,565
237,13,1116
237,2,1446
237,3,1775
237,12,2104
238,4,633
238,18,988
238,1,1338
239,4,629
239,18,980
239,1,1332
240,6,434
240,9,637
240,8,836
241,8,440
241,6,898
241,9,1161
242,9,372
242,6,590
242,8,871
243,13,334
243,2,577
243,12,802
243,3,1130
243,16,1417
244,6,398
244,8,709
244,9,911
245,3,1123
245,16,1717
245,13,2223
245,2,2774
245,12,3324
246,13,497
246,2,736
246,3,977
246,12,1221
246,16,1465
247,18,400
247,1,686
247,4,863
248,10,449
248,9,668
248,1,906
248,18,1215
248,7,1390
248,11,1608
248,20,1807
248,6,2027
248,21,2268
248,4,2531
248,8,2773
249,4,1016
249,1,1588
249,18,2138
250,4,1127
250,1,1676
250,18,2226
251,12,364
251,3,644
251,2,887
251,13,1173
251,16,1392
252,18,380
252,4,626
252,1,889
253,8,476
253,9,809
253,6,1135
254,9,316
254,8,583
254,6,786
255,4,433
255,1,642
255,18,926
256,3,461
256,2,725
256,16,944
256,13,1186
256,12,1450
257,1,323
257,18,525
257,4,790
258,4,698
258,9,1270
258,7,1819
258,21,2371
258,20,2921
258,10,3471
258,8,4019
258,6,4571
258,1,5120
258,18,5670
258,11,6198
259,3,587
259,2,1076
259,12,1405
259,16,1760
259,13,2067
260,19,435
260,3,723
260,4,962
260,16,1219
260,5,1437
260,12,1681
260,18,1924
260,13,2143
260,2,2409
260,22,2651
260,1,2871
261,1,326
261,18,493
261,4,718
262,4,484
262,18,609
262,1,739
263,16,527
263,2,792
263,13,1254
263,3,1584
263,12,1888
264,1,395
264,18,569
264,4,826
265,6,1242
265,8,2057
265,9,2540
266,16,3220
266,8,5877
266,6,8495
267,6,771
267,8,1101
267,9,1431
268,8,1507
268,9,3657
268,6,4624
268,21,5833
268,11,6805
268,4,8016
268,10,9466
269,4,706
269,18,1061
269,1,1367
270,13,4621
270,12,6315
270,16,8977
271,22,1500
271,19,2603
271,12,3811
271,4,4998
271,2,6362
271,3,7686
271,1,9007
272,18,385
272,1,564
272,4,766
273,9,2561
273,6,3791
273,8,4978
274,9,4600
274,6,6999
274,8,9682
275,4,1734
275,18,3183
275,1,4877
276,4,4832
276,18,7494
277,9,2026
277,8,3369
277,6,4783
278,18,853
278,4,1622
278,1,2060
279,9,415
279,6,547
279,8,746
280,1,343
280,18,540
280,4,805
281,12,945
281,2,1692
281,3,2244
281,13,2793
281,16,3343
282,18,5512
282,12,8152
283,2,349
283,13,549
283,3,748
283,12,946
283,16,1144
284,6,3180
284,8,6369
284,9,9250
285,6,396
285,8,588
285,9,782
286,6,478
286,9,1046
286,8,1379
287,9,5133
287,6,8033
288,9,4255
288,8,7843
289,14,3195
289,16,6827
289,13,9972
290,13,705
290,3,1277
290,12,1805
290,2,2377
290,16,2906
291,9,1039
291,8,1455
291,6,2116
292,21,1912
292,1,3122
292,8,4113
292,4,5103
292,10,6093
292,9,7083
292,20,8073
292,6,9062
293,1,4459
293,4,6353
293,18,9014
294,8,1828
294,6,3521
294,9,4995
295,2,728
295,13,927
295,16,1279
295,12,1587
295,3,1918
296,10,2930
296,4,5590
296,1,8252
297,4,1656
297,18,2385
297,1,3089
298,18,2567
298,1,3755
298,4,4986
299,14,3458
299,17,6608
299,9,9268
300,18,763
300,4,1094
300,1,1424
301,9,695
301,8,1072
301,6,1376
302,3,568
302,12,856
302,16,1272
302,13,1599
302,2,1930
303,3,1427
303,16,2639
303,13,3958
303,12,5123
303,2,6355
304,2,1350
304,13,1880
304,16,2762
304,3,3532
304,12,4301
305,10,592
305,9,1056
305,6,1320
305,8,1650
305,20,1975
305,7,2352
305,4,2550
305,11,2966
305,1,3231
305,21,3494
305,18,3824
306,12,5292
306,16,7954
307,18,632
307,1,1029
307,4,1296
308,2,1335
308,13,2524
308,16,4111
308,3,4704
308,12,5694
309,12,1305
309,2,2077
309,3,3131
309,13,3838
309,16,4563
310,12,3547
310,16,6298
310,13,8699
311,9,3992
311,8,6588
311,6,9712
312,11,1508
312,8,2711
312,6,3919
312,9,5392
312,21,6625
312,10,7834
312,1,9484
313,2,617
313,3,1079
313,16,1299
313,12,1739
313,13,2069
314,18,558
314,4,994
