node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
55,38,6,3,1,4.842946976873759,4.842946976873759,"[16, 12, 6]",7
56,54,12,18,6,77.04640181655151,12.84106696942525,"[16, 12, 8, 12, 9, 4, 16, 3, 4, 12, 9, 4, 3, 4, 16, 3, 4, 12]",47
57,39,13,4,1,6.119242720366019,6.119242720366019,"[16, 12, 8, 13]",10
58,56,6,19,5,74.75604632666227,14.951209265332455,"[16, 12, 8, 12, 9, 4, 16, 3, 4, 12, 9, 4, 3, 4, 16, 3, 4, 12, 6]",49
59,36,8,18,6,68.11233161210569,11.352055268684282,"[15, 10, 16, 16, 2, 2, 3, 1, 4, 12, 8, 12, 9, 4, 12, 6, 6, 8]",43
60,40,6,5,1,4.332428679476855,4.332428679476855,"[16, 12, 8, 12, 6]",13
61,1,9,2,1,4.842946976873759,4.842946976873759,"[15, 9]",5
62,58,8,20,4,72.46569083677304,18.11642270919326,"[16, 12, 8, 12, 9, 4, 16, 3, 4, 12, 9, 4, 3, 4, 16, 3, 4, 12, 6, 8]",52
63,59,3,19,5,62.75886633783503,12.551773267567006,"[15, 10, 16, 16, 2, 2, 3, 1, 4, 12, 8, 12, 9, 4, 12, 6, 6, 8, 3]",45
64,63,1,20,4,38.77148320857738,9.692870802144345,"[15, 10, 16, 16, 2, 2, 3, 1, 4, 12, 8, 12, 9, 4, 12, 6, 6, 8, 3, 1]",47
65,0,17,1,1,6.119242720366019,6.119242720366019,[17],2
66,41,1,6,1,6.119242720366019,6.119242720366019,"[16, 12, 8, 12, 9, 1]",16
67,2,13,3,1,15.563831222208737,15.563831222208737,"[15, 10, 13]",7
68,24,12,6,1,8.416575058652086,8.416575058652086,"[15, 10, 16, 16, 2, 12]",14
69,62,13,21,3,54.09400897888131,18.031336326293772,"[16, 12, 8, 12, 9, 4, 16, 3, 4, 12, 9, 4, 3, 4, 16, 3, 4, 12, 6, 8, 13]",54
70,64,18,21,3,15.039359228018181,5.013119742672727,"[15, 10, 16, 16, 2, 2, 3, 1, 4, 12, 8, 12, 9, 4, 12, 6, 6, 8, 3, 1, 18]",50
71,42,2,7,1,5.0982061255722115,5.0982061255722115,"[16, 12, 8, 12, 9, 4, 2]",18
72,3,13,4,1,17.09538611439945,17.09538611439945,"[15, 10, 16, 13]",9
73,25,2,7,1,26.53997461624217,26.53997461624217,"[15, 10, 16, 16, 2, 2, 2]",15
74,69,21,22,2,31.63818074181438,15.81909037090719,"[16, 12, 8, 12, 9, 4, 16, 3, 4, 12, 9, 4, 3, 4, 16, 3, 4, 12, 6, 8, 13, 21]",56
75,70,6,22,2,11.983226292033585,5.9916131460167925,"[15, 10, 16, 16, 2, 2, 3, 1, 4, 12, 8, 12, 9, 4, 12, 6, 6, 8, 3, 1, 18, 6]",52
76,43,13,8,1,6.119242720366019,6.119242720366019,"[16, 12, 8, 12, 9, 4, 16, 13]",20
77,4,13,5,1,20.158495898780874,20.158495898780874,"[15, 10, 16, 16, 13]",11
78,26,4,8,1,19.392718452685518,19.392718452685518,"[15, 10, 16, 16, 2, 2, 3, 4]",19
79,74,6,23,1,13.777017181319573,13.777017181319573,"[16, 12, 8, 12, 9, 4, 16, 3, 4, 12, 9, 4, 3, 4, 16, 3, 4, 12, 6, 8, 13, 21, 6]",58
80,75,8,23,1,8.927093356048989,8.927093356048989,"[15, 10, 16, 16, 2, 2, 3, 1, 4, 12, 8, 12, 9, 4, 12, 6, 6, 8, 3, 1, 18, 6, 8]",55
81,27,18,9,30,2453.11488640257,81.770496213419,"[15, 10, 16, 16, 2, 2, 3, 1, 18]",21
82,81,8,10,28,1402.2605299753238,50.08073321340442,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8]",23
83,82,13,11,26,1369.0907943413188,52.657338243896874,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13]",24
84,83,11,12,24,332.435226392559,13.851467766356626,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11]",26
85,84,22,13,22,300.79704565074456,13.672592984124753,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22]",28
86,85,2,14,15,134.67217778683022,8.978145185788682,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2]",29
87,86,3,15,14,122.42671549770134,8.744765392692953,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3]",31
88,87,1,16,13,116.05221362863686,8.927093356048989,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3, 1]",33
89,88,1,17,12,95.893717729856,7.991143144154666,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3, 1, 1]",35
90,89,18,18,11,89.26395671209308,8.114905155644825,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3, 1, 1, 18]",38
91,90,9,19,10,84.67626888391776,8.467626888391775,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3, 1, 1, 18, 9]",41
92,91,4,20,9,67.83614191821677,7.537349102024085,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3, 1, 1, 18, 9, 4]",43
93,92,12,21,8,50.2302375064204,6.27877968830255,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3, 1, 1, 18, 9, 4, 12]",46
94,93,6,22,7,46.153067975642,6.593295425091715,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3, 1, 1, 18, 9, 4, 12, 6]",48
95,24,3,6,1,27.81627035973443,27.81627035973443,"[15, 10, 16, 16, 2, 3]",14
96,94,8,23,6,42.0758984448636,7.012649740810599,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3, 1, 1, 18, 9, 4, 12, 6, 8]",51
97,1,18,2,1,4.587687828175308,4.587687828175308,"[15, 18]",6
98,96,2,24,5,36.722433170592936,7.344486634118587,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 8, 13, 11, 22, 2, 3, 1, 1, 18, 9, 4, 12, 6, 8, 2]",53
99,25,13,7,1,24.01831952984308,24.01831952984308,"[15, 10, 16, 16, 2, 2, 13]",15
100,81,6,10,1,22.87062268583891,22.87062268583891,"[15, 10, 16, 16, 2, 2, 3, 1, 18, 6]",23
101,0,2,1,1,7.140279315159827,7.140279315159827,[2],2
102,2,2,3,225,20274.522585418195,90.1089892685253,"[15, 10, 2]",7
103,102,13,4,16,1226.8453084049388,76.67783177530868,"[15, 10, 2, 13]",9
104,103,9,5,15,203.81314998972923,13.587543332648615,"[15, 10, 2, 13, 9]",12
105,104,18,6,14,197.1833889719663,14.084527783711879,"[15, 10, 2, 13, 9, 18]",15
106,105,6,7,13,177.53541137058235,13.656570105429411,"[15, 10, 2, 13, 9, 18, 6]",17
107,106,8,8,12,157.48554240129485,13.123795200107905,"[15, 10, 2, 13, 9, 18, 6, 8]",19
108,107,13,9,11,137.14404973790863,12.467640885264421,"[15, 10, 2, 13, 9, 18, 6, 8, 13]",20
109,108,18,10,10,117.09418076862114,11.709418076862114,"[15, 10, 2, 13, 9, 18, 6, 8, 13, 18]",23
110,109,6,11,9,90.29894700368052,10.033216333742281,"[15, 10, 2, 13, 9, 18, 6, 8, 13, 18, 6]",25
111,110,9,12,8,84.43496343201295,10.554370429001619,"[15, 10, 2, 13, 9, 18, 6, 8, 13, 18, 6, 9]",28
112,111,4,13,7,73.7210560350748,10.531579433582113,"[15, 10, 2, 13, 9, 18, 6, 8, 13, 18, 6, 9, 4]",31
113,112,16,14,6,51.265227798007864,8.54420463300131,"[15, 10, 2, 13, 9, 18, 6, 8, 13, 18, 6, 9, 4, 16]",33
114,113,16,15,5,41.57235699586352,8.314471399172705,"[15, 10, 2, 13, 9, 18, 6, 8, 13, 18, 6, 9, 4, 16, 16]",35
115,114,12,16,4,36.21889172159286,9.054722930398215,"[15, 10, 2, 13, 9, 18, 6, 8, 13, 18, 6, 9, 4, 16, 16, 12]",37
116,115,8,17,3,31.886463042116006,10.62882101403867,"[15, 10, 2, 13, 9, 18, 6, 8, 13, 18, 6, 9, 4, 16, 16, 12, 8]",39
117,116,13,18,2,18.36470500949488,9.18235250474744,"[15, 10, 2, 13, 9, 18, 6, 8, 13, 18, 6, 9, 4, 16, 16, 12, 8, 13]",41
118,102,12,4,102,8227.665794546867,80.66339014261634,"[15, 10, 2, 12]",10
119,118,6,5,99,7156.301959223514,72.2858783759951,"[15, 10, 2, 12, 6]",12
120,119,8,6,17,1236.0213783817317,72.70713990480775,"[15, 10, 2, 12, 6, 8]",15
121,120,12,7,15,1222.251338048809,81.48342253658727,"[15, 10, 2, 12, 6, 8, 12]",18
122,121,6,8,14,1218.1741685180307,87.01244060843077,"[15, 10, 2, 12, 6, 8, 12, 6]",20
123,122,8,9,13,1214.0969989872522,93.39207684517325,"[15, 10, 2, 12, 6, 8, 12, 6, 8]",23
