node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
1197,1196,13,5,17,120.15990668671971,7.06822980510116,"[20, 16, 13, 8, 13]",10
1198,1197,10,6,15,105.68976636735489,7.045984424490326,"[20, 16, 13, 8, 13, 10]",12
1199,1198,2,7,14,97.67806559082312,6.977004685058795,"[20, 16, 13, 8, 13, 10, 2]",14
1200,1199,13,8,13,89.74421431141315,6.903401100877934,"[20, 16, 13, 8, 13, 10, 2, 13]",16
1201,1200,18,9,12,80.48558257780545,6.707131881483787,"[20, 16, 13, 8, 13, 10, 2, 13, 18]",19
1202,1201,9,10,11,75.19846607746008,6.836224188860007,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9]",22
1203,1202,4,11,10,67.82707489783705,6.782707489783705,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9, 4]",24
1204,1203,2,12,9,60.688045985809005,6.743116220645445,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9, 4, 2]",26
1205,1204,2,13,8,53.08384551233689,6.635480689042112,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9, 4, 2, 2]",28
1206,1205,2,14,7,45.71245433271385,6.530350618959121,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9, 4, 2, 2, 2]",30
1207,1206,3,15,6,38.573425420685794,6.428904236780966,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9, 4, 2, 2, 2, 3]",33
1208,892,2,11,6,37.2322502614531,6.2053750435755175,"[20, 16, 12, 6, 8, 2, 3, 4, 12, 8, 2]",24
1209,1207,4,16,5,33.74800855864584,6.749601711729168,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9, 4, 2, 2, 2, 3, 4]",36
1210,1086,13,8,9,63.42806301556104,7.04756255728456,"[20, 16, 2, 2, 2, 13, 4, 13]",16
1211,1210,4,9,8,54.13597266848178,6.766996583560222,"[20, 16, 2, 2, 2, 13, 4, 13, 4]",18
1212,1211,3,10,7,46.065862382961484,6.580837483280212,"[20, 16, 2, 2, 2, 13, 4, 13, 4, 3]",21
1213,1212,18,11,6,40.778745882616114,6.796457647102685,"[20, 16, 2, 2, 2, 13, 4, 13, 4, 3, 18]",24
1214,1209,16,17,4,26.628363308539786,6.6570908271349465,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9, 4, 2, 2, 2, 3, 4, 16]",38
1215,1129,16,13,3,18.82685350101876,6.2756178336729205,"[20, 16, 2, 12, 8, 13, 20, 14, 13, 4, 3, 4, 16]",29
1216,1214,2,18,3,19.721444423945684,6.573814807981894,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9, 4, 2, 2, 2, 3, 4, 16, 2]",40
1217,1213,8,12,5,34.103637734180154,6.82072754683603,"[20, 16, 2, 2, 2, 13, 4, 13, 4, 3, 18, 8]",26
1218,1217,2,13,4,26.033527448659864,6.508381862164966,"[20, 16, 2, 2, 2, 13, 4, 13, 4, 3, 18, 8, 2]",28
1219,1218,12,14,3,18.333872063703954,6.111290687901318,"[20, 16, 2, 2, 2, 13, 4, 13, 4, 3, 18, 8, 2, 12]",31
1220,1208,13,12,5,30.55714211301715,6.11142842260343,"[20, 16, 12, 6, 8, 2, 3, 4, 12, 8, 2, 13]",26
1221,1215,13,14,2,11.919934616424658,5.959967308212329,"[20, 16, 2, 12, 8, 13, 20, 14, 13, 4, 3, 4, 16, 13]",31
1222,1216,13,19,2,12.814525539351582,6.407262769675791,"[20, 16, 13, 8, 13, 10, 2, 13, 18, 9, 4, 2, 2, 2, 3, 4, 16, 2, 13]",42
1223,523,2,5,4,24.164067247930106,6.0410168119825265,"[20, 14, 17, 22, 2]",12
1224,1223,12,6,3,16.633989013723742,5.544663004574581,"[20, 14, 17, 22, 2, 12]",15
1225,1193,18,9,10,63.99818141279783,6.399818141279782,"[20, 15, 6, 9, 18, 9, 18, 9, 18]",24
1226,1221,18,15,1,4.594567042887246,4.594567042887246,"[20, 16, 2, 12, 8, 13, 20, 14, 13, 4, 3, 4, 16, 13, 18]",34
1227,1225,6,10,9,57.88552239807436,6.431724710897151,"[20, 15, 6, 9, 18, 9, 18, 9, 18, 6]",26
