parent_id,action,child_id
120,16,2827
121,2,186
121,12,295
121,13,407
121,3,516
121,16,628
122,9,455
122,8,676
122,6,874
123,8,166
123,6,277
123,9,391
124,18,388
124,1,655
124,4,853
125,1,350
125,4,547
125,18,745
126,1,305
126,18,522
126,4,699
127,3,370
127,6,546
127,13,763
127,15,1026
127,16,1312
127,9,1553
127,14,1839
127,2,2147
127,17,2345
127,8,2500
127,12,2720
128,3,359
128,12,629
128,2,848
128,13,1003
128,16,1290
129,3,174
129,13,304
129,12,394
129,16,504
129,2,636
130,10,278
130,21,537
130,8,805
130,20,1068
130,9,1265
130,18,1552
130,1,1772
130,11,1970
130,6,2212
130,7,2453
130,4,2696
131,8,439
131,9,637
131,6,835
132,18,330
132,1,572
132,4,770
133,19,337
133,3,624
133,18,821
133,5,1087
133,1,1304
133,22,1590
133,16,1830
133,4,2093
133,2,2335
133,12,2577
133,13,2819
134,4,287
134,18,596
134,1,860
135,6,463
135,8,727
135,9,969
136,4,421
136,18,708
136,1,905
137,12,298
137,16,518
137,13,753
137,2,997
137,3,1242
138,1,400
138,18,620
138,4,906
139,10,799
139,1,1237
139,8,1791
139,20,2363
139,4,2914
139,11,3463
139,21,4013
139,6,4563
139,18,5113
139,7,5664
139,9,6213
140,13,451
140,2,583
140,16,888
140,12,1042
140,3,1328
141,18,468
141,8,736
141,10,979
141,20,1222
141,7,1463
141,11,1706
141,21,1881
141,9,2123
141,4,2365
141,6,2607
141,1,2784
142,9,844
142,8,1616
142,20,1836
142,1,2342
142,18,3110
142,7,3816
142,10,4476
142,21,4917
142,6,5357
142,11,5797
142,4,6237
143,16,1797
143,2,3007
143,3,3997
143,12,5207
143,13,6747
144,9,801
144,6,1611
144,8,2228
145,8,343
145,6,604
145,9,871
146,8,301
146,6,568
146,9,764
147,12,403
147,3,672
147,16,959
147,2,1179
147,13,1400
148,6,411
148,8,611
148,9,809
149,9,544
149,6,876
149,8,1183
150,18,415
150,4,591
150,1,723
151,3,1097
151,2,1581
151,13,2263
151,12,2703
