node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
0,,,0,3,3003.054166666667,1001.0180555555556,[],0
1,0,1,1,3,3003.054166666667,1001.0180555555556,[1],0
2,1,1,2,2,2002.0291666666667,1001.0145833333333,"[1, 1]",0
3,2,1,3,1,1001.0125,1001.0125,"[1, 1, 1]",0
