parent_id,action,child_id
245,21,1326
245,6,1543
245,8,1786
245,9,2028
245,10,2269
245,4,2511
245,7,2775
246,22,493
246,5,734
246,12,951
246,1,1195
246,2,1456
246,19,1699
246,16,1875
246,18,2139
246,3,2381
246,13,2645
246,4,2865
247,16,447
247,15,688
247,8,934
247,2,1153
247,12,1395
247,6,1660
247,17,1880
247,9,2143
247,13,2384
247,14,2603
247,3,2845
248,18,472
248,13,648
248,22,910
248,1,1171
248,4,1390
248,12,1656
248,3,1898
248,19,2162
248,2,2404
248,5,2624
248,16,2866
249,21,290
249,20,555
249,6,820
249,8,1040
249,10,1259
249,7,1521
249,4,1785
249,1,2027
249,18,2270
249,9,2534
249,11,2776
250,16,712
250,12,1265
250,3,1815
250,13,2365
250,2,2915
251,11,422
251,1,663
251,6,927
251,20,1125
251,7,1305
251,21,1547
251,9,1768
251,10,2010
251,8,2230
251,18,2473
251,4,2737
252,10,361
252,18,584
252,1,867
252,8,1041
252,6,1284
252,20,1548
252,4,1791
252,11,2012
252,7,2254
252,9,2474
252,21,2782
253,9,846
253,1,1396
253,20,2053
253,21,2383
253,7,2934
253,4,3595
253,10,4144
253,6,4695
253,18,5355
253,8,5905
253,11,6345
254,6,1046
254,9,1596
254,8,2146
255,6,346
255,9,522
255,8,788
256,3,435
256,16,787
256,12,1115
256,13,1445
256,2,1776
257,20,431
257,21,652
257,7,894
257,10,1094
257,4,1312
257,8,1532
257,11,1773
257,9,2015
257,18,2257
257,1,2564
257,6,2785
258,11,586
258,10,852
258,9,1183
258,4,1514
258,8,1756
258,6,2086
258,18,2416
258,21,2746
258,7,3076
258,20,3406
258,1,3736
259,4,651
259,1,1092
259,18,1424
260,10,698
260,11,1294
260,1,1843
260,18,2371
260,4,2921
260,21,3493
260,7,4021
260,8,4593
260,9,5121
260,20,5694
260,6,6221
261,1,415
261,4,613
261,18,811
262,9,459
262,8,658
262,6,834
263,18,483
263,1,681
263,4,880
264,9,484
264,6,682
264,8,879
265,18,3895
265,10,7281
265,11,9984
266,3,1762
266,16,3258
266,13,4688
266,2,5392
