node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
457,456,8,9,6,38.82903573110262,6.47150595518377,"[7, 20, 14, 16, 2, 16, 2, 13, 8]",20
458,407,16,8,4,29.86056392063694,7.465140980159235,"[7, 20, 14, 8, 13, 7, 4, 16]",18
459,403,15,4,25,187.11655134683102,7.48466205387324,"[7, 20, 14, 15]",10
460,459,7,5,15,112.00406002407216,7.466937334938144,"[7, 20, 14, 15, 7]",12
461,460,20,6,14,102.82014425309764,7.344296018078403,"[7, 20, 14, 15, 7, 20]",15
462,461,13,7,13,91.44083494143482,7.03391038011037,"[7, 20, 14, 15, 7, 20, 13]",16
463,462,4,8,12,81.75075988307718,6.812563323589765,"[7, 20, 14, 15, 7, 20, 13, 4]",18
464,463,12,9,11,72.56684411210266,6.5969858283729685,"[7, 20, 14, 15, 7, 20, 13, 4, 12]",21
465,401,10,2,20,136.37844147392255,6.818922073696127,"[7, 10]",4
466,465,13,3,15,104.52482626042513,6.968321750695009,"[7, 10, 13]",6
467,466,11,4,14,95.84706977683372,6.8462192697738375,"[7, 10, 13, 11]",9
468,467,16,5,13,85.934257459205,6.610327496861923,"[7, 10, 13, 11, 16]",10
469,468,13,6,12,77.7626602629967,6.480221688583058,"[7, 10, 13, 11, 16, 13]",12
470,469,18,7,11,69.59106306678838,6.326460278798944,"[7, 10, 13, 11, 16, 13, 18]",15
471,470,6,8,10,64.2783666906262,6.42783666906262,"[7, 10, 13, 11, 16, 13, 18, 6]",17
472,471,8,9,9,58.96567031446402,6.551741146051558,"[7, 10, 13, 11, 16, 13, 18, 6, 8]",20
473,472,12,10,8,49.454428483426966,6.181803560428371,"[7, 10, 13, 11, 16, 13, 18, 6, 8, 12]",23
474,464,8,10,10,67.71415933008714,6.771415933008714,"[7, 20, 14, 15, 7, 20, 13, 4, 12, 8]",24
475,474,12,11,9,58.72137020075172,6.524596688972413,"[7, 20, 14, 15, 7, 20, 13, 4, 12, 8, 12]",27
476,473,6,11,7,44.60174370141145,6.3716776716302075,"[7, 10, 13, 11, 16, 13, 18, 6, 8, 12, 6]",25
477,475,9,12,8,54.328697012882856,6.791087126610357,"[7, 20, 14, 15, 7, 20, 13, 4, 12, 8, 12, 9]",30
478,477,1,13,7,44.38554231083368,6.340791758690526,"[7, 20, 14, 15, 7, 20, 13, 4, 12, 8, 12, 9, 1]",32
479,478,18,14,6,35.96086547093381,5.993477578488968,"[7, 20, 14, 15, 7, 20, 13, 4, 12, 8, 12, 9, 1, 18]",35
480,453,4,5,5,32.343236522955586,6.4686473045911175,"[7, 20, 17, 1, 4]",12
481,480,3,6,4,24.270470581913486,6.0676176454783715,"[7, 20, 17, 1, 4, 3]",15
482,450,8,11,8,54.20459922767278,6.7755749034590975,"[7, 8, 3, 4, 13, 21, 11, 13, 1, 18, 8]",26
483,482,16,12,7,46.13183328663069,6.590261898090098,"[7, 8, 3, 4, 13, 21, 11, 13, 1, 18, 8, 16]",28
484,479,9,15,5,32.028203877211595,6.405640775442319,"[7, 20, 14, 15, 7, 20, 13, 4, 12, 8, 12, 9, 1, 18, 9]",38
485,0,14,1,15,93.75249361029944,6.250166240686629,[14],3
486,485,16,2,14,87.05976245169731,6.218554460835522,"[14, 16]",5
487,486,3,3,13,79.21700230772854,6.093615562132964,"[14, 16, 3]",8
488,487,18,4,12,74.13431172863969,6.177859310719974,"[14, 16, 3, 18]",11
489,488,6,5,11,65.1098282529104,5.919075295719128,"[14, 16, 3, 18, 6]",13
490,489,6,6,10,58.18709129723494,5.818709129723494,"[14, 16, 3, 18, 6, 6]",15
491,490,6,7,9,52.18437752985278,5.798264169983643,"[14, 16, 3, 18, 6, 6, 6]",17
492,491,6,8,8,44.801628980030664,5.600203622503833,"[14, 16, 3, 18, 6, 6, 6, 6]",19
493,492,9,9,7,36.72886303898857,5.246980434141224,"[14, 16, 3, 18, 6, 6, 6, 6, 9]",22
494,484,1,16,4,23.85660668100328,5.96415167025082,"[7, 20, 14, 15, 7, 20, 13, 4, 12, 8, 12, 9, 1, 18, 9, 1]",40
495,494,4,17,3,14.863817551667879,4.95460585055596,"[7, 20, 14, 15, 7, 20, 13, 4, 12, 8, 12, 9, 1, 18, 9, 1, 4]",42
496,495,3,18,2,6.9452999991511195,3.4726499995755598,"[7, 20, 14, 15, 7, 20, 13, 4, 12, 8, 12, 9, 1, 18, 9, 1, 4, 3]",45
497,483,3,13,6,38.9790905338819,6.496515088980317,"[7, 8, 3, 4, 13, 21, 11, 13, 1, 18, 8, 16, 3]",31
498,493,1,10,6,32.10618405404637,5.351030675674395,"[14, 16, 3, 18, 6, 6, 6, 6, 9, 1]",24
499,458,2,9,3,19.1581702875131,6.386056762504367,"[7, 20, 14, 8, 13, 7, 4, 16, 2]",20
500,499,12,10,2,9.705369564031042,4.852684782015521,"[7, 20, 14, 8, 13, 7, 4, 16, 2, 12]",23
501,457,3,10,5,31.16359782227741,6.232719564455482,"[7, 20, 14, 16, 2, 16, 2, 13, 8, 3]",23
502,444,9,7,13,97.32142174106615,7.486263210851242,"[7, 21, 7, 10, 2, 12, 9]",16
503,476,8,12,6,39.74905891939592,6.6248431532326535,"[7, 10, 13, 11, 16, 13, 18, 6, 8, 12, 6, 8]",28
504,503,2,13,5,31.906298775427157,6.3812597550854315,"[7, 10, 13, 11, 16, 13, 18, 6, 8, 12, 6, 8, 2]",30
