node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
0,,,0,10000,68.79877403608357,0.006879877403608357,[],0
1,0,5,1,454,3.1188236633844166,0.006869655646221182,[5],3
2,0,18,1,454,3.1017658903006615,0.00683208345881203,[18],3
3,0,19,1,455,3.1321354506856895,0.006883814177331186,[19],3
4,0,17,1,455,3.14478727709886,0.006911620389228264,[17],2
5,0,2,1,455,3.1373562113594975,0.00689528837661428,[2],2
6,0,22,1,455,3.149782108315358,0.006922598040253534,[22],2
7,0,10,1,454,3.1218825910901673,0.006876393372445303,[10],2
8,0,8,1,455,3.1289697812294137,0.006876856662042668,[8],3
9,0,11,1,455,3.135938311392674,0.006892172112950933,[11],3
10,0,9,1,454,3.1041033350655405,0.006837232015562865,[9],3
11,0,20,1,455,3.13143107355811,0.0068822660957321095,[20],3
12,0,16,1,455,3.1332525983100488,0.006886269446835272,[16],2
13,0,21,1,455,3.146174858548768,0.006914670018788501,[21],2
14,0,3,1,454,3.1125556424043372,0.006855849432608673,[3],3
15,0,4,1,454,3.114990121438516,0.006861211721230211,[4],3
16,0,15,1,455,3.145435149124666,0.006913044283790475,[15],3
17,0,13,1,455,3.1454842922291237,0.006913152290613459,[13],2
18,0,12,1,454,3.1048536232552038,0.006838884632720713,[12],3
19,0,14,1,454,3.118026943495105,0.0068679007565971475,[14],3
20,0,6,1,454,3.1206112723230177,0.006873593110843651,[6],2
21,0,1,1,454,3.114642409548993,0.006860445836010997,[1],2
22,0,7,1,455,3.135771431924572,0.006891805344889169,[7],2
23,2,9,2,151,1.0278056171317846,0.006806659716104534,"[18, 9]",6
24,6,16,2,42,0.2922736160076024,0.006958895619228628,"[22, 16]",4
25,9,2,2,42,0.29177799646561103,0.00694709515394312,"[11, 2]",4
26,8,2,2,91,0.628815867919876,0.006910064482636,"[8, 2]",5
27,1,3,2,41,0.2797366898509935,0.00682284609392667,"[5, 3]",6
28,5,3,2,91,0.6242760634337954,0.0068601765212504984,"[2, 3]",5
29,20,6,2,151,1.0420788541006527,0.006901184464242733,"[6, 6]",4
30,12,2,2,91,0.6241861915372958,0.006859188917992262,"[16, 2]",4
31,22,20,2,42,0.2920622864934476,0.006953863964129705,"[7, 20]",5
32,19,2,2,42,0.29079861948375796,0.00692377665437519,"[14, 2]",5
33,7,3,2,90,0.6166546940342228,0.006851718822602475,"[10, 3]",5
34,11,15,2,41,0.28038724565930645,0.006838713308763572,"[20, 15]",6
35,13,20,2,41,0.2817960058063561,0.006873073312350149,"[21, 20]",5
36,15,13,2,91,0.6255507702352529,0.006874184288299482,"[4, 13]",5
37,17,9,2,41,0.2822207875947273,0.006883433843773837,"[13, 9]",5
38,3,1,2,42,0.291755530901264,0.0069465602595539045,"[19, 1]",4
39,14,4,2,151,1.03282680668812,0.006839912627073643,"[3, 4]",6
40,18,9,2,151,1.0291409977931167,0.006815503296643158,"[12, 9]",6
41,21,1,2,151,1.040075973083553,0.006887920351546708,"[1, 1]",4
42,4,3,2,41,0.27887640531518343,0.006801863544272767,"[17, 3]",5
43,10,1,2,151,1.0322338510841873,0.006835985768769453,"[9, 1]",5
44,16,7,2,41,0.28323621410941413,0.006908200344132052,"[15, 7]",5
45,6,6,2,41,0.28370790971337206,0.006919705114960294,"[22, 6]",4
46,9,19,2,41,0.28020730733759674,0.006834324569209677,"[11, 19]",6
47,8,13,2,91,0.6266115956770673,0.006885841710737002,"[8, 13]",5
48,21,4,2,151,1.03659924769122,0.006864895680074305,"[1, 4]",5
49,2,8,2,151,1.0309285908439592,0.006827341661218273,"[18, 8]",6
50,10,4,2,151,1.037893028898885,0.006873463767542285,"[9, 4]",6
51,1,2,2,41,0.28193781264106754,0.006876532015635793,"[5, 2]",5
52,20,8,2,151,1.0364541175990682,0.006863934553636214,"[6, 8]",5
53,5,2,2,91,0.6296934615628828,0.006919708368822887,"[2, 2]",4
54,15,16,2,91,0.625009459968102,0.0068682358238252965,"[4, 16]",5
55,7,13,2,91,0.6275762237243124,0.006896442018948489,"[10, 13]",4
56,19,14,2,41,0.281486471886391,0.006865523704546121,"[14, 14]",6
57,11,16,2,42,0.29185963388337216,0.006949038901985051,"[20, 16]",4
58,22,1,2,41,0.2813863506995472,0.0068630817243792,"[7, 1]",4
59,4,12,2,42,0.29168017889146103,0.0069447661640824054,"[17, 12]",4
60,18,8,2,151,1.0347429001077038,0.006852601987468237,"[12, 8]",6
61,14,18,2,151,1.0320973783646636,0.006835081975924925,"[3, 18]",6
62,13,8,2,42,0.29118771068956684,0.006933040730703973,"[21, 8]",4
63,3,21,2,42,0.2925386477649651,0.006965205899165835,"[19, 21]",5
64,12,16,2,91,0.6333741641650379,0.0069601556501652515,"[16, 16]",4
65,17,11,2,41,0.28297533784830825,0.006901837508495323,"[13, 11]",5
66,16,4,2,41,0.28417858743469976,0.006931185059382921,"[15, 4]",5
67,21,18,2,151,1.0311644676857914,0.006828903759508552,"[1, 18]",5
68,1,18,2,41,0.2791973894351276,0.006809692425247015,"[5, 18]",6
69,4,2,2,41,0.28398143881807103,0.006926376556538318,"[17, 2]",4
70,6,12,2,41,0.2806596472851584,0.006845357250857522,"[22, 12]",5
71,8,12,2,90,0.6152795069159768,0.006836438965733075,"[8, 12]",6
72,20,9,2,151,1.035036047102174,0.0068545433582925435,"[6, 9]",5
73,5,13,2,91,0.6312045559220882,0.006936313801341629,"[2, 13]",4
74,9,4,2,41,0.28249253439098987,0.006890061814414387,"[11, 4]",6
75,15,2,2,91,0.6260675920854798,0.006879863649290986,"[4, 2]",5
76,2,6,2,151,1.035837437720605,0.006859850580931159,"[18, 6]",5
77,10,18,2,151,1.0272650456864982,0.006803079772758266,"[9, 18]",6
78,11,6,2,41,0.2803508367051136,0.006837825285490576,"[20, 6]",5
79,18,6,2,151,1.034167004265953,0.006848788107721543,"[12, 6]",5
80,7,16,2,91,0.6270708612488881,0.006890888585152617,"[10, 16]",4
81,17,18,2,41,0.28190348285438604,0.006875694703765514,"[13, 18]",5
82,19,3,2,41,0.28239450800710697,0.006887670927002609,"[14, 3]",5
83,12,13,2,91,0.6282416654021841,0.006903754564859165,"[16, 13]",4
84,22,11,2,42,0.2898794328731535,0.006901891258884607,"[7, 11]",5
85,14,1,2,151,1.0408287362631268,0.0068929055381664025,"[3, 1]",5
86,3,8,2,41,0.2812416972277218,0.006859553590920044,"[19, 8]",5
87,13,4,2,41,0.283711806403523,0.006919800156183488,"[21, 4]",4
88,16,18,2,41,0.2806115962974399,0.006844185275547315,"[15, 18]",6
89,9,12,2,41,0.2837542510936377,0.006920835392527749,"[11, 12]",4
90,4,16,2,41,0.28401270759287034,0.006927139209582204,"[17, 16]",4
91,5,16,2,91,0.6291306107813691,0.00691352319539966,"[2, 16]",4
92,72,1,3,50,0.3440891692083351,0.006881783384166702,"[6, 9, 1]",7
93,6,13,2,42,0.2917180448327804,0.006945667734113819,"[22, 13]",4
94,41,1,3,50,0.3455780192946034,0.006911560385892068,"[1, 1, 1]",6
95,1,12,2,42,0.2916517851700886,0.006944090123097347,"[5, 12]",5
96,8,3,2,91,0.6246499103694705,0.006864284729334841,"[8, 3]",5
97,11,12,2,41,0.2802931313551101,0.006836417837929514,"[20, 12]",5
98,15,3,2,90,0.6150702897065986,0.006834114330073318,"[4, 3]",6
99,12,12,2,91,0.6239823623706158,0.0068569490370397335,"[16, 12]",5
100,7,2,2,91,0.6262939139098553,0.006882350702306103,"[10, 2]",4
101,17,21,2,42,0.292716145754844,0.006969432041782,"[13, 21]",4
102,43,4,3,50,0.34056860948198825,0.006811372189639765,"[9, 1, 4]",8
103,22,9,2,41,0.28024728962665524,0.006835299746991591,"[7, 9]",5
104,85,4,3,50,0.34448884331459995,0.006889776866291999,"[3, 1, 4]",8
105,60,13,3,30,0.2074865193034702,0.006916217310115673,"[12, 8, 13]",8
106,49,2,3,30,0.20627366466305158,0.006875788822101719,"[18, 8, 2]",8
107,19,15,2,41,0.27964521609144277,0.006820615026620555,"[14, 15]",6
108,3,6,2,41,0.2801295462199063,0.006832427956583081,"[19, 6]",5
109,13,18,2,41,0.2836488215219868,0.006918263939560653,"[21, 18]",5
110,16,20,2,41,0.2830697995059955,0.006904141451365743,"[15, 20]",6
111,4,1,2,41,0.2839969091314208,0.006926753881254165,"[17, 1]",4
112,9,3,2,41,0.2813495527335884,0.006862184213014351,"[11, 3]",5
113,52,3,3,30,0.20635439188285426,0.006878479729428475,"[6, 8, 3]",7
114,5,12,2,90,0.6160092661382398,0.0068445474015359975,"[2, 12]",5
115,48,3,3,30,0.2048921143821177,0.00682973714607059,"[1, 4, 3]",8
116,6,17,2,41,0.2847918790335598,0.006946143391062434,"[22, 17]",4
117,17,10,2,41,0.28424444622770073,0.006932791371407335,"[13, 10]",4
118,11,17,2,41,0.28462255696036176,0.006942013584399068,"[20, 17]",5
119,1,4,2,41,0.2806493729062812,0.006845106656250761,"[5, 4]",6
120,8,16,2,91,0.6265207017654656,0.006884842876543578,"[8, 16]",5
121,22,10,2,41,0.28192052557871744,0.006876110379968718,"[7, 10]",4
