parent_id,action,child_id
135,16,951
135,12,1149
136,4,1033
136,1,1586
136,18,2094
137,4,1057
137,1,1584
137,18,2115
138,9,322
138,11,594
138,8,839
138,10,1042
138,1,1192
138,21,1416
138,7,1597
138,20,1816
138,4,2032
138,6,2255
138,18,2463
139,10,304
139,9,493
139,20,753
139,4,1051
139,8,1226
139,11,1406
139,1,1608
139,7,1826
139,6,2026
139,21,2242
139,18,2459
140,6,283
140,1,509
140,11,737
140,8,977
140,10,1183
140,20,1404
140,18,1611
140,7,1832
140,9,2049
140,4,2263
140,21,2482
141,8,419
141,6,610
141,18,815
141,21,1067
141,10,1292
141,9,1527
141,20,1751
141,11,1977
141,7,2205
141,4,2433
141,1,2656
142,2,417
142,12,626
142,13,842
142,16,1054
142,3,1271
143,12,416
143,3,629
143,2,843
143,16,1056
143,13,1274
144,4,375
144,18,613
144,1,844
145,12,484
145,14,697
145,9,952
145,16,1187
145,8,1395
145,13,1621
145,3,1831
145,2,2035
145,17,2214
145,15,2444
145,6,2673
146,11,357
146,20,643
146,4,826
146,6,1016
146,21,1252
146,10,1478
146,18,1728
146,9,1916
146,8,2171
146,1,2399
146,7,2602
147,9,1224
147,8,1802
147,6,2357
148,2,733
148,13,1338
148,12,1918
148,16,2481
148,3,3019
149,7,454
149,20,670
149,4,894
149,6,1135
149,8,1369
149,1,1563
149,21,1801
149,18,2037
149,10,2271
149,11,2465
149,9,2704
150,8,477
150,14,719
150,16,981
150,13,1219
150,9,1410
150,2,1651
150,6,1888
150,17,2080
150,12,2317
150,3,2533
150,15,2770
151,9,479
151,8,998
151,6,1373
152,16,482
152,2,856
152,12,1232
152,13,1581
152,3,1965
153,12,437
153,16,659
153,13,879
153,3,1100
153,2,1331
154,2,480
154,13,852
154,12,1222
154,3,1649
154,16,1951
155,10,371
155,1,497
155,7,718
155,4,941
155,21,1163
155,9,1382
155,8,1607
155,18,1822
155,20,2043
155,6,2260
155,11,2475
156,8,445
156,6,668
156,9,888
157,13,344
157,12,549
157,3,778
157,16,1060
157,2,1211
158,10,325
158,18,513
158,4,773
158,21,972
158,1,1168
158,7,1366
158,20,1592
158,11,1810
158,8,2045
158,6,2261
158,9,2476
159,2,708
159,12,1278
159,13,1940
159,16,2344
159,3,2883
