heuristic,length,bucket,count,seen,score
two_level,30,"[30, 140, 76]",1,1,"[140, 76]"
two_level,30,"[30, 141, 68]",101,101,"[141, 68]"
two_level,30,"[30, 141, 72]",363,363,"[141, 72]"
two_level,30,"[30, 142, 72]",1648,1648,"[142, 72]"
two_level,30,"[30, 143, 72]",16,16,"[143, 72]"
two_level,30,"[30, 144, 72]",2000,6343,"[144, 72]"
two_level,30,"[30, 144, 76]",1,1,"[144, 76]"
two_level,30,"[30, 145, 72]",1136,1136,"[145, 72]"
two_level,30,"[30, 146, 72]",2000,7166,"[146, 72]"
two_level,30,"[30, 146, 76]",9,9,"[146, 76]"
two_level,30,"[30, 147, 72]",10,10,"[147, 72]"
two_level,30,"[30, 148, 76]",39,39,"[148, 76]"
two_level,30,"[30, 149, 72]",943,943,"[149, 72]"
two_level,30,"[30, 149, 76]",6,6,"[149, 76]"
two_level,30,"[30, 150, 76]",161,161,"[150, 76]"
two_level,30,"[30, 152, 76]",1,1,"[152, 76]"
two_level,30,"[30, 153, 76]",97,97,"[153, 76]"
two_level,30,"[30, 155, 76]",2,2,"[155, 76]"
two_level,30,"[30, 157, 76]",30,30,"[157, 76]"
power_identity,30,"[30, 0]",2000,2138,[0]
power_identity,30,"[30, 4]",2000,16208,[4]
power_identity,30,"[30, 8]",2000,19945,[8]
power_identity,30,"[30, 12]",2000,25638,[12]
power_identity,30,"[30, 16]",2000,21981,[16]
power_identity,30,"[30, 20]",2000,22577,[20]
power_identity,30,"[30, 24]",2000,25607,[24]
power_identity,30,"[30, 28]",2000,20433,[28]
power_identity,30,"[30, 32]",2000,11670,[32]
power_identity,30,"[30, 36]",2000,5883,[36]
power_identity,30,"[30, 40]",2000,3759,[40]
power_identity,30,"[30, 44]",2000,2614,[44]
power_identity,30,"[30, 48]",2000,2634,[48]
power_identity,30,"[30, 52]",2000,3429,[52]
power_identity,30,"[30, 56]",2000,5665,[56]
power_identity,30,"[30, 60]",2000,6107,[60]
power_identity,30,"[30, 64]",2000,7065,[64]
power_identity,30,"[30, 68]",2000,7888,[68]
power_identity,30,"[30, 72]",2000,7119,[72]
power_identity,30,"[30, 76]",2000,5257,[76]
power_identity,30,"[30, 80]",2000,4518,[80]
power_identity,30,"[30, 84]",2000,3582,[84]
power_identity,30,"[30, 88]",2000,2490,[88]
power_identity,30,"[30, 92]",2000,3078,[92]
power_identity,30,"[30, 96]",1521,1521,[96]
power_identity,30,"[30, 100]",1016,1016,[100]
power_identity,30,"[30, 104]",389,389,[104]
power_identity,30,"[30, 108]",339,339,[108]
power_identity,30,"[30, 112]",44,44,[112]
power_identity,30,"[30, 116]",19,19,[116]
power_identity,30,"[30, 120]",24,24,[120]
power_identity,30,"[30, 124]",19,19,[124]
power_identity,30,"[30, 128]",34,34,[128]
power_identity,30,"[30, 132]",29,29,[132]
power_identity,30,"[30, 136]",57,57,[136]
power_identity,30,"[30, 140]",23,23,[140]
power_identity,30,"[30, 144]",67,67,[144]
power_identity,30,"[30, 148]",39,39,[148]
power_identity,30,"[30, 152]",53,53,[152]
power_identity,30,"[30, 156]",127,127,[156]
power_identity,30,"[30, 160]",104,104,[160]
power_identity,30,"[30, 164]",152,152,[164]
power_identity,30,"[30, 168]",198,198,[168]
power_identity,30,"[30, 172]",307,307,[172]
power_identity,30,"[30, 176]",393,393,[176]
power_identity,30,"[30, 180]",438,438,[180]
power_identity,30,"[30, 184]",533,533,[184]
power_identity,30,"[30, 188]",568,568,[188]
power_identity,30,"[30, 192]",639,639,[192]
power_identity,30,"[30, 196]",789,789,[196]
power_identity,30,"[30, 200]",923,923,[200]
power_identity,30,"[30, 204]",1018,1018,[204]
power_identity,30,"[30, 208]",1116,1116,[208]
power_identity,30,"[30, 212]",1199,1199,[212]
power_identity,30,"[30, 216]",1295,1295,[216]
power_identity,30,"[30, 220]",1247,1247,[220]
power_identity,30,"[30, 224]",1265,1265,[224]
power_identity,30,"[30, 228]",1111,1111,[228]
power_identity,30,"[30, 232]",831,831,[232]
power_identity,30,"[30, 236]",610,610,[236]
power_identity,30,"[30, 240]",358,358,[240]
power_identity,30,"[30, 244]",216,216,[244]
power_identity,30,"[30, 248]",137,137,[248]
power_identity,30,"[30, 252]",97,97,[252]
power_identity,30,"[30, 256]",70,70,[256]
power_identity,30,"[30, 260]",124,124,[260]
power_identity,30,"[30, 264]",193,193,[264]
power_identity,30,"[30, 268]",294,294,[268]
power_identity,30,"[30, 272]",488,488,[272]
power_identity,30,"[30, 276]",771,771,[276]
power_identity,30,"[30, 280]",1204,1204,[280]
power_identity,30,"[30, 284]",1454,1454,[284]
power_identity,30,"[30, 288]",1846,1846,[288]
power_identity,30,"[30, 292]",2000,2081,[292]
power_identity,30,"[30, 296]",2000,2207,[296]
power_identity,30,"[30, 300]",2000,2103,[300]
power_identity,30,"[30, 304]",2000,2005,[304]
power_identity,30,"[30, 308]",1576,1576,[308]
power_identity,30,"[30, 312]",1235,1235,[312]
power_identity,30,"[30, 316]",852,852,[316]
power_identity,30,"[30, 320]",512,512,[320]
power_identity,30,"[30, 324]",270,270,[324]
power_identity,30,"[30, 328]",148,148,[328]
power_identity,30,"[30, 332]",85,85,[332]
power_identity,30,"[30, 336]",41,41,[336]
power_identity,30,"[30, 340]",20,20,[340]
power_identity,30,"[30, 344]",12,12,[344]
power_identity,30,"[30, 348]",2,2,[348]
power_identity,30,"[30, 352]",2,2,[352]
power_identity,30,"[30, 356]",2,2,[356]
power_identity,30,"[30, 360]",2,2,[360]
power_sparse,30,"[30, 1, 0]",2000,6838,"[1, 0]"
power_sparse,30,"[30, 3, 0]",495,495,"[3, 0]"
power_sparse,30,"[30, 4, 0]",365,365,"[4, 0]"
power_sparse,30,"[30, 5, 0]",2000,13601,"[5, 0]"
power_sparse,30,"[30, 6, 0]",880,880,"[6, 0]"
power_sparse,30,"[30, 7, 0]",2000,21323,"[7, 0]"
power_sparse,30,"[30, 8, 0]",1891,1891,"[8, 0]"
power_sparse,30,"[30, 9, 0]",2000,27032,"[9, 0]"
power_sparse,30,"[30, 10, 0]",2000,5749,"[10, 0]"
power_sparse,30,"[30, 11, 0]",2000,22928,"[11, 0]"
power_sparse,30,"[30, 12, 0]",2000,4899,"[12, 0]"
power_sparse,30,"[30, 13, 0]",2000,25077,"[13, 0]"
power_sparse,30,"[30, 14, 0]",2000,10194,"[14, 0]"
power_sparse,30,"[30, 15, 0]",2000,10082,"[15, 0]"
power_sparse,30,"[30, 16, 0]",2000,2072,"[16, 0]"
power_sparse,30,"[30, 17, 0]",2000,13648,"[17, 0]"
power_sparse,30,"[30, 18, 0]",2000,4365,"[18, 0]"
power_sparse,30,"[30, 19, 0]",1343,1343,"[19, 0]"
power_sparse,30,"[30, 20, 0]",581,581,"[20, 0]"
power_sparse,30,"[30, 21, 0]",2000,2415,"[21, 0]"
power_sparse,30,"[30, 22, 0]",1050,1050,"[22, 0]"
power_sparse,30,"[30, 23, 0]",124,124,"[23, 0]"
power_sparse,30,"[30, 24, 0]",112,112,"[24, 0]"
power_sparse,30,"[30, 25, 0]",251,251,"[25, 0]"
power_sparse,30,"[30, 26, 0]",142,142,"[26, 0]"
power_sparse,30,"[30, 26, 64]",6,6,"[26, 64]"
power_sparse,30,"[30, 27, 0]",40,40,"[27, 0]"
power_sparse,30,"[30, 27, 64]",6,6,"[27, 64]"
power_sparse,30,"[30, 28, 0]",59,59,"[28, 0]"
power_sparse,30,"[30, 29, 0]",2000,4935,"[29, 0]"
power_sparse,30,"[30, 29, 64]",2000,11926,"[29, 64]"
power_sparse,30,"[30, 30, 0]",2000,10717,"[30, 0]"
power_sparse,30,"[30, 30, 64]",657,657,"[30, 64]"
power_sparse,30,"[30, 31, 0]",29,29,"[31, 0]"
power_sparse,30,"[30, 31, 64]",11,11,"[31, 64]"
power_sparse,30,"[30, 32, 0]",170,170,"[32, 0]"
power_sparse,30,"[30, 32, 64]",164,164,"[32, 64]"
power_sparse,30,"[30, 33, 0]",72,72,"[33, 0]"
power_sparse,30,"[30, 33, 64]",121,121,"[33, 64]"
power_sparse,30,"[30, 34, 0]",41,41,"[34, 0]"
power_sparse,30,"[30, 34, 64]",196,196,"[34, 64]"
power_sparse,30,"[30, 35, 0]",49,49,"[35, 0]"
power_sparse,30,"[30, 35, 64]",5,5,"[35, 64]"
power_sparse,30,"[30, 36, 0]",1,1,"[36, 0]"
power_sparse,30,"[30, 36, 64]",4,4,"[36, 64]"
power_sparse,30,"[30, 37, 0]",1809,1809,"[37, 0]"
power_sparse,30,"[30, 37, 64]",2000,17545,"[37, 64]"
power_sparse,30,"[30, 38, 0]",2000,5062,"[38, 0]"
power_sparse,30,"[30, 38, 64]",2000,8099,"[38, 64]"
power_sparse,30,"[30, 39, 0]",92,92,"[39, 0]"
power_sparse,30,"[30, 39, 64]",4,4,"[39, 64]"
power_sparse,30,"[30, 40, 0]",26,26,"[40, 0]"
power_sparse,30,"[30, 40, 64]",359,359,"[40, 64]"
power_sparse,30,"[30, 41, 0]",33,33,"[41, 0]"
power_sparse,30,"[30, 41, 64]",189,189,"[41, 64]"
power_sparse,30,"[30, 42, 0]",8,8,"[42, 0]"
power_sparse,30,"[30, 42, 64]",213,213,"[42, 64]"
power_sparse,30,"[30, 43, 0]",1,1,"[43, 0]"
power_sparse,30,"[30, 43, 64]",8,8,"[43, 64]"
power_sparse,30,"[30, 44, 64]",21,21,"[44, 64]"
power_sparse,30,"[30, 45, 0]",12,12,"[45, 0]"
power_sparse,30,"[30, 45, 64]",79,79,"[45, 64]"
power_sparse,30,"[30, 46, 0]",11,11,"[46, 0]"
power_sparse,30,"[30, 46, 64]",6,6,"[46, 64]"
power_sparse,30,"[30, 47, 0]",2,2,"[47, 0]"
power_sparse,30,"[30, 48, 64]",16,16,"[48, 64]"
power_sparse,30,"[30, 49, 0]",7,7,"[49, 0]"
power_sparse,30,"[30, 49, 64]",7,7,"[49, 64]"
power_sparse,30,"[30, 50, 0]",4,4,"[50, 0]"
power_sparse,30,"[30, 50, 64]",16,16,"[50, 64]"
power_sparse,30,"[30, 51, 0]",3,3,"[51, 0]"
power_sparse,30,"[30, 52, 64]",9,9,"[52, 64]"
power_sparse,30,"[30, 53, 64]",2,2,"[53, 64]"
power_sparse,30,"[30, 54, 0]",3,3,"[54, 0]"
power_sparse,30,"[30, 54, 64]",9,9,"[54, 64]"
power_sparse,30,"[30, 55, 0]",2,2,"[55, 0]"
power_sparse,30,"[30, 55, 64]",1,1,"[55, 64]"
power_sparse,30,"[30, 56, 64]",1,1,"[56, 64]"
power_sparse,30,"[30, 57, 0]",2,2,"[57, 0]"
power_sparse,30,"[30, 58, 64]",1,1,"[58, 64]"
power_sparse,30,"[30, 59, 64]",4,4,"[59, 64]"
power_sparse,30,"[30, 60, 64]",18,18,"[60, 64]"
power_sparse,30,"[30, 61, 64]",6,6,"[61, 64]"
power_sparse,30,"[30, 62, 64]",18,18,"[62, 64]"
power_sparse,30,"[30, 63, 64]",10,10,"[63, 64]"
power_sparse,30,"[30, 64, 64]",9,9,"[64, 64]"
power_sparse,30,"[30, 65, 64]",14,14,"[65, 64]"
power_sparse,30,"[30, 66, 64]",4,4,"[66, 64]"
power_sparse,30,"[30, 67, 64]",10,10,"[67, 64]"
power_sparse,30,"[30, 68, 64]",8,8,"[68, 64]"
power_sparse,30,"[30, 68, 128]",4,4,"[68, 128]"
power_sparse,30,"[30, 69, 64]",6,6,"[69, 64]"
power_sparse,30,"[30, 70, 64]",8,8,"[70, 64]"
power_sparse,30,"[30, 71, 64]",3,3,"[71, 64]"
power_sparse,30,"[30, 72, 64]",7,7,"[72, 64]"
power_sparse,30,"[30, 72, 128]",5,5,"[72, 128]"
power_sparse,30,"[30, 73, 64]",6,6,"[73, 64]"
power_sparse,30,"[30, 73, 128]",2,2,"[73, 128]"
power_sparse,30,"[30, 74, 64]",3,3,"[74, 64]"
power_sparse,30,"[30, 75, 64]",7,7,"[75, 64]"
power_sparse,30,"[30, 76, 64]",7,7,"[76, 64]"
power_sparse,30,"[30, 77, 64]",6,6,"[77, 64]"
power_sparse,30,"[30, 78, 64]",8,8,"[78, 64]"
power_sparse,30,"[30, 78, 128]",1,1,"[78, 128]"
power_sparse,30,"[30, 79, 64]",1,1,"[79, 64]"
power_sparse,30,"[30, 79, 128]",5,5,"[79, 128]"
power_sparse,30,"[30, 80, 128]",10,10,"[80, 128]"
power_sparse,30,"[30, 81, 128]",2,2,"[81, 128]"
power_sparse,30,"[30, 82, 64]",10,10,"[82, 64]"
power_sparse,30,"[30, 82, 128]",1,1,"[82, 128]"
power_sparse,30,"[30, 83, 64]",2,2,"[83, 64]"
power_sparse,30,"[30, 83, 128]",7,7,"[83, 128]"
power_sparse,30,"[30, 84, 128]",8,8,"[84, 128]"
power_sparse,30,"[30, 85, 128]",2,2,"[85, 128]"
power_sparse,30,"[30, 86, 64]",6,6,"[86, 64]"
power_sparse,30,"[30, 86, 128]",1,1,"[86, 128]"
power_sparse,30,"[30, 87, 64]",1,1,"[87, 64]"
power_sparse,30,"[30, 87, 128]",7,7,"[87, 128]"
power_sparse,30,"[30, 88, 128]",18,18,"[88, 128]"
power_sparse,30,"[30, 89, 64]",1,1,"[89, 64]"
power_sparse,30,"[30, 89, 128]",4,4,"[89, 128]"
power_sparse,30,"[30, 90, 64]",7,7,"[90, 64]"
power_sparse,30,"[30, 90, 128]",12,12,"[90, 128]"
power_sparse,30,"[30, 90, 192]",1,1,"[90, 192]"
power_sparse,30,"[30, 91, 128]",8,8,"[91, 128]"
power_sparse,30,"[30, 91, 192]",1,1,"[91, 192]"
power_sparse,30,"[30, 92, 64]",2,2,"[92, 64]"
power_sparse,30,"[30, 92, 128]",45,45,"[92, 128]"
power_sparse,30,"[30, 92, 192]",86,86,"[92, 192]"
power_sparse,30,"[30, 93, 128]",8,8,"[93, 128]"
power_sparse,30,"[30, 93, 192]",1,1,"[93, 192]"
power_sparse,30,"[30, 94, 64]",41,41,"[94, 64]"
power_sparse,30,"[30, 94, 128]",101,101,"[94, 128]"
power_sparse,30,"[30, 94, 192]",38,38,"[94, 192]"
power_sparse,30,"[30, 95, 0]",4,4,"[95, 0]"
power_sparse,30,"[30, 95, 128]",43,43,"[95, 128]"
power_sparse,30,"[30, 95, 192]",1,1,"[95, 192]"
power_sparse,30,"[30, 96, 128]",80,80,"[96, 128]"
power_sparse,30,"[30, 96, 192]",17,17,"[96, 192]"
power_sparse,30,"[30, 97, 0]",4,4,"[97, 0]"
power_sparse,30,"[30, 97, 64]",2,2,"[97, 64]"
power_sparse,30,"[30, 97, 128]",59,59,"[97, 128]"
power_sparse,30,"[30, 97, 192]",4,4,"[97, 192]"
power_sparse,30,"[30, 98, 64]",1,1,"[98, 64]"
power_sparse,30,"[30, 98, 128]",109,109,"[98, 128]"
power_sparse,30,"[30, 98, 192]",12,12,"[98, 192]"
power_sparse,30,"[30, 99, 64]",39,39,"[99, 64]"
power_sparse,30,"[30, 99, 128]",91,91,"[99, 128]"
power_sparse,30,"[30, 99, 192]",6,6,"[99, 192]"
power_sparse,30,"[30, 100, 128]",40,40,"[100, 128]"
power_sparse,30,"[30, 100, 192]",17,17,"[100, 192]"
power_sparse,30,"[30, 101, 64]",38,38,"[101, 64]"
power_sparse,30,"[30, 101, 128]",103,103,"[101, 128]"
power_sparse,30,"[30, 101, 192]",65,65,"[101, 192]"
power_sparse,30,"[30, 102, 128]",71,71,"[102, 128]"
power_sparse,30,"[30, 102, 192]",22,22,"[102, 192]"
power_sparse,30,"[30, 103, 64]",6,6,"[103, 64]"
power_sparse,30,"[30, 103, 128]",177,177,"[103, 128]"
power_sparse,30,"[30, 103, 192]",54,54,"[103, 192]"
power_sparse,30,"[30, 104, 128]",129,129,"[104, 128]"
power_sparse,30,"[30, 104, 192]",70,70,"[104, 192]"
power_sparse,30,"[30, 105, 64]",6,6,"[105, 64]"
power_sparse,30,"[30, 105, 128]",180,180,"[105, 128]"
power_sparse,30,"[30, 105, 192]",153,153,"[105, 192]"
power_sparse,30,"[30, 106, 128]",164,164,"[106, 128]"
power_sparse,30,"[30, 106, 192]",188,188,"[106, 192]"
power_sparse,30,"[30, 107, 64]",3,3,"[107, 64]"
power_sparse,30,"[30, 107, 128]",224,224,"[107, 128]"
power_sparse,30,"[30, 107, 192]",386,386,"[107, 192]"
power_sparse,30,"[30, 108, 128]",200,200,"[108, 128]"
power_sparse,30,"[30, 108, 192]",370,370,"[108, 192]"
power_sparse,30,"[30, 109, 64]",5,5,"[109, 64]"
power_sparse,30,"[30, 109, 128]",384,384,"[109, 128]"
power_sparse,30,"[30, 109, 192]",671,671,"[109, 192]"
power_sparse,30,"[30, 110, 128]",156,156,"[110, 128]"
power_sparse,30,"[30, 110, 192]",636,636,"[110, 192]"
power_sparse,30,"[30, 111, 64]",2,2,"[111, 64]"
power_sparse,30,"[30, 111, 128]",448,448,"[111, 128]"
power_sparse,30,"[30, 111, 192]",1034,1034,"[111, 192]"
power_sparse,30,"[30, 111, 256]",1,1,"[111, 256]"
power_sparse,30,"[30, 112, 64]",1,1,"[112, 64]"
power_sparse,30,"[30, 112, 128]",205,205,"[112, 128]"
power_sparse,30,"[30, 112, 192]",1086,1086,"[112, 192]"
power_sparse,30,"[30, 113, 128]",43,43,"[113, 128]"
power_sparse,30,"[30, 113, 192]",1252,1252,"[113, 192]"
power_sparse,30,"[30, 114, 64]",2,2,"[114, 64]"
power_sparse,30,"[30, 114, 128]",19,19,"[114, 128]"
power_sparse,30,"[30, 114, 192]",527,527,"[114, 192]"
power_sparse,30,"[30, 114, 256]",3,3,"[114, 256]"
power_sparse,30,"[30, 115, 128]",7,7,"[115, 128]"
power_sparse,30,"[30, 115, 192]",302,302,"[115, 192]"
power_sparse,30,"[30, 116, 192]",347,347,"[116, 192]"
power_sparse,30,"[30, 116, 256]",6,6,"[116, 256]"
power_sparse,30,"[30, 117, 64]",2,2,"[117, 64]"
power_sparse,30,"[30, 117, 128]",7,7,"[117, 128]"
power_sparse,30,"[30, 117, 192]",2000,4295,"[117, 192]"
power_sparse,30,"[30, 117, 256]",12,12,"[117, 256]"
power_sparse,30,"[30, 118, 192]",551,551,"[118, 192]"
power_sparse,30,"[30, 118, 256]",11,11,"[118, 256]"
power_sparse,30,"[30, 119, 64]",4,4,"[119, 64]"
power_sparse,30,"[30, 119, 128]",2,2,"[119, 128]"
power_sparse,30,"[30, 119, 192]",229,229,"[119, 192]"
power_sparse,30,"[30, 119, 256]",9,9,"[119, 256]"
power_sparse,30,"[30, 120, 0]",2,2,"[120, 0]"
power_sparse,30,"[30, 120, 64]",4,4,"[120, 64]"
power_sparse,30,"[30, 120, 128]",3,3,"[120, 128]"
power_sparse,30,"[30, 120, 192]",16,16,"[120, 192]"
power_sparse,30,"[30, 120, 256]",4,4,"[120, 256]"
power_sparse,30,"[30, 121, 0]",2,2,"[121, 0]"
power_sparse,30,"[30, 121, 192]",23,23,"[121, 192]"
power_sparse,30,"[30, 121, 256]",6,6,"[121, 256]"
power_sparse,30,"[30, 122, 0]",2,2,"[122, 0]"
power_sparse,30,"[30, 122, 128]",11,11,"[122, 128]"
power_sparse,30,"[30, 122, 192]",41,41,"[122, 192]"
power_sparse,30,"[30, 122, 256]",4,4,"[122, 256]"
power_sparse,30,"[30, 123, 64]",4,4,"[123, 64]"
power_sparse,30,"[30, 123, 128]",1,1,"[123, 128]"
power_sparse,30,"[30, 123, 192]",31,31,"[123, 192]"
power_sparse,30,"[30, 123, 256]",6,6,"[123, 256]"
power_sparse,30,"[30, 124, 192]",6,6,"[124, 192]"
power_sparse,30,"[30, 124, 256]",9,9,"[124, 256]"
power_sparse,30,"[30, 124, 320]",6,6,"[124, 320]"
power_sparse,30,"[30, 125, 0]",2,2,"[125, 0]"
power_sparse,30,"[30, 125, 64]",10,10,"[125, 64]"
power_sparse,30,"[30, 125, 128]",4,4,"[125, 128]"
power_sparse,30,"[30, 125, 192]",6,6,"[125, 192]"
power_sparse,30,"[30, 125, 256]",18,18,"[125, 256]"
power_sparse,30,"[30, 126, 128]",11,11,"[126, 128]"
power_sparse,30,"[30, 126, 192]",11,11,"[126, 192]"
power_sparse,30,"[30, 126, 256]",8,8,"[126, 256]"
power_sparse,30,"[30, 126, 320]",2,2,"[126, 320]"
power_sparse,30,"[30, 127, 64]",4,4,"[127, 64]"
power_sparse,30,"[30, 127, 128]",2,2,"[127, 128]"
power_sparse,30,"[30, 127, 256]",2,2,"[127, 256]"
power_sparse,30,"[30, 127, 320]",2,2,"[127, 320]"
power_sparse,30,"[30, 128, 128]",2,2,"[128, 128]"
power_sparse,30,"[30, 128, 192]",2,2,"[128, 192]"
power_sparse,30,"[30, 128, 256]",4,4,"[128, 256]"
power_sparse,30,"[30, 129, 64]",10,10,"[129, 64]"
power_sparse,30,"[30, 129, 128]",6,6,"[129, 128]"
power_sparse,30,"[30, 129, 192]",4,4,"[129, 192]"
power_sparse,30,"[30, 129, 256]",18,18,"[129, 256]"
power_sparse,30,"[30, 130, 128]",9,9,"[130, 128]"
power_sparse,30,"[30, 130, 256]",3,3,"[130, 256]"
power_sparse,30,"[30, 132, 128]",2,2,"[132, 128]"
power_sparse,30,"[30, 132, 256]",6,6,"[132, 256]"
power_sparse,30,"[30, 133, 128]",2,2,"[133, 128]"
power_sparse,30,"[30, 133, 192]",7,7,"[133, 192]"
power_sparse,30,"[30, 133, 256]",2,2,"[133, 256]"
power_sparse,30,"[30, 134, 128]",2,2,"[134, 128]"
power_sparse,30,"[30, 134, 192]",20,20,"[134, 192]"
power_sparse,30,"[30, 134, 256]",16,16,"[134, 256]"
power_sparse,30,"[30, 135, 256]",2,2,"[135, 256]"
power_sparse,30,"[30, 136, 192]",10,10,"[136, 192]"
power_sparse,30,"[30, 136, 256]",26,26,"[136, 256]"
power_sparse,30,"[30, 137, 128]",2,2,"[137, 128]"
power_sparse,30,"[30, 137, 192]",3,3,"[137, 192]"
power_sparse,30,"[30, 137, 256]",28,28,"[137, 256]"
power_sparse,30,"[30, 138, 192]",8,8,"[138, 192]"
power_sparse,30,"[30, 138, 256]",72,72,"[138, 256]"
power_sparse,30,"[30, 138, 320]",1,1,"[138, 320]"
power_sparse,30,"[30, 139, 192]",1,1,"[139, 192]"
power_sparse,30,"[30, 139, 256]",24,24,"[139, 256]"
power_sparse,30,"[30, 139, 320]",1,1,"[139, 320]"
power_sparse,30,"[30, 140, 192]",46,46,"[140, 192]"
power_sparse,30,"[30, 140, 256]",1198,1198,"[140, 256]"
power_sparse,30,"[30, 140, 320]",20,20,"[140, 320]"
power_sparse,30,"[30, 141, 192]",3,3,"[141, 192]"
power_sparse,30,"[30, 141, 256]",441,441,"[141, 256]"
power_sparse,30,"[30, 141, 320]",20,20,"[141, 320]"
power_sparse,30,"[30, 142, 192]",17,17,"[142, 192]"
power_sparse,30,"[30, 142, 256]",1594,1594,"[142, 256]"
power_sparse,30,"[30, 142, 320]",37,37,"[142, 320]"
power_sparse,30,"[30, 143, 256]",16,16,"[143, 256]"
power_sparse,30,"[30, 144, 192]",17,17,"[144, 192]"
power_sparse,30,"[30, 144, 256]",2000,6025,"[144, 256]"
power_sparse,30,"[30, 144, 320]",302,302,"[144, 320]"
power_sparse,30,"[30, 145, 192]",6,6,"[145, 192]"
power_sparse,30,"[30, 145, 256]",1065,1065,"[145, 256]"
power_sparse,30,"[30, 145, 320]",65,65,"[145, 320]"
power_sparse,30,"[30, 146, 192]",12,12,"[146, 192]"
power_sparse,30,"[30, 146, 256]",2000,6743,"[146, 256]"
power_sparse,30,"[30, 146, 320]",420,420,"[146, 320]"
power_sparse,30,"[30, 147, 256]",9,9,"[147, 256]"
power_sparse,30,"[30, 147, 320]",1,1,"[147, 320]"
power_sparse,30,"[30, 148, 256]",32,32,"[148, 256]"
power_sparse,30,"[30, 148, 320]",7,7,"[148, 320]"
power_sparse,30,"[30, 149, 192]",3,3,"[149, 192]"
power_sparse,30,"[30, 149, 256]",844,844,"[149, 256]"
power_sparse,30,"[30, 149, 320]",102,102,"[149, 320]"
power_sparse,30,"[30, 150, 256]",132,132,"[150, 256]"
power_sparse,30,"[30, 150, 320]",29,29,"[150, 320]"
power_sparse,30,"[30, 152, 320]",1,1,"[152, 320]"
power_sparse,30,"[30, 153, 256]",95,95,"[153, 256]"
power_sparse,30,"[30, 153, 320]",2,2,"[153, 320]"
power_sparse,30,"[30, 155, 320]",2,2,"[155, 320]"
power_sparse,30,"[30, 157, 256]",30,30,"[157, 256]"
base_projlen,30,"[30, 1]",65,65,[1]
base_projlen,30,"[30, 3]",1027,1027,[3]
base_projlen,30,"[30, 4]",1707,1707,[4]
base_projlen,30,"[30, 5]",2000,11965,[5]
base_projlen,30,"[30, 6]",2000,15482,[6]
base_projlen,30,"[30, 7]",2000,30253,[7]
base_projlen,30,"[30, 8]",2000,29063,[8]
base_projlen,30,"[30, 9]",2000,30967,[9]
base_projlen,30,"[30, 10]",2000,12267,[10]
base_projlen,30,"[30, 11]",2000,5154,[11]
base_projlen,30,"[30, 12]",2000,2542,[12]
base_projlen,30,"[30, 13]",2000,17368,[13]
base_projlen,30,"[30, 14]",422,422,[14]
base_projlen,30,"[30, 15]",2000,16923,[15]
base_projlen,30,"[30, 16]",2000,11475,[16]
base_projlen,30,"[30, 17]",2000,19194,[17]
base_projlen,30,"[30, 18]",629,629,[18]
base_projlen,30,"[30, 19]",2000,19287,[19]
base_projlen,30,"[30, 20]",2000,13173,[20]
base_projlen,30,"[30, 21]",172,172,[21]
base_projlen,30,"[30, 22]",600,600,[22]
base_projlen,30,"[30, 23]",99,99,[23]
base_projlen,30,"[30, 24]",46,46,[24]
base_projlen,30,"[30, 25]",24,24,[25]
base_projlen,30,"[30, 26]",32,32,[26]
base_projlen,30,"[30, 27]",9,9,[27]
base_projlen,30,"[30, 28]",18,18,[28]
base_projlen,30,"[30, 29]",1,1,[29]
base_projlen,30,"[30, 30]",2,2,[30]
base_projlen,30,"[30, 31]",18,18,[31]
base_projlen,30,"[30, 32]",36,36,[32]
base_projlen,30,"[30, 33]",2,2,[33]
base_projlen,30,"[30, 34]",4,4,[34]
base_projlen,30,"[30, 35]",2,2,[35]
base_projlen,30,"[30, 36]",4,4,[36]
base_projlen,30,"[30, 37]",3,3,[37]
base_projlen,30,"[30, 38]",6,6,[38]
base_projlen,30,"[30, 39]",7,7,[39]
base_projlen,30,"[30, 40]",14,14,[40]
base_projlen,30,"[30, 41]",10,10,[41]
base_projlen,30,"[30, 42]",20,20,[42]
base_projlen,30,"[30, 43]",7,7,[43]
base_projlen,30,"[30, 44]",14,14,[44]
base_projlen,30,"[30, 45]",19,19,[45]
base_projlen,30,"[30, 46]",33,33,[46]
base_projlen,30,"[30, 47]",129,129,[47]
base_projlen,30,"[30, 48]",264,264,[48]
base_projlen,30,"[30, 49]",94,94,[49]
base_projlen,30,"[30, 50]",162,162,[50]
base_projlen,30,"[30, 51]",171,171,[51]
base_projlen,30,"[30, 52]",67,67,[52]
base_projlen,30,"[30, 53]",29,29,[53]
base_projlen,30,"[30, 54]",9,9,[54]
base_projlen,30,"[30, 55]",15,15,[55]
base_projlen,30,"[30, 56]",9,9,[56]
base_projlen,30,"[30, 61]",11,11,[61]
base_projlen,30,"[30, 62]",35,35,[62]
base_projlen,30,"[30, 63]",78,78,[63]
base_projlen,30,"[30, 64]",76,76,[64]
base_projlen,30,"[30, 65]",81,81,[65]
base_projlen,30,"[30, 66]",50,50,[66]
base_projlen,30,"[30, 67]",26,26,[67]
base_projlen,30,"[30, 68]",60,60,[68]
base_projlen,30,"[30, 69]",34,34,[69]
base_projlen,30,"[30, 70]",133,133,[70]
base_projlen,30,"[30, 71]",598,598,[71]
base_projlen,30,"[30, 72]",2000,4095,[72]
